From;To;ID 6436 - PM2.5
"04:30 01/11";"05:30 01/11";"47"
"05:30 01/11";"06:30 01/11";"50"
"06:30 01/11";"07:30 01/11";"39"
"07:30 01/11";"08:30 01/11";"37"
"08:30 01/11";"09:30 01/11";"35"
"09:30 01/11";"10:30 01/11";"34"
"10:30 01/11";"11:30 01/11";"31"
"11:30 01/11";"12:30 01/11";"32"
"12:30 01/11";"13:30 01/11";"31"
"13:30 01/11";"14:30 01/11";"30"
"14:30 01/11";"15:30 01/11";"33"
"15:30 01/11";"16:30 01/11";"30"
"16:30 01/11";"17:30 01/11";"30"
"17:30 01/11";"18:30 01/11";"28"
"18:30 01/11";"19:30 01/11";"27"
"19:30 01/11";"20:30 01/11";"32"
"20:30 01/11";"21:30 01/11";"39"
"21:30 01/11";"22:30 01/11";"38"
"22:30 01/11";"23:30 01/11";"34"
"23:30 01/11";"00:30 02/11";"36"
"00:30 02/11";"01:30 02/11";"40"
"01:30 02/11";"02:30 02/11";"41"
"02:30 02/11";"03:30 02/11";"39"
"03:30 02/11";"04:30 02/11";"37"
"04:30 02/11";"05:30 02/11";"37"
"05:30 02/11";"06:30 02/11";"36"
"06:30 02/11";"07:30 02/11";"35"
"07:30 02/11";"08:30 02/11";"34"
"08:30 02/11";"09:30 02/11";"34"
"09:30 02/11";"10:30 02/11";"33"
"10:30 02/11";"11:30 02/11";"34"
"11:30 02/11";"12:30 02/11";"34"
"12:30 02/11";"13:30 02/11";"32"
"13:30 02/11";"14:30 02/11";"31"
"14:30 02/11";"15:30 02/11";"31"
"15:30 02/11";"16:30 02/11";"35"
"16:30 02/11";"17:30 02/11";"30"
"17:30 02/11";"18:30 02/11";"29"
"18:30 02/11";"19:30 02/11";"30"
"19:30 02/11";"20:30 02/11";"32"
"20:30 02/11";"21:30 02/11";"33"
"21:30 02/11";"22:30 02/11";"37"
"22:30 02/11";"23:30 02/11";"35"
"23:30 02/11";"00:30 03/11";"35"
"00:30 03/11";"01:30 03/11";"37"
"01:30 03/11";"02:30 03/11";"35"
"02:30 03/11";"03:30 03/11";"33"
"03:30 03/11";"04:30 03/11";"30"
"04:30 03/11";"05:30 03/11";"27"
"05:30 03/11";"06:30 03/11";"23"
"06:30 03/11";"07:30 03/11";"20"
"07:30 03/11";"08:30 03/11";"21"
"08:30 03/11";"09:30 03/11";"22"
"09:30 03/11";"10:30 03/11";"23"
"10:30 03/11";"11:30 03/11";"22"
"11:30 03/11";"12:30 03/11";"25"
"12:30 03/11";"13:30 03/11";"25"
"13:30 03/11";"14:30 03/11";"24"
"14:30 03/11";"15:30 03/11";"26"
"15:30 03/11";"16:30 03/11";"28"
"16:30 03/11";"17:30 03/11";"21"
"17:30 03/11";"18:30 03/11";"10"
"18:30 03/11";"19:30 03/11";"5"
"19:30 03/11";"20:30 03/11";"5"
"20:30 03/11";"21:30 03/11";"11"
"21:30 03/11";"22:30 03/11";"38"
"22:30 03/11";"23:30 03/11";"35"
"23:30 03/11";"00:30 04/11";"32"
"00:30 04/11";"01:30 04/11";"35"
"01:30 04/11";"02:30 04/11";"42"
"02:30 04/11";"03:30 04/11";"69"
"03:30 04/11";"04:30 04/11";"56"
"04:30 04/11";"05:30 04/11";"58"
"05:30 04/11";"06:30 04/11";"60"
"06:30 04/11";"07:30 04/11";"59"
"07:30 04/11";"08:30 04/11";"44"
"08:30 04/11";"09:30 04/11";"39"
"09:30 04/11";"10:30 04/11";"38"
"10:30 04/11";"11:30 04/11";"36"
"11:30 04/11";"12:30 04/11";"36"
"12:30 04/11";"13:30 04/11";"42"
"13:30 04/11";"14:30 04/11";"35"
"14:30 04/11";"15:30 04/11";"25"
"15:30 04/11";"16:30 04/11";"21"
"16:30 04/11";"17:30 04/11";"17"
"17:30 04/11";"18:30 04/11";"15"
"18:30 04/11";"19:30 04/11";"17"
"19:30 04/11";"20:30 04/11";"16"
"20:30 04/11";"21:30 04/11";"21"
"21:30 04/11";"22:30 04/11";"30"
"22:30 04/11";"23:30 04/11";"39"
"23:30 04/11";"00:30 05/11";"40"
"00:30 05/11";"01:30 05/11";"39"
"01:30 05/11";"02:30 05/11";"43"
"02:30 05/11";"03:30 05/11";"43"
"03:30 05/11";"04:30 05/11";"38"
"04:30 05/11";"05:30 05/11";"33"
"05:30 05/11";"06:30 05/11";"29"
"06:30 05/11";"07:30 05/11";"28"
"07:30 05/11";"08:30 05/11";"27"
"08:30 05/11";"09:30 05/11";"29"
"09:30 05/11";"10:30 05/11";"27"
"10:30 05/11";"11:30 05/11";"29"
"11:30 05/11";"12:30 05/11";"26"
"12:30 05/11";"13:30 05/11";"27"
"13:30 05/11";"14:30 05/11";"28"
"14:30 05/11";"15:30 05/11";"26"
"15:30 05/11";"16:30 05/11";"16"
"16:30 05/11";"17:30 05/11";"9"
"17:30 05/11";"18:30 05/11";"8"
"18:30 05/11";"19:30 05/11";"10"
"19:30 05/11";"20:30 05/11";"13"
"20:30 05/11";"21:30 05/11";"18"
"21:30 05/11";"22:30 05/11";"27"
"22:30 05/11";"23:30 05/11";"21"
"23:30 05/11";"00:30 06/11";"21"
"00:30 06/11";"01:30 06/11";"17"
"01:30 06/11";"02:30 06/11";"16"
"02:30 06/11";"03:30 06/11";"17"
"03:30 06/11";"04:30 06/11";"17"
"04:30 06/11";"05:30 06/11";"16"
"05:30 06/11";"06:30 06/11";"16"
"06:30 06/11";"07:30 06/11";"17"
"07:30 06/11";"08:30 06/11";"18"
"08:30 06/11";"09:30 06/11";"17"
"09:30 06/11";"10:30 06/11";"18"
"10:30 06/11";"11:30 06/11";"20"
"11:30 06/11";"12:30 06/11";"19"
"12:30 06/11";"13:30 06/11";"18"
"13:30 06/11";"14:30 06/11";"17"
"14:30 06/11";"15:30 06/11";"18"
"15:30 06/11";"16:30 06/11";"18"
"16:30 06/11";"17:30 06/11";"17"
"17:30 06/11";"18:30 06/11";"19"
"18:30 06/11";"19:30 06/11";"20"
"19:30 06/11";"20:30 06/11";"25"
"20:30 06/11";"21:30 06/11";"25"
"21:30 06/11";"22:30 06/11";"30"
"22:30 06/11";"23:30 06/11";"30"
"23:30 06/11";"00:30 07/11";"31"
"00:30 07/11";"01:30 07/11";"31"
"01:30 07/11";"02:30 07/11";"27"
"02:30 07/11";"03:30 07/11";"27"
"03:30 07/11";"04:30 07/11";"23"
"04:30 07/11";"05:30 07/11";"21"
"05:30 07/11";"06:30 07/11";"23"
"06:30 07/11";"07:30 07/11";"24"
"07:30 07/11";"08:30 07/11";"24"
"08:30 07/11";"09:30 07/11";"23"
"09:30 07/11";"10:30 07/11";"17"
"10:30 07/11";"11:30 07/11";"15"
"11:30 07/11";"12:30 07/11";"16"
"12:30 07/11";"13:30 07/11";"15"
"13:30 07/11";"14:30 07/11";"9"
"14:30 07/11";"15:30 07/11";"10"
"15:30 07/11";"16:30 07/11";"13"
"16:30 07/11";"17:30 07/11";"19"
"17:30 07/11";"18:30 07/11";"19"
"18:30 07/11";"19:30 07/11";"20"
"19:30 07/11";"20:30 07/11";"22"
"20:30 07/11";"21:30 07/11";"30"
"21:30 07/11";"22:30 07/11";"26"
"22:30 07/11";"23:30 07/11";"28"
"23:30 07/11";"00:30 08/11";"30"
"00:30 08/11";"01:30 08/11";"29"
"01:30 08/11";"02:30 08/11";"29"
"02:30 08/11";"03:30 08/11";"29"
"03:30 08/11";"04:30 08/11";"28"
"04:30 08/11";"05:30 08/11";"28"
"05:30 08/11";"06:30 08/11";"27"
"06:30 08/11";"07:30 08/11";"27"
"07:30 08/11";"08:30 08/11";"27"
"08:30 08/11";"09:30 08/11";"28"
"09:30 08/11";"10:30 08/11";"29"
"10:30 08/11";"11:30 08/11";"31"
"11:30 08/11";"12:30 08/11";"32"
"12:30 08/11";"13:30 08/11";"33"
"13:30 08/11";"14:30 08/11";"34"
"14:30 08/11";"15:30 08/11";"36"
"15:30 08/11";"16:30 08/11";"38"
"16:30 08/11";"17:30 08/11";"39"
"17:30 08/11";"18:30 08/11";"39"
"18:30 08/11";"19:30 08/11";"33"
"19:30 08/11";"20:30 08/11";"28"
"20:30 08/11";"21:30 08/11";"24"
"21:30 08/11";"22:30 08/11";"22"
"22:30 08/11";"23:30 08/11";"27"
"23:30 08/11";"00:30 09/11";"24"
"00:30 09/11";"01:30 09/11";"26"
"01:30 09/11";"02:30 09/11";"32"
"02:30 09/11";"03:30 09/11";"32"
"03:30 09/11";"04:30 09/11";"34"
"04:30 09/11";"05:30 09/11";"50"
"05:30 09/11";"06:30 09/11";"41"
"06:30 09/11";"07:30 09/11";"40"
"07:30 09/11";"08:30 09/11";"34"
"08:30 09/11";"09:30 09/11";"33"
"09:30 09/11";"10:30 09/11";"29"
"10:30 09/11";"11:30 09/11";"33"
"11:30 09/11";"12:30 09/11";"32"
"12:30 09/11";"13:30 09/11";"30"
"13:30 09/11";"14:30 09/11";"26"
"14:30 09/11";"15:30 09/11";"26"
"15:30 09/11";"16:30 09/11";"22"
"16:30 09/11";"17:30 09/11";"16"
"17:30 09/11";"18:30 09/11";"21"
"18:30 09/11";"19:30 09/11";"19"
"19:30 09/11";"20:30 09/11";"24"
"20:30 09/11";"21:30 09/11";"27"
"21:30 09/11";"22:30 09/11";"29"
"22:30 09/11";"23:30 09/11";"36"
"23:30 09/11";"00:30 10/11";"33"
"00:30 10/11";"01:30 10/11";"36"
"01:30 10/11";"02:30 10/11";"38"
"02:30 10/11";"03:30 10/11";"47"
"03:30 10/11";"04:30 10/11";"51"
"04:30 10/11";"05:30 10/11";"45"
"05:30 10/11";"06:30 10/11";"39"
"06:30 10/11";"07:30 10/11";"35"
"07:30 10/11";"08:30 10/11";"32"
"08:30 10/11";"09:30 10/11";"31"
"09:30 10/11";"10:30 10/11";"30"
"10:30 10/11";"11:30 10/11";"29"
"11:30 10/11";"12:30 10/11";"27"
"12:30 10/11";"13:30 10/11";"28"
"13:30 10/11";"14:30 10/11";"25"
"14:30 10/11";"15:30 10/11";"18"
"15:30 10/11";"16:30 10/11";"17"
"16:30 10/11";"17:30 10/11";"18"
"17:30 10/11";"18:30 10/11";"22"
"18:30 10/11";"19:30 10/11";"18"
"19:30 10/11";"20:30 10/11";"21"
"20:30 10/11";"21:30 10/11";"24"
"21:30 10/11";"22:30 10/11";"25"
"22:30 10/11";"23:30 10/11";"23"
"23:30 10/11";"00:30 11/11";"26"
"00:30 11/11";"01:30 11/11";"27"
"01:30 11/11";"02:30 11/11";"30"
"02:30 11/11";"03:30 11/11";"30"
"03:30 11/11";"04:30 11/11";"28"
"04:30 11/11";"05:30 11/11";"28"
