From;To;ID 6436 - PM2.5
"03:30 01/04";"04:30 01/04";"46"
"04:30 01/04";"05:30 01/04";"31"
"05:30 01/04";"06:30 01/04";"38"
"06:30 01/04";"07:30 01/04";"29"
"07:30 01/04";"08:30 01/04";"33"
"08:30 01/04";"09:30 01/04";"36"
"09:30 01/04";"10:30 01/04";"34"
"10:30 01/04";"11:30 01/04";"30"
"11:30 01/04";"12:30 01/04";"22"
"12:30 01/04";"13:30 01/04";"15"
"13:30 01/04";"14:30 01/04";"10"
"14:30 01/04";"15:30 01/04";"11"
"15:30 01/04";"16:30 01/04";"10"
"16:30 01/04";"17:30 01/04";"10"
"17:30 01/04";"18:30 01/04";"12"
"18:30 01/04";"19:30 01/04";"13"
"19:30 01/04";"20:30 01/04";"13"
"20:30 01/04";"21:30 01/04";"13"
"21:30 01/04";"22:30 01/04";"16"
"22:30 01/04";"23:30 01/04";"27"
"23:30 01/04";"00:30 02/04";"25"
"00:30 02/04";"01:30 02/04";"27"
"01:30 02/04";"02:30 02/04";"28"
"02:30 02/04";"03:30 02/04";"27"
"03:30 02/04";"04:30 02/04";"27"
"04:30 02/04";"05:30 02/04";"29"
"05:30 02/04";"06:30 02/04";"29"
"06:30 02/04";"07:30 02/04";"28"
"07:30 02/04";"08:30 02/04";"28"
"08:30 02/04";"09:30 02/04";"27"
"09:30 02/04";"10:30 02/04";"27"
"10:30 02/04";"11:30 02/04";"28"
"11:30 02/04";"12:30 02/04";"28"
"12:30 02/04";"13:30 02/04";"27"
"13:30 02/04";"14:30 02/04";"25"
"14:30 02/04";"15:30 02/04";"21"
"15:30 02/04";"16:30 02/04";"13"
"16:30 02/04";"17:30 02/04";"9"
"17:30 02/04";"18:30 02/04";"9"
"18:30 02/04";"19:30 02/04";"7"
"19:30 02/04";"20:30 02/04";"13"
"20:30 02/04";"21:30 02/04";"17"
"21:30 02/04";"22:30 02/04";"22"
"22:30 02/04";"23:30 02/04";"34"
"23:30 02/04";"00:30 03/04";"45"
"00:30 03/04";"01:30 03/04";"54"
"01:30 03/04";"02:30 03/04";"75"
"02:30 03/04";"03:30 03/04";"69"
"03:30 03/04";"04:30 03/04";"67"
"04:30 03/04";"05:30 03/04";"55"
"05:30 03/04";"06:30 03/04";"60"
"06:30 03/04";"07:30 03/04";"46"
"07:30 03/04";"08:30 03/04";"44"
"08:30 03/04";"09:30 03/04";"41"
"09:30 03/04";"10:30 03/04";"39"
"10:30 03/04";"11:30 03/04";"37"
"11:30 03/04";"12:30 03/04";"35"
"12:30 03/04";"13:30 03/04";"32"
"13:30 03/04";"14:30 03/04";"27"
"14:30 03/04";"15:30 03/04";"21"
"15:30 03/04";"16:30 03/04";"8"
"16:30 03/04";"17:30 03/04";"3"
"17:30 03/04";"18:30 03/04";"3"
"18:30 03/04";"19:30 03/04";"3"
"19:30 03/04";"20:30 03/04";"3"
"20:30 03/04";"21:30 03/04";"6"
"21:30 03/04";"22:30 03/04";"5"
"22:30 03/04";"23:30 03/04";"9"
"23:30 03/04";"00:30 04/04";"17"
"00:30 04/04";"01:30 04/04";"36"
"01:30 04/04";"02:30 04/04";"42"
"02:30 04/04";"03:30 04/04";"32"
"03:30 04/04";"04:30 04/04";"26"
"04:30 04/04";"05:30 04/04";"32"
"05:30 04/04";"06:30 04/04";"30"
"06:30 04/04";"07:30 04/04";"27"
"07:30 04/04";"08:30 04/04";"25"
"08:30 04/04";"09:30 04/04";"25"
"09:30 04/04";"10:30 04/04";"27"
"10:30 04/04";"11:30 04/04";"27"
"11:30 04/04";"12:30 04/04";"20"
"12:30 04/04";"13:30 04/04";"9"
"13:30 04/04";"14:30 04/04";"5"
"14:30 04/04";"15:30 04/04";"5"
"15:30 04/04";"16:30 04/04";"4"
