From;To;ID 6436 - PM2.5
"03:30 01/08";"04:30 01/08";"3"
"04:30 01/08";"05:30 01/08";"4"
"05:30 01/08";"06:30 01/08";"6"
"06:30 01/08";"07:30 01/08";"9"
"07:30 01/08";"08:30 01/08";"8"
"08:30 01/08";"09:30 01/08";"7"
"09:30 01/08";"10:30 01/08";"8"
"10:30 01/08";"11:30 01/08";"7"
"11:30 01/08";"12:30 01/08";"6"
"12:30 01/08";"13:30 01/08";"6"
"13:30 01/08";"14:30 01/08";"6"
"14:30 01/08";"15:30 01/08";"6"
"15:30 01/08";"16:30 01/08";"6"
"16:30 01/08";"17:30 01/08";"5"
"17:30 01/08";"18:30 01/08";"4"
"18:30 01/08";"19:30 01/08";"4"
"19:30 01/08";"20:30 01/08";"4"
"20:30 01/08";"21:30 01/08";"5"
"21:30 01/08";"22:30 01/08";"4"
"22:30 01/08";"23:30 01/08";"6"
"23:30 01/08";"00:30 02/08";"6"
"00:30 02/08";"01:30 02/08";"7"
"01:30 02/08";"02:30 02/08";"10"
"02:30 02/08";"03:30 02/08";"11"
"03:30 02/08";"04:30 02/08";"13"
"04:30 02/08";"05:30 02/08";"13"
"05:30 02/08";"06:30 02/08";"13"
"06:30 02/08";"07:30 02/08";"12"
"07:30 02/08";"08:30 02/08";"12"
"08:30 02/08";"09:30 02/08";"13"
"09:30 02/08";"10:30 02/08";"15"
"10:30 02/08";"11:30 02/08";"12"
"11:30 02/08";"12:30 02/08";"12"
"12:30 02/08";"13:30 02/08";"9"
"13:30 02/08";"14:30 02/08";"6"
"14:30 02/08";"15:30 02/08";"4"
"15:30 02/08";"16:30 02/08";"3"
"16:30 02/08";"17:30 02/08";"3"
"17:30 02/08";"18:30 02/08";"2"
"18:30 02/08";"19:30 02/08";"3"
"19:30 02/08";"20:30 02/08";"3"
"20:30 02/08";"21:30 02/08";"3"
"21:30 02/08";"22:30 02/08";"3"
"22:30 02/08";"23:30 02/08";"6"
"23:30 02/08";"00:30 03/08";"8"
"00:30 03/08";"01:30 03/08";"9"
"01:30 03/08";"02:30 03/08";"12"
"02:30 03/08";"03:30 03/08";"13"
"03:30 03/08";"04:30 03/08";"14"
"04:30 03/08";"05:30 03/08";"14"
"05:30 03/08";"06:30 03/08";"16"
"06:30 03/08";"07:30 03/08";"15"
"07:30 03/08";"08:30 03/08";"14"
"08:30 03/08";"09:30 03/08";"16"
"09:30 03/08";"10:30 03/08";"11"
"10:30 03/08";"11:30 03/08";"10"
"11:30 03/08";"12:30 03/08";"10"
"12:30 03/08";"13:30 03/08";"10"
"13:30 03/08";"14:30 03/08";"11"
"14:30 03/08";"15:30 03/08";"13"
"15:30 03/08";"16:30 03/08";"14"
"16:30 03/08";"17:30 03/08";"14"
"17:30 03/08";"18:30 03/08";"16"
"18:30 03/08";"19:30 03/08";"21"
"19:30 03/08";"20:30 03/08";"22"
"20:30 03/08";"21:30 03/08";"21"
"21:30 03/08";"22:30 03/08";"21"
"22:30 03/08";"23:30 03/08";"23"
"23:30 03/08";"00:30 04/08";"25"
"00:30 04/08";"01:30 04/08";"26"
"01:30 04/08";"02:30 04/08";"27"
"02:30 04/08";"03:30 04/08";"27"
"03:30 04/08";"04:30 04/08";"28"
"04:30 04/08";"05:30 04/08";"27"
"05:30 04/08";"06:30 04/08";"27"
"06:30 04/08";"07:30 04/08";"27"
"07:30 04/08";"08:30 04/08";"27"
"08:30 04/08";"09:30 04/08";"28"
"09:30 04/08";"10:30 04/08";"28"
"10:30 04/08";"11:30 04/08";"28"
"11:30 04/08";"12:30 04/08";"27"
"12:30 04/08";"13:30 04/08";"26"
"13:30 04/08";"14:30 04/08";"26"
"14:30 04/08";"15:30 04/08";"21"
"15:30 04/08";"16:30 04/08";"15"
"16:30 04/08";"17:30 04/08";"14"
"17:30 04/08";"18:30 04/08";"11"
"18:30 04/08";"19:30 04/08";"10"
"19:30 04/08";"20:30 04/08";"10"
"20:30 04/08";"21:30 04/08";"10"
"21:30 04/08";"22:30 04/08";"11"
"22:30 04/08";"23:30 04/08";"9"
"23:30 04/08";"00:30 05/08";"6"
"00:30 05/08";"01:30 05/08";"6"
"01:30 05/08";"02:30 05/08";"7"
"02:30 05/08";"03:30 05/08";"7"
"03:30 05/08";"04:30 05/08";"6"
"04:30 05/08";"05:30 05/08";"5"
"05:30 05/08";"06:30 05/08";"5"
"06:30 05/08";"07:30 05/08";"5"
"07:30 05/08";"08:30 05/08";"5"
"08:30 05/08";"09:30 05/08";"5"
"09:30 05/08";"10:30 05/08";"6"
"10:30 05/08";"11:30 05/08";"7"
"11:30 05/08";"12:30 05/08";"6"
"12:30 05/08";"13:30 05/08";"4"
"13:30 05/08";"14:30 05/08";"3"
"14:30 05/08";"15:30 05/08";"2"
"15:30 05/08";"16:30 05/08";"2"
"16:30 05/08";"17:30 05/08";"2"
"17:30 05/08";"18:30 05/08";"2"
"18:30 05/08";"19:30 05/08";"2"
"19:30 05/08";"20:30 05/08";"3"
"20:30 05/08";"21:30 05/08";"3"
"21:30 05/08";"22:30 05/08";"3"
"22:30 05/08";"23:30 05/08";"4"
"23:30 05/08";"00:30 06/08";"6"
"00:30 06/08";"01:30 06/08";"12"
"01:30 06/08";"02:30 06/08";"8"
"02:30 06/08";"03:30 06/08";"8"
"03:30 06/08";"04:30 06/08";"8"
"04:30 06/08";"05:30 06/08";"6"
"05:30 06/08";"06:30 06/08";"5"
"06:30 06/08";"07:30 06/08";"5"
"07:30 06/08";"08:30 06/08";"4"
"08:30 06/08";"09:30 06/08";"5"
"09:30 06/08";"10:30 06/08";"4"
"10:30 06/08";"11:30 06/08";"4"
"11:30 06/08";"12:30 06/08";"4"
"12:30 06/08";"13:30 06/08";"4"
"13:30 06/08";"14:30 06/08";"4"
"14:30 06/08";"15:30 06/08";"4"
"15:30 06/08";"16:30 06/08";"5"
"16:30 06/08";"17:30 06/08";"5"
"17:30 06/08";"18:30 06/08";"5"
"18:30 06/08";"19:30 06/08";"5"
"19:30 06/08";"20:30 06/08";"6"
"20:30 06/08";"21:30 06/08";"6"
"21:30 06/08";"22:30 06/08";"6"
"22:30 06/08";"23:30 06/08";"7"
"23:30 06/08";"00:30 07/08";"10"
"00:30 07/08";"01:30 07/08";"9"
"01:30 07/08";"02:30 07/08";"8"
"02:30 07/08";"03:30 07/08";"8"
"03:30 07/08";"04:30 07/08";"8"
"04:30 07/08";"05:30 07/08";"10"
"05:30 07/08";"06:30 07/08";"11"
"06:30 07/08";"07:30 07/08";"11"
"07:30 07/08";"08:30 07/08";"12"
"08:30 07/08";"09:30 07/08";"13"
"09:30 07/08";"10:30 07/08";"13"
"10:30 07/08";"11:30 07/08";"13"
"11:30 07/08";"12:30 07/08";"13"
"12:30 07/08";"13:30 07/08";"13"
"13:30 07/08";"14:30 07/08";"12"
"14:30 07/08";"15:30 07/08";"12"
"15:30 07/08";"16:30 07/08";"10"
"16:30 07/08";"17:30 07/08";"10"
"17:30 07/08";"18:30 07/08";"10"
"18:30 07/08";"19:30 07/08";"9"
"19:30 07/08";"20:30 07/08";"8"
"20:30 07/08";"21:30 07/08";"9"
"21:30 07/08";"22:30 07/08";"9"
"22:30 07/08";"23:30 07/08";"11"
"23:30 07/08";"00:30 08/08";"14"
"00:30 08/08";"01:30 08/08";"15"
"01:30 08/08";"02:30 08/08";"14"
"02:30 08/08";"03:30 08/08";"15"
"03:30 08/08";"04:30 08/08";"16"
"04:30 08/08";"05:30 08/08";"17"
"05:30 08/08";"06:30 08/08";"18"
"06:30 08/08";"07:30 08/08";"19"
"07:30 08/08";"08:30 08/08";"20"
"08:30 08/08";"09:30 08/08";"21"
"09:30 08/08";"10:30 08/08";"21"
"10:30 08/08";"11:30 08/08";"20"
"11:30 08/08";"12:30 08/08";"20"
"12:30 08/08";"13:30 08/08";"19"
"13:30 08/08";"14:30 08/08";"18"
"14:30 08/08";"15:30 08/08";"13"
"15:30 08/08";"16:30 08/08";"11"
"16:30 08/08";"17:30 08/08";"10"
"17:30 08/08";"18:30 08/08";"8"
"18:30 08/08";"19:30 08/08";"7"
"19:30 08/08";"20:30 08/08";"8"
"20:30 08/08";"21:30 08/08";"6"
"21:30 08/08";"22:30 08/08";"6"
"22:30 08/08";"23:30 08/08";"8"
"23:30 08/08";"00:30 09/08";"11"
"00:30 09/08";"01:30 09/08";"14"
"01:30 09/08";"02:30 09/08";"19"
