From;To;ID 6436 - PM2.5
"04:30 01/01";"05:30 01/01";"25"
"05:30 01/01";"06:30 01/01";"13"
"06:30 01/01";"07:30 01/01";"13"
"07:30 01/01";"08:30 01/01";"16"
"08:30 01/01";"09:30 01/01";"18"
"09:30 01/01";"10:30 01/01";"19"
"10:30 01/01";"11:30 01/01";"20"
"11:30 01/01";"12:30 01/01";"20"
"12:30 01/01";"13:30 01/01";"19"
"13:30 01/01";"14:30 01/01";"20"
"14:30 01/01";"15:30 01/01";"20"
"15:30 01/01";"16:30 01/01";"20"
"16:30 01/01";"17:30 01/01";"18"
"17:30 01/01";"18:30 01/01";"21"
"18:30 01/01";"19:30 01/01";"28"
"19:30 01/01";"20:30 01/01";"29"
"20:30 01/01";"21:30 01/01";"24"
"21:30 01/01";"22:30 01/01";"22"
"22:30 01/01";"23:30 01/01";"25"
"23:30 01/01";"00:30 02/01";"28"
"00:30 02/01";"01:30 02/01";"27"
"01:30 02/01";"02:30 02/01";"23"
"02:30 02/01";"03:30 02/01";"25"
"03:30 02/01";"04:30 02/01";"27"
"04:30 02/01";"05:30 02/01";"28"
"05:30 02/01";"06:30 02/01";"27"
"06:30 02/01";"07:30 02/01";"30"
"07:30 02/01";"08:30 02/01";"26"
"08:30 02/01";"09:30 02/01";"24"
"09:30 02/01";"10:30 02/01";"24"
"10:30 02/01";"11:30 02/01";"24"
"11:30 02/01";"12:30 02/01";"29"
"12:30 02/01";"13:30 02/01";"29"
"13:30 02/01";"14:30 02/01";"28"
"14:30 02/01";"15:30 02/01";"29"
"15:30 02/01";"16:30 02/01";"29"
"16:30 02/01";"17:30 02/01";"27"
"17:30 02/01";"18:30 02/01";"27"
"18:30 02/01";"19:30 02/01";"31"
"19:30 02/01";"20:30 02/01";"36"
"20:30 02/01";"21:30 02/01";"42"
"21:30 02/01";"22:30 02/01";"51"
"22:30 02/01";"23:30 02/01";"48"
"23:30 02/01";"00:30 03/01";"52"
"00:30 03/01";"01:30 03/01";"62"
"01:30 03/01";"02:30 03/01";"76"
"02:30 03/01";"03:30 03/01";"74"
"03:30 03/01";"04:30 03/01";"59"
"04:30 03/01";"05:30 03/01";"76"
"05:30 03/01";"06:30 03/01";"88"
"06:30 03/01";"07:30 03/01";"92"
"07:30 03/01";"08:30 03/01";"97"
"08:30 03/01";"09:30 03/01";"63"
"09:30 03/01";"10:30 03/01";"48"
"10:30 03/01";"11:30 03/01";"46"
"11:30 03/01";"12:30 03/01";"47"
"12:30 03/01";"13:30 03/01";"46"
"13:30 03/01";"14:30 03/01";"45"
"14:30 03/01";"15:30 03/01";"39"
"15:30 03/01";"16:30 03/01";"33"
"16:30 03/01";"17:30 03/01";"32"
"17:30 03/01";"18:30 03/01";"32"
"18:30 03/01";"19:30 03/01";"38"
"19:30 03/01";"20:30 03/01";"40"
"20:30 03/01";"21:30 03/01";"41"
"21:30 03/01";"22:30 03/01";"44"
"22:30 03/01";"23:30 03/01";"42"
"23:30 03/01";"00:30 04/01";"38"
"00:30 04/01";"01:30 04/01";"36"
"01:30 04/01";"02:30 04/01";"33"
"02:30 04/01";"03:30 04/01";"30"
"03:30 04/01";"04:30 04/01";"31"
"04:30 04/01";"05:30 04/01";"32"
"05:30 04/01";"06:30 04/01";"29"
"06:30 04/01";"07:30 04/01";"28"
"07:30 04/01";"08:30 04/01";"26"
"08:30 04/01";"09:30 04/01";"21"
"09:30 04/01";"10:30 04/01";"12"
"10:30 04/01";"11:30 04/01";"7"
"11:30 04/01";"12:30 04/01";"4"
"12:30 04/01";"13:30 04/01";"4"
"13:30 04/01";"14:30 04/01";"6"
"14:30 04/01";"15:30 04/01";"7"
"15:30 04/01";"16:30 04/01";"7"
"16:30 04/01";"17:30 04/01";"8"
"17:30 04/01";"18:30 04/01";"10"
"18:30 04/01";"19:30 04/01";"12"
"19:30 04/01";"20:30 04/01";"16"
"20:30 04/01";"21:30 04/01";"15"
"21:30 04/01";"22:30 04/01";"16"
"22:30 04/01";"23:30 04/01";"12"
"23:30 04/01";"00:30 05/01";"5"
"00:30 05/01";"01:30 05/01";"6"
"01:30 05/01";"02:30 05/01";"7"
"02:30 05/01";"03:30 05/01";"8"
"03:30 05/01";"04:30 05/01";"7"
"04:30 05/01";"05:30 05/01";"5"
"05:30 05/01";"06:30 05/01";"5"
"06:30 05/01";"07:30 05/01";"4"
"07:30 05/01";"08:30 05/01";"3"
"08:30 05/01";"09:30 05/01";"3"
"09:30 05/01";"10:30 05/01";"3"
"10:30 05/01";"11:30 05/01";"2"
"11:30 05/01";"12:30 05/01";"2"
"12:30 05/01";"13:30 05/01";"2"
"13:30 05/01";"14:30 05/01";"2"
"14:30 05/01";"15:30 05/01";"4"
"15:30 05/01";"16:30 05/01";"3"
"16:30 05/01";"17:30 05/01";"3"
"17:30 05/01";"18:30 05/01";"4"
"18:30 05/01";"19:30 05/01";"5"
"19:30 05/01";"20:30 05/01";"8"
"20:30 05/01";"21:30 05/01";"21"
"21:30 05/01";"22:30 05/01";"39"
"22:30 05/01";"23:30 05/01";"46"
"23:30 05/01";"00:30 06/01";"38"
"00:30 06/01";"01:30 06/01";"57"
"01:30 06/01";"02:30 06/01";"59"
"02:30 06/01";"03:30 06/01";"41"
"03:30 06/01";"04:30 06/01";"45"
"04:30 06/01";"05:30 06/01";"46"
"05:30 06/01";"06:30 06/01";"46"
"06:30 06/01";"07:30 06/01";"47"
"07:30 06/01";"08:30 06/01";"41"
"08:30 06/01";"09:30 06/01";"39"
"09:30 06/01";"10:30 06/01";"37"
"10:30 06/01";"11:30 06/01";"37"
"11:30 06/01";"12:30 06/01";"33"
"12:30 06/01";"13:30 06/01";"31"
"13:30 06/01";"14:30 06/01";"28"
"14:30 06/01";"15:30 06/01";"29"
"15:30 06/01";"16:30 06/01";"30"
"16:30 06/01";"17:30 06/01";"30"
"17:30 06/01";"18:30 06/01";"32"
"18:30 06/01";"19:30 06/01";"34"
"19:30 06/01";"20:30 06/01";"39"
"20:30 06/01";"21:30 06/01";"48"
"21:30 06/01";"22:30 06/01";"43"
"22:30 06/01";"23:30 06/01";"50"
"23:30 06/01";"00:30 07/01";"46"
"00:30 07/01";"01:30 07/01";"49"
"01:30 07/01";"02:30 07/01";"46"
"02:30 07/01";"03:30 07/01";"47"
"03:30 07/01";"04:30 07/01";"45"
"04:30 07/01";"05:30 07/01";"45"
"05:30 07/01";"06:30 07/01";"40"
"06:30 07/01";"07:30 07/01";"38"
"07:30 07/01";"08:30 07/01";"40"
"08:30 07/01";"09:30 07/01";"40"
"09:30 07/01";"10:30 07/01";"41"
"10:30 07/01";"11:30 07/01";"40"
"11:30 07/01";"12:30 07/01";"42"
"12:30 07/01";"13:30 07/01";"40"
"13:30 07/01";"14:30 07/01";"38"
"14:30 07/01";"15:30 07/01";"33"
"15:30 07/01";"16:30 07/01";"28"
"16:30 07/01";"17:30 07/01";"25"
"17:30 07/01";"18:30 07/01";"24"
"18:30 07/01";"19:30 07/01";"33"
"19:30 07/01";"20:30 07/01";"34"
"20:30 07/01";"21:30 07/01";"40"
"21:30 07/01";"22:30 07/01";"47"
"22:30 07/01";"23:30 07/01";"47"
"23:30 07/01";"00:30 08/01";"52"
"00:30 08/01";"01:30 08/01";"67"
"01:30 08/01";"02:30 08/01";"92"
"02:30 08/01";"03:30 08/01";"80"
"03:30 08/01";"04:30 08/01";"73"
"04:30 08/01";"05:30 08/01";"70"
"05:30 08/01";"06:30 08/01";"58"
"06:30 08/01";"07:30 08/01";"52"
"07:30 08/01";"08:30 08/01";"50"
"08:30 08/01";"09:30 08/01";"48"
"09:30 08/01";"10:30 08/01";"46"
"10:30 08/01";"11:30 08/01";"44"
"11:30 08/01";"12:30 08/01";"42"
"12:30 08/01";"13:30 08/01";"40"
"13:30 08/01";"14:30 08/01";"37"
"14:30 08/01";"15:30 08/01";"31"
"15:30 08/01";"16:30 08/01";"25"
"16:30 08/01";"17:30 08/01";"28"
"17:30 08/01";"18:30 08/01";"29"
"18:30 08/01";"19:30 08/01";"30"
"19:30 08/01";"20:30 08/01";"33"
"20:30 08/01";"21:30 08/01";"36"
"21:30 08/01";"22:30 08/01";"36"
"22:30 08/01";"23:30 08/01";"37"
"23:30 08/01";"00:30 09/01";"37"
"00:30 09/01";"01:30 09/01";"36"
"01:30 09/01";"02:30 09/01";"36"
"02:30 09/01";"03:30 09/01";"34"
"03:30 09/01";"04:30 09/01";"33"
"04:30 09/01";"05:30 09/01";"33"
"05:30 09/01";"06:30 09/01";"33"
"06:30 09/01";"07:30 09/01";"32"
"07:30 09/01";"08:30 09/01";"33"
"08:30 09/01";"09:30 09/01";"33"
"09:30 09/01";"10:30 09/01";"33"
"10:30 09/01";"11:30 09/01";"32"
"11:30 09/01";"12:30 09/01";"31"
"12:30 09/01";"13:30 09/01";"29"
"13:30 09/01";"14:30 09/01";"24"
"14:30 09/01";"15:30 09/01";"23"
"15:30 09/01";"16:30 09/01";"20"
"16:30 09/01";"17:30 09/01";"22"
"17:30 09/01";"18:30 09/01";"25"
"18:30 09/01";"19:30 09/01";"27"
"19:30 09/01";"20:30 09/01";"31"
"20:30 09/01";"21:30 09/01";"31"
"21:30 09/01";"22:30 09/01";"44"
"22:30 09/01";"23:30 09/01";"36"
"23:30 09/01";"00:30 10/01";"34"
"00:30 10/01";"01:30 10/01";"36"
"01:30 10/01";"02:30 10/01";"38"
"02:30 10/01";"03:30 10/01";"38"
"03:30 10/01";"04:30 10/01";"37"
"04:30 10/01";"05:30 10/01";"36"
"05:30 10/01";"06:30 10/01";"31"
"06:30 10/01";"07:30 10/01";"30"
"07:30 10/01";"08:30 10/01";"31"
"08:30 10/01";"09:30 10/01";"31"
"09:30 10/01";"10:30 10/01";"32"
"10:30 10/01";"11:30 10/01";"33"
"11:30 10/01";"12:30 10/01";"34"
"12:30 10/01";"13:30 10/01";"35"
"13:30 10/01";"14:30 10/01";"35"
