From;To;ID 6436 - PM2.5
"04:30 01/11";"05:30 01/11";"63"
"05:30 01/11";"06:30 01/11";"59"
"06:30 01/11";"07:30 01/11";"59"
"07:30 01/11";"08:30 01/11";"62"
"08:30 01/11";"09:30 01/11";"60"
"09:30 01/11";"10:30 01/11";"59"
"10:30 01/11";"11:30 01/11";"59"
"11:30 01/11";"12:30 01/11";"75"
"12:30 01/11";"13:30 01/11";"67"
"13:30 01/11";"14:30 01/11";"50"
"14:30 01/11";"15:30 01/11";"36"
"15:30 01/11";"16:30 01/11";"34"
"16:30 01/11";"17:30 01/11";"28"
"17:30 01/11";"18:30 01/11";"29"
"18:30 01/11";"19:30 01/11";"32"
"19:30 01/11";"20:30 01/11";"35"
"20:30 01/11";"21:30 01/11";"34"
"21:30 01/11";"22:30 01/11";"39"
"22:30 01/11";"23:30 01/11";"46"
"23:30 01/11";"00:30 02/11";"40"
"00:30 02/11";"01:30 02/11";"42"
"01:30 02/11";"02:30 02/11";"44"
"02:30 02/11";"03:30 02/11";"45"
"03:30 02/11";"04:30 02/11";"43"
"04:30 02/11";"05:30 02/11";"38"
"05:30 02/11";"06:30 02/11";"37"
"06:30 02/11";"07:30 02/11";"36"
"07:30 02/11";"08:30 02/11";"34"
"08:30 02/11";"09:30 02/11";"31"
"09:30 02/11";"10:30 02/11";"31"
"10:30 02/11";"11:30 02/11";"30"
"11:30 02/11";"12:30 02/11";"31"
"12:30 02/11";"13:30 02/11";"29"
"13:30 02/11";"14:30 02/11";"24"
"14:30 02/11";"15:30 02/11";"21"
"15:30 02/11";"16:30 02/11";"25"
"16:30 02/11";"17:30 02/11";"24"
"17:30 02/11";"18:30 02/11";"24"
"18:30 02/11";"19:30 02/11";"24"
"19:30 02/11";"20:30 02/11";"27"
"20:30 02/11";"21:30 02/11";"30"
"21:30 02/11";"22:30 02/11";"29"
"22:30 02/11";"23:30 02/11";"29"
"23:30 02/11";"00:30 03/11";"30"
"00:30 03/11";"01:30 03/11";"30"
"01:30 03/11";"02:30 03/11";"32"
"02:30 03/11";"03:30 03/11";"37"
"03:30 03/11";"04:30 03/11";"35"
