From;To;ID 6436 - PM2.5
"03:30 01/06";"04:30 01/06";"19"
"04:30 01/06";"05:30 01/06";"19"
"05:30 01/06";"06:30 01/06";"20"
"06:30 01/06";"07:30 01/06";"21"
"07:30 01/06";"08:30 01/06";"21"
"08:30 01/06";"09:30 01/06";"25"
"09:30 01/06";"10:30 01/06";"27"
"10:30 01/06";"11:30 01/06";"23"
"11:30 01/06";"12:30 01/06";"15"
"12:30 01/06";"13:30 01/06";"12"
"13:30 01/06";"14:30 01/06";"12"
"14:30 01/06";"15:30 01/06";"9"
"15:30 01/06";"16:30 01/06";"7"
"16:30 01/06";"17:30 01/06";"5"
"17:30 01/06";"18:30 01/06";"5"
"18:30 01/06";"19:30 01/06";"5"
"19:30 01/06";"20:30 01/06";"5"
"20:30 01/06";"21:30 01/06";"5"
"21:30 01/06";"22:30 01/06";"5"
"22:30 01/06";"23:30 01/06";"6"
"23:30 01/06";"00:30 02/06";"17"
"00:30 02/06";"01:30 02/06";"19"
"01:30 02/06";"02:30 02/06";"27"
"02:30 02/06";"03:30 02/06";"31"
"03:30 02/06";"04:30 02/06";"29"
"04:30 02/06";"05:30 02/06";"30"
"05:30 02/06";"06:30 02/06";"28"
"06:30 02/06";"07:30 02/06";"27"
"07:30 02/06";"08:30 02/06";"26"
"08:30 02/06";"09:30 02/06";"28"
"09:30 02/06";"10:30 02/06";"26"
"10:30 02/06";"11:30 02/06";"21"
"11:30 02/06";"12:30 02/06";"23"
"12:30 02/06";"13:30 02/06";"22"
"13:30 02/06";"14:30 02/06";"19"
"14:30 02/06";"15:30 02/06";"14"
"15:30 02/06";"16:30 02/06";"14"
"16:30 02/06";"17:30 02/06";"16"
"17:30 02/06";"18:30 02/06";"16"
"18:30 02/06";"19:30 02/06";"14"
"19:30 02/06";"20:30 02/06";"12"
"20:30 02/06";"21:30 02/06";"10"
"21:30 02/06";"22:30 02/06";"6"
"22:30 02/06";"23:30 02/06";"7"
"23:30 02/06";"00:30 03/06";"9"
"00:30 03/06";"01:30 03/06";"11"
"01:30 03/06";"02:30 03/06";"16"
"02:30 03/06";"03:30 03/06";"18"
"03:30 03/06";"04:30 03/06";"14"
"04:30 03/06";"05:30 03/06";"13"
"05:30 03/06";"06:30 03/06";"12"
"06:30 03/06";"07:30 03/06";"13"
"07:30 03/06";"08:30 03/06";"12"
"08:30 03/06";"09:30 03/06";"10"
"09:30 03/06";"10:30 03/06";"9"
"10:30 03/06";"11:30 03/06";"9"
"11:30 03/06";"12:30 03/06";"7"
"12:30 03/06";"13:30 03/06";"5"
"13:30 03/06";"14:30 03/06";"6"
"14:30 03/06";"15:30 03/06";"5"
"15:30 03/06";"16:30 03/06";"5"
"16:30 03/06";"17:30 03/06";"5"
"17:30 03/06";"18:30 03/06";"4"
"18:30 03/06";"19:30 03/06";"3"
"19:30 03/06";"20:30 03/06";"3"
"20:30 03/06";"21:30 03/06";"2"
"21:30 03/06";"22:30 03/06";"3"
"22:30 03/06";"23:30 03/06";"4"
"23:30 03/06";"00:30 04/06";"5"
"00:30 04/06";"01:30 04/06";"8"
"01:30 04/06";"02:30 04/06";"14"
"02:30 04/06";"03:30 04/06";"13"
"03:30 04/06";"04:30 04/06";"14"
"04:30 04/06";"05:30 04/06";"18"
"05:30 04/06";"06:30 04/06";"19"
"06:30 04/06";"07:30 04/06";"19"
"07:30 04/06";"08:30 04/06";"19"
"08:30 04/06";"09:30 04/06";"18"
"09:30 04/06";"10:30 04/06";"18"
"10:30 04/06";"11:30 04/06";"17"
"11:30 04/06";"12:30 04/06";"16"
"12:30 04/06";"13:30 04/06";"13"
"13:30 04/06";"14:30 04/06";"13"
"14:30 04/06";"15:30 04/06";"13"
"15:30 04/06";"16:30 04/06";"12"
"16:30 04/06";"17:30 04/06";"12"
"17:30 04/06";"18:30 04/06";"13"
"18:30 04/06";"19:30 04/06";"13"
"19:30 04/06";"20:30 04/06";"14"
"20:30 04/06";"21:30 04/06";"13"
"21:30 04/06";"22:30 04/06";"14"
"22:30 04/06";"23:30 04/06";"15"
"23:30 04/06";"00:30 05/06";"18"
"00:30 05/06";"01:30 05/06";"21"
"01:30 05/06";"02:30 05/06";"23"
"02:30 05/06";"03:30 05/06";"26"
"03:30 05/06";"04:30 05/06";"27"
"04:30 05/06";"05:30 05/06";"27"
"05:30 05/06";"06:30 05/06";"28"
"06:30 05/06";"07:30 05/06";"29"
"07:30 05/06";"08:30 05/06";"29"
"08:30 05/06";"09:30 05/06";"29"
"09:30 05/06";"10:30 05/06";"27"
"10:30 05/06";"11:30 05/06";"24"
"11:30 05/06";"12:30 05/06";"20"
"12:30 05/06";"13:30 05/06";"17"
"13:30 05/06";"14:30 05/06";"16"
"14:30 05/06";"15:30 05/06";"17"
"15:30 05/06";"16:30 05/06";"12"
"16:30 05/06";"17:30 05/06";"8"
"17:30 05/06";"18:30 05/06";"9"
"18:30 05/06";"19:30 05/06";"7"
"19:30 05/06";"20:30 05/06";"8"
"20:30 05/06";"21:30 05/06";"7"
"21:30 05/06";"22:30 05/06";"7"
"22:30 05/06";"23:30 05/06";"9"
"23:30 05/06";"00:30 06/06";"10"
"00:30 06/06";"01:30 06/06";"11"
"01:30 06/06";"02:30 06/06";"12"
"02:30 06/06";"03:30 06/06";"13"
"03:30 06/06";"04:30 06/06";"13"
"04:30 06/06";"05:30 06/06";"14"
"05:30 06/06";"06:30 06/06";"14"
"06:30 06/06";"07:30 06/06";"16"
"07:30 06/06";"08:30 06/06";"17"
"08:30 06/06";"09:30 06/06";"18"
"09:30 06/06";"10:30 06/06";"16"
"10:30 06/06";"11:30 06/06";"15"
"11:30 06/06";"12:30 06/06";"16"
"12:30 06/06";"13:30 06/06";"15"
"13:30 06/06";"14:30 06/06";"15"
"14:30 06/06";"15:30 06/06";"14"
"15:30 06/06";"16:30 06/06";"14"
"16:30 06/06";"17:30 06/06";"15"
"17:30 06/06";"18:30 06/06";"13"
"18:30 06/06";"19:30 06/06";"15"
"19:30 06/06";"20:30 06/06";"16"
"20:30 06/06";"21:30 06/06";"17"
"21:30 06/06";"22:30 06/06";"15"
"22:30 06/06";"23:30 06/06";"14"
"23:30 06/06";"00:30 07/06";"16"
"00:30 07/06";"01:30 07/06";"20"
"01:30 07/06";"02:30 07/06";"20"
"02:30 07/06";"03:30 07/06";"21"
"03:30 07/06";"04:30 07/06";"20"
"04:30 07/06";"05:30 07/06";"15"
"05:30 07/06";"06:30 07/06";"13"
"06:30 07/06";"07:30 07/06";"12"
"07:30 07/06";"08:30 07/06";"12"
"08:30 07/06";"09:30 07/06";"13"
"09:30 07/06";"10:30 07/06";"17"
"10:30 07/06";"11:30 07/06";"18"
"11:30 07/06";"12:30 07/06";"16"
"12:30 07/06";"13:30 07/06";"15"
"13:30 07/06";"14:30 07/06";"13"
"14:30 07/06";"15:30 07/06";"8"
"15:30 07/06";"16:30 07/06";"9"
"16:30 07/06";"17:30 07/06";"9"
"17:30 07/06";"18:30 07/06";"9"
"18:30 07/06";"19:30 07/06";"11"
"19:30 07/06";"20:30 07/06";"11"
"20:30 07/06";"21:30 07/06";"10"
"21:30 07/06";"22:30 07/06";"11"
"22:30 07/06";"23:30 07/06";"12"
"23:30 07/06";"00:30 08/06";"14"
"00:30 08/06";"01:30 08/06";"17"
"01:30 08/06";"02:30 08/06";"24"
"02:30 08/06";"03:30 08/06";"25"
"03:30 08/06";"04:30 08/06";"26"
"04:30 08/06";"05:30 08/06";"29"
"05:30 08/06";"06:30 08/06";"29"
"06:30 08/06";"07:30 08/06";"28"
"07:30 08/06";"08:30 08/06";"28"
"08:30 08/06";"09:30 08/06";"29"
"09:30 08/06";"10:30 08/06";"31"
"10:30 08/06";"11:30 08/06";"32"
"11:30 08/06";"12:30 08/06";"29"
"12:30 08/06";"13:30 08/06";"27"
"13:30 08/06";"14:30 08/06";"25"
"14:30 08/06";"15:30 08/06";"22"
"15:30 08/06";"16:30 08/06";"20"
"16:30 08/06";"17:30 08/06";"20"
"17:30 08/06";"18:30 08/06";"22"
"18:30 08/06";"19:30 08/06";"21"
"19:30 08/06";"20:30 08/06";"23"
"20:30 08/06";"21:30 08/06";"21"
"21:30 08/06";"22:30 08/06";"25"
"22:30 08/06";"23:30 08/06";"23"
"23:30 08/06";"00:30 09/06";"21"
"00:30 09/06";"01:30 09/06";"15"
"01:30 09/06";"02:30 09/06";"8"
"02:30 09/06";"03:30 09/06";"5"
"03:30 09/06";"04:30 09/06";"5"
"04:30 09/06";"05:30 09/06";"6"
"05:30 09/06";"06:30 09/06";"9"
"06:30 09/06";"07:30 09/06";"9"
"07:30 09/06";"08:30 09/06";"9"
"08:30 09/06";"09:30 09/06";"10"
"09:30 09/06";"10:30 09/06";"9"
"10:30 09/06";"11:30 09/06";"5"
"11:30 09/06";"12:30 09/06";"4"
"12:30 09/06";"13:30 09/06";"4"
"13:30 09/06";"14:30 09/06";"4"
"14:30 09/06";"15:30 09/06";"4"
"15:30 09/06";"16:30 09/06";"3"
"16:30 09/06";"17:30 09/06";"3"
"17:30 09/06";"18:30 09/06";"4"
"18:30 09/06";"19:30 09/06";"3"
"19:30 09/06";"20:30 09/06";"4"
"20:30 09/06";"21:30 09/06";"4"
"21:30 09/06";"22:30 09/06";"4"
"22:30 09/06";"23:30 09/06";"5"
"23:30 09/06";"00:30 10/06";"6"
"00:30 10/06";"01:30 10/06";"9"
"01:30 10/06";"02:30 10/06";"13"
"02:30 10/06";"03:30 10/06";"12"
"03:30 10/06";"04:30 10/06";"13"
"04:30 10/06";"05:30 10/06";"13"
"05:30 10/06";"06:30 10/06";"13"
"06:30 10/06";"07:30 10/06";"13"
"07:30 10/06";"08:30 10/06";"14"
"08:30 10/06";"09:30 10/06";"12"
"09:30 10/06";"10:30 10/06";"10"
"10:30 10/06";"11:30 10/06";"8"
"11:30 10/06";"12:30 10/06";"7"
"12:30 10/06";"13:30 10/06";"7"
"13:30 10/06";"14:30 10/06";"7"
"14:30 10/06";"15:30 10/06";"7"
"15:30 10/06";"16:30 10/06";"11"
"16:30 10/06";"17:30 10/06";"14"
"17:30 10/06";"18:30 10/06";"16"
"18:30 10/06";"19:30 10/06";"18"
"19:30 10/06";"20:30 10/06";"18"
"20:30 10/06";"21:30 10/06";"18"
"21:30 10/06";"22:30 10/06";"17"
"22:30 10/06";"23:30 10/06";"18"
"23:30 10/06";"00:30 11/06";"19"
"00:30 11/06";"01:30 11/06";"21"
"01:30 11/06";"02:30 11/06";"21"
"02:30 11/06";"03:30 11/06";"22"
"03:30 11/06";"04:30 11/06";"23"
"04:30 11/06";"05:30 11/06";"24"
"05:30 11/06";"06:30 11/06";"25"
"06:30 11/06";"07:30 11/06";"25"
"07:30 11/06";"08:30 11/06";"26"
"08:30 11/06";"09:30 11/06";"27"
"09:30 11/06";"10:30 11/06";"24"
"10:30 11/06";"11:30 11/06";"22"
"11:30 11/06";"12:30 11/06";"22"
"12:30 11/06";"13:30 11/06";"21"
"13:30 11/06";"14:30 11/06";"20"
"14:30 11/06";"15:30 11/06";"18"
"15:30 11/06";"16:30 11/06";"20"
"16:30 11/06";"17:30 11/06";"20"
"17:30 11/06";"18:30 11/06";"21"
"18:30 11/06";"19:30 11/06";"16"
"19:30 11/06";"20:30 11/06";"16"
"20:30 11/06";"21:30 11/06";"19"
"21:30 11/06";"22:30 11/06";"20"
"22:30 11/06";"23:30 11/06";"21"
"23:30 11/06";"00:30 12/06";"19"
"00:30 12/06";"01:30 12/06";"20"
"01:30 12/06";"02:30 12/06";"22"
"02:30 12/06";"03:30 12/06";"23"
"03:30 12/06";"04:30 12/06";"22"
"04:30 12/06";"05:30 12/06";"22"
"05:30 12/06";"06:30 12/06";"22"
"06:30 12/06";"07:30 12/06";"22"
"07:30 12/06";"08:30 12/06";"22"
