From;To;ID 6436 - PM2.5
"03:30 01/09";"04:30 01/09";"22"
"04:30 01/09";"05:30 01/09";"22"
"05:30 01/09";"06:30 01/09";"22"
"06:30 01/09";"07:30 01/09";"22"
"07:30 01/09";"08:30 01/09";"21"
"08:30 01/09";"09:30 01/09";"20"
"09:30 01/09";"10:30 01/09";"19"
"10:30 01/09";"11:30 01/09";"17"
"11:30 01/09";"12:30 01/09";"21"
"12:30 01/09";"13:30 01/09";"14"
"13:30 01/09";"14:30 01/09";"12"
"14:30 01/09";"15:30 01/09";"12"
"15:30 01/09";"16:30 01/09";"13"
"16:30 01/09";"17:30 01/09";"13"
"17:30 01/09";"18:30 01/09";"15"
"18:30 01/09";"19:30 01/09";"17"
"19:30 01/09";"20:30 01/09";"17"
"20:30 01/09";"21:30 01/09";"18"
"21:30 01/09";"22:30 01/09";"19"
"22:30 01/09";"23:30 01/09";"21"
"23:30 01/09";"00:30 02/09";"23"
"00:30 02/09";"01:30 02/09";"25"
"01:30 02/09";"02:30 02/09";"25"
"02:30 02/09";"03:30 02/09";"25"
"03:30 02/09";"04:30 02/09";"26"
"04:30 02/09";"05:30 02/09";"27"
"05:30 02/09";"06:30 02/09";"28"
"06:30 02/09";"07:30 02/09";"29"
"07:30 02/09";"08:30 02/09";"29"
"08:30 02/09";"09:30 02/09";"29"
"09:30 02/09";"10:30 02/09";"29"
"10:30 02/09";"11:30 02/09";"27"
"11:30 02/09";"12:30 02/09";"25"
"12:30 02/09";"13:30 02/09";"21"
"13:30 02/09";"14:30 02/09";"16"
"14:30 02/09";"15:30 02/09";"12"
"15:30 02/09";"16:30 02/09";"12"
"16:30 02/09";"17:30 02/09";"11"
"17:30 02/09";"18:30 02/09";"10"
"18:30 02/09";"19:30 02/09";"8"
"19:30 02/09";"20:30 02/09";"6"
"20:30 02/09";"21:30 02/09";"4"
"21:30 02/09";"22:30 02/09";"5"
"22:30 02/09";"23:30 02/09";"5"
"23:30 02/09";"00:30 03/09";"5"
"00:30 03/09";"01:30 03/09";"4"
"01:30 03/09";"02:30 03/09";"5"
"02:30 03/09";"03:30 03/09";"6"
"03:30 03/09";"04:30 03/09";"6"
"04:30 03/09";"05:30 03/09";"6"
"05:30 03/09";"06:30 03/09";"3"
"06:30 03/09";"07:30 03/09";"4"
"07:30 03/09";"08:30 03/09";"8"
"08:30 03/09";"09:30 03/09";"10"
"09:30 03/09";"10:30 03/09";"11"
"10:30 03/09";"11:30 03/09";"12"
"11:30 03/09";"12:30 03/09";"16"
"12:30 03/09";"13:30 03/09";"20"
"13:30 03/09";"14:30 03/09";"13"
"14:30 03/09";"15:30 03/09";"4"
"15:30 03/09";"16:30 03/09";"1"
"16:30 03/09";"17:30 03/09";"1"
"17:30 03/09";"18:30 03/09";"1"
"18:30 03/09";"19:30 03/09";"2"
"19:30 03/09";"20:30 03/09";"12"
"20:30 03/09";"21:30 03/09";"5"
"21:30 03/09";"22:30 03/09";"5"
"22:30 03/09";"23:30 03/09";"7"
"23:30 03/09";"00:30 04/09";"4"
"00:30 04/09";"01:30 04/09";"4"
"01:30 04/09";"02:30 04/09";"4"
"02:30 04/09";"03:30 04/09";"5"
"03:30 04/09";"04:30 04/09";"5"
"04:30 04/09";"05:30 04/09";"6"
"05:30 04/09";"06:30 04/09";"7"
"06:30 04/09";"07:30 04/09";"9"
"07:30 04/09";"08:30 04/09";"15"
"08:30 04/09";"09:30 04/09";"11"
"09:30 04/09";"10:30 04/09";"12"
"10:30 04/09";"11:30 04/09";"15"
"11:30 04/09";"12:30 04/09";"14"
"12:30 04/09";"13:30 04/09";"10"
"13:30 04/09";"14:30 04/09";"7"
"14:30 04/09";"15:30 04/09";"6"
"15:30 04/09";"16:30 04/09";"5"
"16:30 04/09";"17:30 04/09";"6"
"17:30 04/09";"18:30 04/09";"6"
"18:30 04/09";"19:30 04/09";"6"
"19:30 04/09";"20:30 04/09";"5"
"20:30 04/09";"21:30 04/09";"5"
"21:30 04/09";"22:30 04/09";"6"
"22:30 04/09";"23:30 04/09";"9"
"23:30 04/09";"00:30 05/09";"14"
"00:30 05/09";"01:30 05/09";"17"
"01:30 05/09";"02:30 05/09";"17"
"02:30 05/09";"03:30 05/09";"25"
"03:30 05/09";"04:30 05/09";"26"
"04:30 05/09";"05:30 05/09";"21"
"05:30 05/09";"06:30 05/09";"18"
"06:30 05/09";"07:30 05/09";"19"
"07:30 05/09";"08:30 05/09";"19"
"08:30 05/09";"09:30 05/09";"25"
"09:30 05/09";"10:30 05/09";"22"
"10:30 05/09";"11:30 05/09";"21"
"11:30 05/09";"12:30 05/09";"15"
"12:30 05/09";"13:30 05/09";"9"
"13:30 05/09";"14:30 05/09";"7"
"14:30 05/09";"15:30 05/09";"7"
"15:30 05/09";"16:30 05/09";"7"
"16:30 05/09";"17:30 05/09";"8"
"17:30 05/09";"18:30 05/09";"8"
"18:30 05/09";"19:30 05/09";"7"
"19:30 05/09";"20:30 05/09";"8"
"20:30 05/09";"21:30 05/09";"8"
"21:30 05/09";"22:30 05/09";"8"
"22:30 05/09";"23:30 05/09";"12"
"23:30 05/09";"00:30 06/09";"13"
"00:30 06/09";"01:30 06/09";"10"
"01:30 06/09";"02:30 06/09";"6"
"02:30 06/09";"03:30 06/09";"6"
"03:30 06/09";"04:30 06/09";"6"
"04:30 06/09";"05:30 06/09";"8"
"05:30 06/09";"06:30 06/09";"7"
"06:30 06/09";"07:30 06/09";"6"
"07:30 06/09";"08:30 06/09";"7"
"08:30 06/09";"09:30 06/09";"7"
"09:30 06/09";"10:30 06/09";"7"
"10:30 06/09";"11:30 06/09";"6"
"11:30 06/09";"12:30 06/09";"2"
"12:30 06/09";"13:30 06/09";"2"
"13:30 06/09";"14:30 06/09";"1"
"14:30 06/09";"15:30 06/09";"1"
"15:30 06/09";"16:30 06/09";"1"
"16:30 06/09";"17:30 06/09";"1"
"17:30 06/09";"18:30 06/09";"1"
"18:30 06/09";"19:30 06/09";"1"
"19:30 06/09";"20:30 06/09";"1"
"20:30 06/09";"21:30 06/09";"1"
"21:30 06/09";"22:30 06/09";"3"
"22:30 06/09";"23:30 06/09";"45"
"23:30 06/09";"00:30 07/09";"20"
"00:30 07/09";"01:30 07/09";"8"
"01:30 07/09";"02:30 07/09";"8"
"02:30 07/09";"03:30 07/09";"9"
"03:30 07/09";"04:30 07/09";"20"
"04:30 07/09";"05:30 07/09";"18"
"05:30 07/09";"06:30 07/09";"19"
"06:30 07/09";"07:30 07/09";"20"
"07:30 07/09";"08:30 07/09";"19"
"08:30 07/09";"09:30 07/09";"16"
"09:30 07/09";"10:30 07/09";"14"
"10:30 07/09";"11:30 07/09";"12"
"11:30 07/09";"12:30 07/09";"9"
"12:30 07/09";"13:30 07/09";"8"
"13:30 07/09";"14:30 07/09";"5"
"14:30 07/09";"15:30 07/09";"3"
"15:30 07/09";"16:30 07/09";"3"
"16:30 07/09";"17:30 07/09";"6"
"17:30 07/09";"18:30 07/09";"9"
"18:30 07/09";"19:30 07/09";"9"
"19:30 07/09";"20:30 07/09";"11"
"20:30 07/09";"21:30 07/09";"13"
"21:30 07/09";"22:30 07/09";"14"
"22:30 07/09";"23:30 07/09";"16"
"23:30 07/09";"00:30 08/09";"20"
"00:30 08/09";"01:30 08/09";"22"
"01:30 08/09";"02:30 08/09";"23"
"02:30 08/09";"03:30 08/09";"25"
"03:30 08/09";"04:30 08/09";"22"
"04:30 08/09";"05:30 08/09";"22"
"05:30 08/09";"06:30 08/09";"22"
"06:30 08/09";"07:30 08/09";"22"
"07:30 08/09";"08:30 08/09";"24"
"08:30 08/09";"09:30 08/09";"26"
"09:30 08/09";"10:30 08/09";"25"
"10:30 08/09";"11:30 08/09";"24"
"11:30 08/09";"12:30 08/09";"22"
"12:30 08/09";"13:30 08/09";"17"
"13:30 08/09";"14:30 08/09";"16"
"14:30 08/09";"15:30 08/09";"8"
"15:30 08/09";"16:30 08/09";"8"
"16:30 08/09";"17:30 08/09";"12"
"17:30 08/09";"18:30 08/09";"14"
"18:30 08/09";"19:30 08/09";"14"
"19:30 08/09";"20:30 08/09";"21"
"20:30 08/09";"21:30 08/09";"22"
"21:30 08/09";"22:30 08/09";"22"
"22:30 08/09";"23:30 08/09";"20"
"23:30 08/09";"00:30 09/09";"20"
"00:30 09/09";"01:30 09/09";"21"
"01:30 09/09";"02:30 09/09";"22"
"02:30 09/09";"03:30 09/09";"22"
"03:30 09/09";"04:30 09/09";"26"
"04:30 09/09";"05:30 09/09";"30"
"05:30 09/09";"06:30 09/09";"29"
"06:30 09/09";"07:30 09/09";"25"
"07:30 09/09";"08:30 09/09";"22"
"08:30 09/09";"09:30 09/09";"22"
"09:30 09/09";"10:30 09/09";"23"
"10:30 09/09";"11:30 09/09";"21"
"11:30 09/09";"12:30 09/09";"20"
"12:30 09/09";"13:30 09/09";"20"
"13:30 09/09";"14:30 09/09";"21"
"14:30 09/09";"15:30 09/09";"20"
"15:30 09/09";"16:30 09/09";"20"
"16:30 09/09";"17:30 09/09";"19"
"17:30 09/09";"18:30 09/09";"17"
"18:30 09/09";"19:30 09/09";"17"
"19:30 09/09";"20:30 09/09";"16"
"20:30 09/09";"21:30 09/09";"17"
"21:30 09/09";"22:30 09/09";"17"
"22:30 09/09";"23:30 09/09";"13"
"23:30 09/09";"00:30 10/09";"14"
"00:30 10/09";"01:30 10/09";"21"
"01:30 10/09";"02:30 10/09";"21"
"02:30 10/09";"03:30 10/09";"16"
"03:30 10/09";"04:30 10/09";"12"
"04:30 10/09";"05:30 10/09";"11"
"05:30 10/09";"06:30 10/09";"6"
"06:30 10/09";"07:30 10/09";"4"
"07:30 10/09";"08:30 10/09";"5"
"08:30 10/09";"09:30 10/09";"7"
"09:30 10/09";"10:30 10/09";"6"
"10:30 10/09";"11:30 10/09";"5"
"11:30 10/09";"12:30 10/09";"5"
"12:30 10/09";"13:30 10/09";"4"
"13:30 10/09";"14:30 10/09";"5"
"14:30 10/09";"15:30 10/09";"4"
"15:30 10/09";"16:30 10/09";"4"
"16:30 10/09";"17:30 10/09";"5"
"17:30 10/09";"18:30 10/09";"7"
"18:30 10/09";"19:30 10/09";"6"
"19:30 10/09";"20:30 10/09";"7"
"20:30 10/09";"21:30 10/09";"7"
"21:30 10/09";"22:30 10/09";"10"
"22:30 10/09";"23:30 10/09";"13"
"23:30 10/09";"00:30 11/09";"16"
"00:30 11/09";"01:30 11/09";"15"
"01:30 11/09";"02:30 11/09";"17"
"02:30 11/09";"03:30 11/09";"16"
"03:30 11/09";"04:30 11/09";"17"
"04:30 11/09";"05:30 11/09";"16"
"05:30 11/09";"06:30 11/09";"16"
"06:30 11/09";"07:30 11/09";"14"
"07:30 11/09";"08:30 11/09";"14"
"08:30 11/09";"09:30 11/09";"16"
"09:30 11/09";"10:30 11/09";"19"
"10:30 11/09";"11:30 11/09";"22"
"11:30 11/09";"12:30 11/09";"19"
"12:30 11/09";"13:30 11/09";"17"
"13:30 11/09";"14:30 11/09";"15"
"14:30 11/09";"15:30 11/09";"11"
"15:30 11/09";"16:30 11/09";"10"
"16:30 11/09";"17:30 11/09";"9"
"17:30 11/09";"18:30 11/09";"9"
"18:30 11/09";"19:30 11/09";"7"
"19:30 11/09";"20:30 11/09";"7"
"20:30 11/09";"21:30 11/09";"6"
"21:30 11/09";"22:30 11/09";"8"
"22:30 11/09";"23:30 11/09";"10"
"23:30 11/09";"00:30 12/09";"14"
"00:30 12/09";"01:30 12/09";"26"
"01:30 12/09";"02:30 12/09";"20"
"02:30 12/09";"03:30 12/09";"21"
"03:30 12/09";"04:30 12/09";"21"
"04:30 12/09";"05:30 12/09";"22"
"05:30 12/09";"06:30 12/09";"22"
"06:30 12/09";"07:30 12/09";"23"
"07:30 12/09";"08:30 12/09";"22"
"08:30 12/09";"09:30 12/09";"22"
"09:30 12/09";"10:30 12/09";"23"
"10:30 12/09";"11:30 12/09";"26"
"11:30 12/09";"12:30 12/09";"23"
"12:30 12/09";"13:30 12/09";"18"
"13:30 12/09";"14:30 12/09";"13"
"14:30 12/09";"15:30 12/09";"11"
"15:30 12/09";"16:30 12/09";"11"
"16:30 12/09";"17:30 12/09";"8"
"17:30 12/09";"18:30 12/09";"7"
"18:30 12/09";"19:30 12/09";"7"
"19:30 12/09";"20:30 12/09";"9"
"20:30 12/09";"21:30 12/09";"10"
"21:30 12/09";"22:30 12/09";"15"
"22:30 12/09";"23:30 12/09";"15"
"23:30 12/09";"00:30 13/09";"14"
"00:30 13/09";"01:30 13/09";"16"
"01:30 13/09";"02:30 13/09";"19"
"02:30 13/09";"03:30 13/09";"21"
"03:30 13/09";"04:30 13/09";"20"
"04:30 13/09";"05:30 13/09";"20"
"05:30 13/09";"06:30 13/09";"20"
"06:30 13/09";"07:30 13/09";"21"
"07:30 13/09";"08:30 13/09";"21"
"08:30 13/09";"09:30 13/09";"23"
"09:30 13/09";"10:30 13/09";"26"
"10:30 13/09";"11:30 13/09";"26"
"11:30 13/09";"12:30 13/09";"22"
"12:30 13/09";"13:30 13/09";"15"
"13:30 13/09";"14:30 13/09";"11"
"14:30 13/09";"15:30 13/09";"9"
"15:30 13/09";"16:30 13/09";"8"
"16:30 13/09";"17:30 13/09";"9"
"17:30 13/09";"18:30 13/09";"12"
"18:30 13/09";"19:30 13/09";"14"
"19:30 13/09";"20:30 13/09";"12"
"20:30 13/09";"21:30 13/09";"9"
"21:30 13/09";"22:30 13/09";"8"
"22:30 13/09";"23:30 13/09";"6"
"23:30 13/09";"00:30 14/09";"5"
"00:30 14/09";"01:30 14/09";"2"
"01:30 14/09";"02:30 14/09";"2"
"02:30 14/09";"03:30 14/09";"2"
"03:30 14/09";"04:30 14/09";"2"
"04:30 14/09";"05:30 14/09";"2"
"05:30 14/09";"06:30 14/09";"3"
"06:30 14/09";"07:30 14/09";"3"
"07:30 14/09";"08:30 14/09";"3"
"08:30 14/09";"09:30 14/09";"3"
"09:30 14/09";"10:30 14/09";"3"
"10:30 14/09";"11:30 14/09";"3"
"11:30 14/09";"12:30 14/09";"3"
"12:30 14/09";"13:30 14/09";"2"
"13:30 14/09";"14:30 14/09";"2"
"14:30 14/09";"15:30 14/09";"2"
"15:30 14/09";"16:30 14/09";"2"
"16:30 14/09";"17:30 14/09";"1"
"17:30 14/09";"18:30 14/09";"1"
"18:30 14/09";"19:30 14/09";"1"
"19:30 14/09";"20:30 14/09";"1"
"20:30 14/09";"21:30 14/09";"1"
"21:30 14/09";"22:30 14/09";"3"
"22:30 14/09";"23:30 14/09";"9"
"23:30 14/09";"00:30 15/09";"14"
"00:30 15/09";"01:30 15/09";"20"
"01:30 15/09";"02:30 15/09";"16"
"02:30 15/09";"03:30 15/09";"18"
"03:30 15/09";"04:30 15/09";"15"
"04:30 15/09";"05:30 15/09";"14"
"05:30 15/09";"06:30 15/09";"13"
"06:30 15/09";"07:30 15/09";"14"
"07:30 15/09";"08:30 15/09";"22"
"08:30 15/09";"09:30 15/09";"16"
"09:30 15/09";"10:30 15/09";"15"
"10:30 15/09";"11:30 15/09";"13"
"11:30 15/09";"12:30 15/09";"10"
"12:30 15/09";"13:30 15/09";"6"
"13:30 15/09";"14:30 15/09";"4"
"14:30 15/09";"15:30 15/09";"4"
"15:30 15/09";"16:30 15/09";"4"
"16:30 15/09";"17:30 15/09";"3"
"17:30 15/09";"18:30 15/09";"4"
"18:30 15/09";"19:30 15/09";"4"
"19:30 15/09";"20:30 15/09";"6"
"20:30 15/09";"21:30 15/09";"6"
"21:30 15/09";"22:30 15/09";"8"
"22:30 15/09";"23:30 15/09";"10"
"23:30 15/09";"00:30 16/09";"10"
"00:30 16/09";"01:30 16/09";"10"
"01:30 16/09";"02:30 16/09";"9"
"02:30 16/09";"03:30 16/09";"7"
"03:30 16/09";"04:30 16/09";"6"
"04:30 16/09";"05:30 16/09";"4"
"05:30 16/09";"06:30 16/09";"4"
"06:30 16/09";"07:30 16/09";"3"
"07:30 16/09";"08:30 16/09";"3"
"08:30 16/09";"09:30 16/09";"3"
"09:30 16/09";"10:30 16/09";"3"
"10:30 16/09";"11:30 16/09";"3"
"11:30 16/09";"12:30 16/09";"3"
"12:30 16/09";"13:30 16/09";"3"
"13:30 16/09";"14:30 16/09";"2"
"14:30 16/09";"15:30 16/09";"6"
"15:30 16/09";"16:30 16/09";"3"
"16:30 16/09";"17:30 16/09";"3"
"17:30 16/09";"18:30 16/09";"4"
"18:30 16/09";"19:30 16/09";"4"
"19:30 16/09";"20:30 16/09";"4"
"20:30 16/09";"21:30 16/09";"4"
"21:30 16/09";"22:30 16/09";"5"
"22:30 16/09";"23:30 16/09";"5"
"23:30 16/09";"00:30 17/09";"6"
"00:30 17/09";"01:30 17/09";"5"
"01:30 17/09";"02:30 17/09";"8"
"02:30 17/09";"03:30 17/09";"8"
"03:30 17/09";"04:30 17/09";"7"
"04:30 17/09";"05:30 17/09";"7"
"05:30 17/09";"06:30 17/09";"7"
"06:30 17/09";"07:30 17/09";"6"
"07:30 17/09";"08:30 17/09";"6"
"08:30 17/09";"09:30 17/09";"7"
"09:30 17/09";"10:30 17/09";"9"
"10:30 17/09";"11:30 17/09";"9"
"11:30 17/09";"12:30 17/09";"7"
"12:30 17/09";"13:30 17/09";"5"
"13:30 17/09";"14:30 17/09";"3"
"14:30 17/09";"15:30 17/09";"3"
"15:30 17/09";"16:30 17/09";"5"
"16:30 17/09";"17:30 17/09";"5"
"17:30 17/09";"18:30 17/09";"4"
"18:30 17/09";"19:30 17/09";"4"
"19:30 17/09";"20:30 17/09";"2"
"20:30 17/09";"21:30 17/09";"2"
"21:30 17/09";"22:30 17/09";"4"
"22:30 17/09";"23:30 17/09";"3"
"23:30 17/09";"00:30 18/09";"3"
"00:30 18/09";"01:30 18/09";"3"
"01:30 18/09";"02:30 18/09";"2"
"02:30 18/09";"03:30 18/09";"3"
"03:30 18/09";"04:30 18/09";"3"
"04:30 18/09";"05:30 18/09";"2"
"05:30 18/09";"06:30 18/09";"1"
"06:30 18/09";"07:30 18/09";"0"
"07:30 18/09";"08:30 18/09";"2"
"08:30 18/09";"09:30 18/09";"3"
"09:30 18/09";"10:30 18/09";"1"
"10:30 18/09";"11:30 18/09";"1"
"11:30 18/09";"12:30 18/09";"2"
"12:30 18/09";"13:30 18/09";"1"
"13:30 18/09";"14:30 18/09";"1"
"14:30 18/09";"15:30 18/09";"1"
"15:30 18/09";"16:30 18/09";"1"
"16:30 18/09";"17:30 18/09";"1"
"17:30 18/09";"18:30 18/09";"3"
"18:30 18/09";"19:30 18/09";"2"
"19:30 18/09";"20:30 18/09";"1"
"20:30 18/09";"21:30 18/09";"1"
"21:30 18/09";"22:30 18/09";"2"
"22:30 18/09";"23:30 18/09";"8"
"23:30 18/09";"00:30 19/09";"9"
"00:30 19/09";"01:30 19/09";"16"
"01:30 19/09";"02:30 19/09";"14"
"02:30 19/09";"03:30 19/09";"14"
"03:30 19/09";"04:30 19/09";"13"
"04:30 19/09";"05:30 19/09";"10"
"05:30 19/09";"06:30 19/09";"9"
"06:30 19/09";"07:30 19/09";"7"
"07:30 19/09";"08:30 19/09";"6"
"08:30 19/09";"09:30 19/09";"8"
"09:30 19/09";"10:30 19/09";"9"
"10:30 19/09";"11:30 19/09";"11"
"11:30 19/09";"12:30 19/09";"11"
"12:30 19/09";"13:30 19/09";"12"
"13:30 19/09";"14:30 19/09";"6"
"14:30 19/09";"15:30 19/09";"5"
"15:30 19/09";"16:30 19/09";"5"
"16:30 19/09";"17:30 19/09";"6"
"17:30 19/09";"18:30 19/09";"1"
"18:30 19/09";"19:30 19/09";"2"
"19:30 19/09";"20:30 19/09";"2"
"20:30 19/09";"21:30 19/09";"4"
"21:30 19/09";"22:30 19/09";"4"
"22:30 19/09";"23:30 19/09";"22"
"23:30 19/09";"00:30 20/09";"30"
"00:30 20/09";"01:30 20/09";"19"
"01:30 20/09";"02:30 20/09";"16"
"02:30 20/09";"03:30 20/09";"19"
"03:30 20/09";"04:30 20/09";"19"
"04:30 20/09";"05:30 20/09";"16"
"05:30 20/09";"06:30 20/09";"13"
"06:30 20/09";"07:30 20/09";"12"
"07:30 20/09";"08:30 20/09";"10"
"08:30 20/09";"09:30 20/09";"14"
"09:30 20/09";"10:30 20/09";"10"
"10:30 20/09";"11:30 20/09";"15"
"11:30 20/09";"12:30 20/09";"18"
"12:30 20/09";"13:30 20/09";"18"
"13:30 20/09";"14:30 20/09";"8"
"14:30 20/09";"15:30 20/09";"3"
"15:30 20/09";"16:30 20/09";"2"
"16:30 20/09";"17:30 20/09";"1"
"17:30 20/09";"18:30 20/09";"3"
"18:30 20/09";"19:30 20/09";"2"
"19:30 20/09";"20:30 20/09";"2"
"20:30 20/09";"21:30 20/09";"2"
"21:30 20/09";"22:30 20/09";"12"
"22:30 20/09";"23:30 20/09";"38"
"23:30 20/09";"00:30 21/09";"43"
"00:30 21/09";"01:30 21/09";"48"
"01:30 21/09";"02:30 21/09";"41"
"02:30 21/09";"03:30 21/09";"28"
"03:30 21/09";"04:30 21/09";"17"
"04:30 21/09";"05:30 21/09";"11"
"05:30 21/09";"06:30 21/09";"12"
"06:30 21/09";"07:30 21/09";"14"
"07:30 21/09";"08:30 21/09";"20"
"08:30 21/09";"09:30 21/09";"18"
"09:30 21/09";"10:30 21/09";"15"
"10:30 21/09";"11:30 21/09";"14"
"11:30 21/09";"12:30 21/09";"17"
"12:30 21/09";"13:30 21/09";"20"
"13:30 21/09";"14:30 21/09";"19"
"14:30 21/09";"15:30 21/09";"16"
"15:30 21/09";"16:30 21/09";"9"
"16:30 21/09";"17:30 21/09";"8"
"17:30 21/09";"18:30 21/09";"7"
"18:30 21/09";"19:30 21/09";"6"
"19:30 21/09";"20:30 21/09";"6"
"20:30 21/09";"21:30 21/09";"9"
"21:30 21/09";"22:30 21/09";"16"
"22:30 21/09";"23:30 21/09";"36"
"23:30 21/09";"00:30 22/09";"41"
"00:30 22/09";"01:30 22/09";"42"
"01:30 22/09";"02:30 22/09";"35"
"02:30 22/09";"03:30 22/09";"30"
"03:30 22/09";"04:30 22/09";"27"
"04:30 22/09";"05:30 22/09";"27"
"05:30 22/09";"06:30 22/09";"26"
"06:30 22/09";"07:30 22/09";"24"
"07:30 22/09";"08:30 22/09";"25"
"08:30 22/09";"09:30 22/09";"26"
"09:30 22/09";"10:30 22/09";"28"
"10:30 22/09";"11:30 22/09";"34"
"11:30 22/09";"12:30 22/09";"41"
"12:30 22/09";"13:30 22/09";"28"
"13:30 22/09";"14:30 22/09";"16"
"14:30 22/09";"15:30 22/09";"13"
"15:30 22/09";"16:30 22/09";"10"
"16:30 22/09";"17:30 22/09";"8"
"17:30 22/09";"18:30 22/09";"8"
"18:30 22/09";"19:30 22/09";"8"
"19:30 22/09";"20:30 22/09";"8"
"20:30 22/09";"21:30 22/09";"8"
"21:30 22/09";"22:30 22/09";"20"
"22:30 22/09";"23:30 22/09";"44"
"23:30 22/09";"00:30 23/09";"25"
"00:30 23/09";"01:30 23/09";"42"
"01:30 23/09";"02:30 23/09";"35"
"02:30 23/09";"03:30 23/09";"36"
"03:30 23/09";"04:30 23/09";"37"
"04:30 23/09";"05:30 23/09";"40"
"05:30 23/09";"06:30 23/09";"40"
"06:30 23/09";"07:30 23/09";"33"
"07:30 23/09";"08:30 23/09";"26"
"08:30 23/09";"09:30 23/09";"24"
"09:30 23/09";"10:30 23/09";"23"
"10:30 23/09";"11:30 23/09";"15"
"11:30 23/09";"12:30 23/09";"8"
"12:30 23/09";"13:30 23/09";"8"
"13:30 23/09";"14:30 23/09";"10"
"14:30 23/09";"15:30 23/09";"11"
"15:30 23/09";"16:30 23/09";"10"
"16:30 23/09";"17:30 23/09";"8"
"17:30 23/09";"18:30 23/09";"8"
"18:30 23/09";"19:30 23/09";"7"
"19:30 23/09";"20:30 23/09";"8"
"20:30 23/09";"21:30 23/09";"9"
"21:30 23/09";"22:30 23/09";"12"
"22:30 23/09";"23:30 23/09";"23"
"23:30 23/09";"00:30 24/09";"25"
"00:30 24/09";"01:30 24/09";"22"
"01:30 24/09";"02:30 24/09";"24"
"02:30 24/09";"03:30 24/09";"23"
"03:30 24/09";"04:30 24/09";"20"
