From;To;ID 6436 - PM2.5
"04:30 01/03";"05:30 01/03";"38"
"05:30 01/03";"06:30 01/03";"38"
"06:30 01/03";"07:30 01/03";"38"
"07:30 01/03";"08:30 01/03";"38"
"08:30 01/03";"09:30 01/03";"39"
"09:30 01/03";"10:30 01/03";"39"
"10:30 01/03";"11:30 01/03";"43"
"11:30 01/03";"12:30 01/03";"42"
"12:30 01/03";"13:30 01/03";"40"
"13:30 01/03";"14:30 01/03";"35"
"14:30 01/03";"15:30 01/03";"29"
"15:30 01/03";"16:30 01/03";"23"
"16:30 01/03";"17:30 01/03";"24"
"17:30 01/03";"18:30 01/03";"25"
"18:30 01/03";"19:30 01/03";"18"
"19:30 01/03";"20:30 01/03";"4"
"20:30 01/03";"21:30 01/03";"4"
"21:30 01/03";"22:30 01/03";"6"
"22:30 01/03";"23:30 01/03";"6"
"23:30 01/03";"00:30 02/03";"7"
"00:30 02/03";"01:30 02/03";"5"
"01:30 02/03";"02:30 02/03";"4"
"02:30 02/03";"03:30 02/03";"5"
"03:30 02/03";"04:30 02/03";"7"
"04:30 02/03";"05:30 02/03";"12"
"05:30 02/03";"06:30 02/03";"14"
"06:30 02/03";"07:30 02/03";"12"
"07:30 02/03";"08:30 02/03";"10"
"08:30 02/03";"09:30 02/03";"10"
"09:30 02/03";"10:30 02/03";"8"
"10:30 02/03";"11:30 02/03";"8"
"11:30 02/03";"12:30 02/03";"7"
"12:30 02/03";"13:30 02/03";"6"
"13:30 02/03";"14:30 02/03";"6"
"14:30 02/03";"15:30 02/03";"6"
"15:30 02/03";"16:30 02/03";"7"
"16:30 02/03";"17:30 02/03";"7"
"17:30 02/03";"18:30 02/03";"8"
"18:30 02/03";"19:30 02/03";"11"
"19:30 02/03";"20:30 02/03";"14"
"20:30 02/03";"21:30 02/03";"19"
"21:30 02/03";"22:30 02/03";"39"
"22:30 02/03";"23:30 02/03";"85"
"23:30 02/03";"00:30 03/03";"146"
"00:30 03/03";"01:30 03/03";"152"
"01:30 03/03";"02:30 03/03";"127"
"02:30 03/03";"03:30 03/03";"102"
"03:30 03/03";"04:30 03/03";"86"
"04:30 03/03";"05:30 03/03";"74"
"05:30 03/03";"06:30 03/03";"62"
"06:30 03/03";"07:30 03/03";"56"
"07:30 03/03";"08:30 03/03";"53"
"08:30 03/03";"09:30 03/03";"55"
"09:30 03/03";"10:30 03/03";"52"
"10:30 03/03";"11:30 03/03";"54"
"11:30 03/03";"12:30 03/03";"54"
"12:30 03/03";"13:30 03/03";"58"
"13:30 03/03";"14:30 03/03";"49"
"14:30 03/03";"15:30 03/03";"42"
"15:30 03/03";"16:30 03/03";"39"
"16:30 03/03";"17:30 03/03";"38"
"17:30 03/03";"18:30 03/03";"37"
"18:30 03/03";"19:30 03/03";"38"
"19:30 03/03";"20:30 03/03";"39"
"20:30 03/03";"21:30 03/03";"40"
"21:30 03/03";"22:30 03/03";"35"
"22:30 03/03";"23:30 03/03";"33"
"23:30 03/03";"00:30 04/03";"30"
"00:30 04/03";"01:30 04/03";"30"
"01:30 04/03";"02:30 04/03";"29"
"02:30 04/03";"03:30 04/03";"31"
"03:30 04/03";"04:30 04/03";"29"
"04:30 04/03";"05:30 04/03";"27"
"05:30 04/03";"06:30 04/03";"27"
"06:30 04/03";"07:30 04/03";"27"
"07:30 04/03";"08:30 04/03";"25"
"08:30 04/03";"09:30 04/03";"19"
"09:30 04/03";"10:30 04/03";"18"
"10:30 04/03";"11:30 04/03";"17"
"11:30 04/03";"12:30 04/03";"17"
"12:30 04/03";"13:30 04/03";"14"
