From;To;ID 31103 - PM2.5
"04:30 01/12";"05:30 01/12";"45"
"05:30 01/12";"06:30 01/12";"48"
"06:30 01/12";"07:30 01/12";"55"
"07:30 01/12";"08:30 01/12";"68"
"08:30 01/12";"09:30 01/12";"65"
"09:30 01/12";"10:30 01/12";"65"
"10:30 01/12";"11:30 01/12";"57"
"11:30 01/12";"12:30 01/12";"61"
"12:30 01/12";"13:30 01/12";"56"
"13:30 01/12";"14:30 01/12";"46"
"14:30 01/12";"15:30 01/12";"39"
"15:30 01/12";"16:30 01/12";"36"
"16:30 01/12";"17:30 01/12";"32"
"17:30 01/12";"18:30 01/12";"28"
"18:30 01/12";"19:30 01/12";"29"
"19:30 01/12";"20:30 01/12";"33"
"20:30 01/12";"21:30 01/12";"44"
"21:30 01/12";"22:30 01/12";"46"
"22:30 01/12";"23:30 01/12";"60"
"23:30 01/12";"00:30 02/12";"65"
"00:30 02/12";"01:30 02/12";"66"
"01:30 02/12";"02:30 02/12";"63"
"02:30 02/12";"03:30 02/12";"57"
"03:30 02/12";"04:30 02/12";"53"
"04:30 02/12";"05:30 02/12";"52"
"05:30 02/12";"06:30 02/12";"49"
"06:30 02/12";"07:30 02/12";"48"
"07:30 02/12";"08:30 02/12";"45"
"08:30 02/12";"09:30 02/12";"42"
"09:30 02/12";"10:30 02/12";"38"
"10:30 02/12";"11:30 02/12";"36"
"11:30 02/12";"12:30 02/12";"35"
"12:30 02/12";"13:30 02/12";"34"
"13:30 02/12";"14:30 02/12";"33"
"14:30 02/12";"15:30 02/12";"33"
"15:30 02/12";"16:30 02/12";"32"
"16:30 02/12";"17:30 02/12";"32"
"17:30 02/12";"18:30 02/12";"32"
"18:30 02/12";"19:30 02/12";"35"
"19:30 02/12";"20:30 02/12";"39"
"20:30 02/12";"21:30 02/12";"41"
"21:30 02/12";"22:30 02/12";"36"
"22:30 02/12";"23:30 02/12";"36"
"23:30 02/12";"00:30 03/12";"37"
"00:30 03/12";"01:30 03/12";"36"
"01:30 03/12";"02:30 03/12";"40"
"02:30 03/12";"03:30 03/12";"40"
"03:30 03/12";"04:30 03/12";"36"
"04:30 03/12";"05:30 03/12";"35"
"05:30 03/12";"06:30 03/12";"35"
"06:30 03/12";"07:30 03/12";"35"
"07:30 03/12";"08:30 03/12";"39"
"08:30 03/12";"09:30 03/12";"39"
"09:30 03/12";"10:30 03/12";"34"
"10:30 03/12";"11:30 03/12";"33"
"11:30 03/12";"12:30 03/12";"33"
"12:30 03/12";"13:30 03/12";"33"
"13:30 03/12";"14:30 03/12";"31"
