From;To;ID 31103 - PM2.5
"04:30 01/11";"05:30 01/11";"61"
"05:30 01/11";"06:30 01/11";"44"
"06:30 01/11";"07:30 01/11";"42"
"07:30 01/11";"08:30 01/11";"40"
"08:30 01/11";"09:30 01/11";"38"
"09:30 01/11";"10:30 01/11";"37"
"10:30 01/11";"11:30 01/11";"37"
"11:30 01/11";"12:30 01/11";"32"
"12:30 01/11";"13:30 01/11";"32"
"13:30 01/11";"14:30 01/11";"30"
"14:30 01/11";"15:30 01/11";"31"
"15:30 01/11";"16:30 01/11";"31"
"16:30 01/11";"17:30 01/11";"30"
"17:30 01/11";"18:30 01/11";"29"
"18:30 01/11";"19:30 01/11";"27"
"19:30 01/11";"20:30 01/11";"31"
"20:30 01/11";"21:30 01/11";"34"
"21:30 01/11";"22:30 01/11";"36"
"22:30 01/11";"23:30 01/11";"34"
"23:30 01/11";"00:30 02/11";"37"
"00:30 02/11";"01:30 02/11";"46"
"01:30 02/11";"02:30 02/11";"46"
"02:30 02/11";"03:30 02/11";"42"
"03:30 02/11";"04:30 02/11";"40"
"04:30 02/11";"05:30 02/11";"41"
"05:30 02/11";"06:30 02/11";"38"
"06:30 02/11";"07:30 02/11";"37"
"07:30 02/11";"08:30 02/11";"41"
"08:30 02/11";"09:30 02/11";"36"
"09:30 02/11";"10:30 02/11";"36"
"10:30 02/11";"11:30 02/11";"36"
"11:30 02/11";"12:30 02/11";"37"
"12:30 02/11";"13:30 02/11";"35"
"13:30 02/11";"14:30 02/11";"33"
"14:30 02/11";"15:30 02/11";"33"
"15:30 02/11";"16:30 02/11";"31"
"16:30 02/11";"17:30 02/11";"32"
"17:30 02/11";"18:30 02/11";"31"
"18:30 02/11";"19:30 02/11";"32"
"19:30 02/11";"20:30 02/11";"35"
"20:30 02/11";"21:30 02/11";"36"
"21:30 02/11";"22:30 02/11";"40"
"22:30 02/11";"23:30 02/11";"36"
"23:30 02/11";"00:30 03/11";"37"
"00:30 03/11";"01:30 03/11";"37"
"01:30 03/11";"02:30 03/11";"36"
"02:30 03/11";"03:30 03/11";"34"
"03:30 03/11";"04:30 03/11";"30"
"04:30 03/11";"05:30 03/11";"27"
"05:30 03/11";"06:30 03/11";"23"
"06:30 03/11";"07:30 03/11";"23"
"07:30 03/11";"08:30 03/11";"30"
"08:30 03/11";"09:30 03/11";"27"
"09:30 03/11";"10:30 03/11";"31"
"10:30 03/11";"11:30 03/11";"31"
"11:30 03/11";"12:30 03/11";"27"
"12:30 03/11";"13:30 03/11";"28"
"13:30 03/11";"14:30 03/11";"26"
"14:30 03/11";"15:30 03/11";"25"
"15:30 03/11";"16:30 03/11";"28"
"16:30 03/11";"17:30 03/11";"25"
"17:30 03/11";"18:30 03/11";"15"
"18:30 03/11";"19:30 03/11";"9"
"19:30 03/11";"20:30 03/11";"20"
"20:30 03/11";"21:30 03/11";"31"
"21:30 03/11";"22:30 03/11";"57"
"22:30 03/11";"23:30 03/11";"74"
"23:30 03/11";"00:30 04/11";"90"
"00:30 04/11";"01:30 04/11";"101"
"01:30 04/11";"02:30 04/11";"114"
"02:30 04/11";"03:30 04/11";"130"
"03:30 04/11";"04:30 04/11";"143"
"04:30 04/11";"05:30 04/11";"154"
"05:30 04/11";"06:30 04/11";"148"
"06:30 04/11";"07:30 04/11";"126"
"07:30 04/11";"08:30 04/11";"71"
"08:30 04/11";"09:30 04/11";"47"
"09:30 04/11";"10:30 04/11";"42"
"10:30 04/11";"11:30 04/11";"43"
"11:30 04/11";"12:30 04/11";"41"
"12:30 04/11";"13:30 04/11";"45"
"13:30 04/11";"14:30 04/11";"37"
"14:30 04/11";"15:30 04/11";"33"
"15:30 04/11";"16:30 04/11";"22"
"16:30 04/11";"17:30 04/11";"17"
"17:30 04/11";"18:30 04/11";"23"
"18:30 04/11";"19:30 04/11";"25"
"19:30 04/11";"20:30 04/11";"31"
"20:30 04/11";"21:30 04/11";"30"
"21:30 04/11";"22:30 04/11";"44"
"22:30 04/11";"23:30 04/11";"52"
"23:30 04/11";"00:30 05/11";"68"
"00:30 05/11";"01:30 05/11";"75"
"01:30 05/11";"02:30 05/11";"69"
"02:30 05/11";"03:30 05/11";"56"
"03:30 05/11";"04:30 05/11";"43"
"04:30 05/11";"05:30 05/11";"33"
"05:30 05/11";"06:30 05/11";"30"
"06:30 05/11";"07:30 05/11";"30"
"07:30 05/11";"08:30 05/11";"31"
"08:30 05/11";"09:30 05/11";"30"
"09:30 05/11";"10:30 05/11";"30"
"10:30 05/11";"11:30 05/11";"35"
"11:30 05/11";"12:30 05/11";"28"
"12:30 05/11";"13:30 05/11";"28"
"13:30 05/11";"14:30 05/11";"31"
"14:30 05/11";"15:30 05/11";"24"
"15:30 05/11";"16:30 05/11";"18"
"16:30 05/11";"17:30 05/11";"10"
"17:30 05/11";"18:30 05/11";"11"
"18:30 05/11";"19:30 05/11";"14"
"19:30 05/11";"20:30 05/11";"20"
"20:30 05/11";"21:30 05/11";"25"
"21:30 05/11";"22:30 05/11";"30"
"22:30 05/11";"23:30 05/11";"22"
"23:30 05/11";"00:30 06/11";"23"
"00:30 06/11";"01:30 06/11";"22"
"01:30 06/11";"02:30 06/11";"20"
"02:30 06/11";"03:30 06/11";"20"
"03:30 06/11";"04:30 06/11";"20"
"04:30 06/11";"05:30 06/11";"20"
"05:30 06/11";"06:30 06/11";"20"
"06:30 06/11";"07:30 06/11";"20"
"07:30 06/11";"08:30 06/11";"21"
"08:30 06/11";"09:30 06/11";"20"
"09:30 06/11";"10:30 06/11";"22"
"10:30 06/11";"11:30 06/11";"23"
"11:30 06/11";"12:30 06/11";"24"
"12:30 06/11";"13:30 06/11";"23"
"13:30 06/11";"14:30 06/11";"21"
"14:30 06/11";"15:30 06/11";"21"
"15:30 06/11";"16:30 06/11";"20"
"16:30 06/11";"17:30 06/11";"21"
"17:30 06/11";"18:30 06/11";"22"
"18:30 06/11";"19:30 06/11";"26"
"19:30 06/11";"20:30 06/11";"29"
"20:30 06/11";"21:30 06/11";"35"
"21:30 06/11";"22:30 06/11";"36"
"22:30 06/11";"23:30 06/11";"40"
"23:30 06/11";"00:30 07/11";"38"
"00:30 07/11";"01:30 07/11";"36"
"01:30 07/11";"02:30 07/11";"33"
"02:30 07/11";"03:30 07/11";"32"
"03:30 07/11";"04:30 07/11";"33"
"04:30 07/11";"05:30 07/11";"28"
"05:30 07/11";"06:30 07/11";"28"
"06:30 07/11";"07:30 07/11";"28"
"07:30 07/11";"08:30 07/11";"28"
"08:30 07/11";"09:30 07/11";"25"
"09:30 07/11";"10:30 07/11";"21"
"10:30 07/11";"11:30 07/11";"21"
"11:30 07/11";"12:30 07/11";"26"
"12:30 07/11";"13:30 07/11";"29"
"13:30 07/11";"14:30 07/11";"17"
"14:30 07/11";"15:30 07/11";"22"
"15:30 07/11";"16:30 07/11";"21"
"16:30 07/11";"17:30 07/11";"22"
"17:30 07/11";"18:30 07/11";"25"
"18:30 07/11";"19:30 07/11";"25"
"19:30 07/11";"20:30 07/11";"28"
"20:30 07/11";"21:30 07/11";"29"
"21:30 07/11";"22:30 07/11";"32"
"22:30 07/11";"23:30 07/11";"30"
"23:30 07/11";"00:30 08/11";"32"
"00:30 08/11";"01:30 08/11";"31"
"01:30 08/11";"02:30 08/11";"32"
"02:30 08/11";"03:30 08/11";"31"
"03:30 08/11";"04:30 08/11";"31"
"04:30 08/11";"05:30 08/11";"31"
"05:30 08/11";"06:30 08/11";"31"
"06:30 08/11";"07:30 08/11";"30"
"07:30 08/11";"08:30 08/11";"31"
"08:30 08/11";"09:30 08/11";"32"
"09:30 08/11";"10:30 08/11";"32"
"10:30 08/11";"11:30 08/11";"35"
"11:30 08/11";"12:30 08/11";"35"
"12:30 08/11";"13:30 08/11";"38"
"13:30 08/11";"14:30 08/11";"40"
"14:30 08/11";"15:30 08/11";"41"
"15:30 08/11";"16:30 08/11";"43"
"16:30 08/11";"17:30 08/11";"44"
"17:30 08/11";"18:30 08/11";"46"
"18:30 08/11";"19:30 08/11";"40"
"19:30 08/11";"20:30 08/11";"34"
"20:30 08/11";"21:30 08/11";"31"
"21:30 08/11";"22:30 08/11";"29"
"22:30 08/11";"23:30 08/11";"39"
"23:30 08/11";"00:30 09/11";"75"
"00:30 09/11";"01:30 09/11";"100"
"01:30 09/11";"02:30 09/11";"118"
"02:30 09/11";"03:30 09/11";"100"
"03:30 09/11";"04:30 09/11";"90"
"04:30 09/11";"05:30 09/11";"57"
