PM2.5
"15:30 18/03;""16:30 18/03"";""7"""
"16:30 18/03;""17:30 18/03"";""8"""
"17:30 18/03;""18:30 18/03"";""10"""
"18:30 18/03;""19:30 18/03"";""7"""
"19:30 18/03;""20:30 18/03"";""12"""
"20:30 18/03;""21:30 18/03"";""20"""
"21:30 18/03;""22:30 18/03"";""22"""
"22:30 18/03;""23:30 18/03"";""30"""
"23:30 18/03;""00:30 19/03"";""25"""
"00:30 19/03;""01:30 19/03"";""21"""
"01:30 19/03;""02:30 19/03"";""32"""
"02:30 19/03;""03:30 19/03"";""48"""
"03:30 19/03;""04:30 19/03"";""42"""
"04:30 19/03;""05:30 19/03"";""39"""
"05:30 19/03;""06:30 19/03"";""36"""
"06:30 19/03;""07:30 19/03"";""32"""
"07:30 19/03;""08:30 19/03"";""30"""
"08:30 19/03;""09:30 19/03"";""31"""
"09:30 19/03;""10:30 19/03"";""35"""
"10:30 19/03;""11:30 19/03"";""36"""
"11:30 19/03;""12:30 19/03"";""36"""
"12:30 19/03;""13:30 19/03"";""30"""
"13:30 19/03;""14:30 19/03"";""25"""
"14:30 19/03;""15:30 19/03"";""24"""
"15:30 19/03;""16:30 19/03"";""18"""
"16:30 19/03;""17:30 19/03"";""12"""
"17:30 19/03;""18:30 19/03"";""11"""
"18:30 19/03;""19:30 19/03"";""10"""
"19:30 19/03;""20:30 19/03"";""17"""
"20:30 19/03;""21:30 19/03"";""14"""
"21:30 19/03;""22:30 19/03"";""11"""
"22:30 19/03;""23:30 19/03"";""10"""
"23:30 19/03;""00:30 20/03"";""9"""
"00:30 20/03;""01:30 20/03"";""8"""
"01:30 20/03;""02:30 20/03"";""9"""
"02:30 20/03;""03:30 20/03"";""6"""
"03:30 20/03;""04:30 20/03"";""5"""
"04:30 20/03;""05:30 20/03"";""5"""
"05:30 20/03;""06:30 20/03"";""5"""
"06:30 20/03;""07:30 20/03"";""7"""
"07:30 20/03;""08:30 20/03"";""7"""
"08:30 20/03;""09:30 20/03"";""8"""
"09:30 20/03;""10:30 20/03"";""8"""
"10:30 20/03;""11:30 20/03"";""8"""
"11:30 20/03;""12:30 20/03"";""8"""
"12:30 20/03;""13:30 20/03"";""9"""
"13:30 20/03;""14:30 20/03"";""7"""
"14:30 20/03;""15:30 20/03"";""5"""
"15:30 20/03;""16:30 20/03"";""4"""
"16:30 20/03;""17:30 20/03"";""4"""
"17:30 20/03;""18:30 20/03"";""6"""
"18:30 20/03;""19:30 20/03"";""7"""
"19:30 20/03;""20:30 20/03"";""7"""
"20:30 20/03;""21:30 20/03"";""20"""
"21:30 20/03;""22:30 20/03"";""19"""
"22:30 20/03;""23:30 20/03"";""27"""
"23:30 20/03;""00:30 21/03"";""18"""
"00:30 21/03;""01:30 21/03"";""21"""
"01:30 21/03;""02:30 21/03"";""23"""
"02:30 21/03;""03:30 21/03"";""25"""
"03:30 21/03;""04:30 21/03"";""26"""
"04:30 21/03;""05:30 21/03"";""27"""
"05:30 21/03;""06:30 21/03"";""23"""
"06:30 21/03;""07:30 21/03"";""18"""
"07:30 21/03;""08:30 21/03"";""17"""
"08:30 21/03;""09:30 21/03"";""16"""
"09:30 21/03;""10:30 21/03"";""16"""
"10:30 21/03;""11:30 21/03"";""17"""
"11:30 21/03;""12:30 21/03"";""19"""
"12:30 21/03;""13:30 21/03"";""22"""
"13:30 21/03;""14:30 21/03"";""27"""
"14:30 21/03;""15:30 21/03"";""28"""
"15:30 21/03;""16:30 21/03"";""29"""
"16:30 21/03;""17:30 21/03"";""30"""
"17:30 21/03;""18:30 21/03"";""32"""
"18:30 21/03;""19:30 21/03"";""33"""
"19:30 21/03;""20:30 21/03"";""34"""
"20:30 21/03;""21:30 21/03"";""37"""
"21:30 21/03;""22:30 21/03"";""38"""
"22:30 21/03;""23:30 21/03"";""43"""
"23:30 21/03;""00:30 22/03"";""38"""
"00:30 22/03;""01:30 22/03"";""36"""
"01:30 22/03;""02:30 22/03"";""31"""
"02:30 22/03;""03:30 22/03"";""24"""
"03:30 22/03;""04:30 22/03"";""16"""
"04:30 22/03;""05:30 22/03"";""10"""
"05:30 22/03;""06:30 22/03"";""14"""
"06:30 22/03;""07:30 22/03"";""14"""
"07:30 22/03;""08:30 22/03"";""24"""
"08:30 22/03;""09:30 22/03"";""14"""
"09:30 22/03;""10:30 22/03"";""16"""
"10:30 22/03;""11:30 22/03"";""22"""
"11:30 22/03;""12:30 22/03"";""29"""
"12:30 22/03;""13:30 22/03"";""21"""
"13:30 22/03;""14:30 22/03"";""15"""
"14:30 22/03;""15:30 22/03"";""10"""
"15:30 22/03;""16:30 22/03"";""7"""
"16:30 22/03;""17:30 22/03"";""3"""
"17:30 22/03;""18:30 22/03"";""3"""
"18:30 22/03;""19:30 22/03"";""2"""
"19:30 22/03;""20:30 22/03"";""3"""
"20:30 22/03;""21:30 22/03"";""3"""
"21:30 22/03;""22:30 22/03"";""8"""
"22:30 22/03;""23:30 22/03"";""20"""
"23:30 22/03;""00:30 23/03"";""32"""
