From;To;ID 6437 - PM2.5
"03:30 01/05";"04:30 01/05";"30"
"04:30 01/05";"05:30 01/05";"30"
"05:30 01/05";"06:30 01/05";"30"
"06:30 01/05";"07:30 01/05";"31"
"07:30 01/05";"08:30 01/05";"33"
"08:30 01/05";"09:30 01/05";"34"
"09:30 01/05";"10:30 01/05";"28"
"10:30 01/05";"11:30 01/05";"14"
"11:30 01/05";"12:30 01/05";"13"
"12:30 01/05";"13:30 01/05";"14"
"13:30 01/05";"14:30 01/05";"14"
"14:30 01/05";"15:30 01/05";"15"
"15:30 01/05";"16:30 01/05";"16"
"16:30 01/05";"17:30 01/05";"19"
"17:30 01/05";"18:30 01/05";"18"
"18:30 01/05";"19:30 01/05";"18"
"19:30 01/05";"20:30 01/05";"21"
"20:30 01/05";"21:30 01/05";"23"
"21:30 01/05";"22:30 01/05";"23"
"22:30 01/05";"23:30 01/05";"23"
"23:30 01/05";"00:30 02/05";"21"
"00:30 02/05";"01:30 02/05";"25"
"01:30 02/05";"02:30 02/05";"27"
"02:30 02/05";"03:30 02/05";"28"
"03:30 02/05";"04:30 02/05";"26"
"04:30 02/05";"05:30 02/05";"21"
"05:30 02/05";"06:30 02/05";"20"
"06:30 02/05";"07:30 02/05";"20"
"07:30 02/05";"08:30 02/05";"20"
"08:30 02/05";"09:30 02/05";"18"
"09:30 02/05";"10:30 02/05";"17"
"10:30 02/05";"11:30 02/05";"17"
"11:30 02/05";"12:30 02/05";"16"
"12:30 02/05";"13:30 02/05";"16"
"13:30 02/05";"14:30 02/05";"18"
"14:30 02/05";"15:30 02/05";"20"
"15:30 02/05";"16:30 02/05";"21"
"16:30 02/05";"17:30 02/05";"20"
"17:30 02/05";"18:30 02/05";"20"
"18:30 02/05";"19:30 02/05";"22"
"19:30 02/05";"20:30 02/05";"19"
"20:30 02/05";"21:30 02/05";"10"
"21:30 02/05";"22:30 02/05";"8"
"22:30 02/05";"23:30 02/05";"3"
"23:30 02/05";"00:30 03/05";"3"
"00:30 03/05";"01:30 03/05";"3"
"01:30 03/05";"02:30 03/05";"2"
"02:30 03/05";"03:30 03/05";"1"
"03:30 03/05";"04:30 03/05";"2"
"04:30 03/05";"05:30 03/05";"3"
"05:30 03/05";"06:30 03/05";"2"
"06:30 03/05";"07:30 03/05";"3"
"07:30 03/05";"08:30 03/05";"5"
"08:30 03/05";"09:30 03/05";"5"
"09:30 03/05";"10:30 03/05";"4"
"10:30 03/05";"11:30 03/05";"3"
"11:30 03/05";"12:30 03/05";"4"
"12:30 03/05";"13:30 03/05";"3"
"13:30 03/05";"14:30 03/05";"3"
"14:30 03/05";"15:30 03/05";"3"
"15:30 03/05";"16:30 03/05";"4"
"16:30 03/05";"17:30 03/05";"4"
"17:30 03/05";"18:30 03/05";"7"
"18:30 03/05";"19:30 03/05";"9"
"19:30 03/05";"20:30 03/05";"12"
"20:30 03/05";"21:30 03/05";"9"
"21:30 03/05";"22:30 03/05";"6"
"22:30 03/05";"23:30 03/05";"7"
"23:30 03/05";"00:30 04/05";"8"
"00:30 04/05";"01:30 04/05";"6"
"01:30 04/05";"02:30 04/05";"7"
"02:30 04/05";"03:30 04/05";"8"
"03:30 04/05";"04:30 04/05";"5"
"04:30 04/05";"05:30 04/05";"5"
"05:30 04/05";"06:30 04/05";"10"
"06:30 04/05";"07:30 04/05";"13"
"07:30 04/05";"08:30 04/05";"17"
"08:30 04/05";"09:30 04/05";"20"
"09:30 04/05";"10:30 04/05";"18"
"10:30 04/05";"11:30 04/05";"16"
"11:30 04/05";"12:30 04/05";"12"
"12:30 04/05";"13:30 04/05";"10"
"13:30 04/05";"14:30 04/05";"8"
"14:30 04/05";"15:30 04/05";"6"
"15:30 04/05";"16:30 04/05";"6"
"16:30 04/05";"17:30 04/05";"7"
"17:30 04/05";"18:30 04/05";"8"
"18:30 04/05";"19:30 04/05";"9"
"19:30 04/05";"20:30 04/05";"10"
"20:30 04/05";"21:30 04/05";"9"
"21:30 04/05";"22:30 04/05";"9"
"22:30 04/05";"23:30 04/05";"9"
"23:30 04/05";"00:30 05/05";"11"
"00:30 05/05";"01:30 05/05";"13"
"01:30 05/05";"02:30 05/05";"14"
"02:30 05/05";"03:30 05/05";"9"
"03:30 05/05";"04:30 05/05";"10"
"04:30 05/05";"05:30 05/05";"12"
"05:30 05/05";"06:30 05/05";"13"
"06:30 05/05";"07:30 05/05";"11"
"07:30 05/05";"08:30 05/05";"9"
"08:30 05/05";"09:30 05/05";"11"
"09:30 05/05";"10:30 05/05";"9"
"10:30 05/05";"11:30 05/05";"6"
"11:30 05/05";"12:30 05/05";"3"
"12:30 05/05";"13:30 05/05";"4"
"13:30 05/05";"14:30 05/05";"3"
"14:30 05/05";"15:30 05/05";"2"
"15:30 05/05";"16:30 05/05";"4"
"16:30 05/05";"17:30 05/05";"5"
"17:30 05/05";"18:30 05/05";"7"
"18:30 05/05";"19:30 05/05";"7"
"19:30 05/05";"20:30 05/05";"7"
"20:30 05/05";"21:30 05/05";"8"
"21:30 05/05";"22:30 05/05";"11"
"22:30 05/05";"23:30 05/05";"12"
"23:30 05/05";"00:30 06/05";"17"
"00:30 06/05";"01:30 06/05";"19"
"01:30 06/05";"02:30 06/05";"14"
"02:30 06/05";"03:30 06/05";"14"
"03:30 06/05";"04:30 06/05";"10"
"04:30 06/05";"05:30 06/05";"6"
"05:30 06/05";"06:30 06/05";"5"
"06:30 06/05";"07:30 06/05";"3"
"07:30 06/05";"08:30 06/05";"2"
"08:30 06/05";"09:30 06/05";"2"
"09:30 06/05";"10:30 06/05";"3"
"10:30 06/05";"11:30 06/05";"3"
"11:30 06/05";"12:30 06/05";"3"
"12:30 06/05";"13:30 06/05";"4"
"13:30 06/05";"14:30 06/05";"4"
"14:30 06/05";"15:30 06/05";"4"
"15:30 06/05";"16:30 06/05";"5"
"16:30 06/05";"17:30 06/05";"4"
"17:30 06/05";"18:30 06/05";"4"
"18:30 06/05";"19:30 06/05";"6"
"19:30 06/05";"20:30 06/05";"4"
"20:30 06/05";"21:30 06/05";"5"
"21:30 06/05";"22:30 06/05";"6"
"22:30 06/05";"23:30 06/05";"10"
"23:30 06/05";"00:30 07/05";"10"
"00:30 07/05";"01:30 07/05";"9"
"01:30 07/05";"02:30 07/05";"15"
"02:30 07/05";"03:30 07/05";"19"
"03:30 07/05";"04:30 07/05";"16"
"04:30 07/05";"05:30 07/05";"19"
"05:30 07/05";"06:30 07/05";"20"
"06:30 07/05";"07:30 07/05";"25"
"07:30 07/05";"08:30 07/05";"26"
"08:30 07/05";"09:30 07/05";"27"
"09:30 07/05";"10:30 07/05";"27"
"10:30 07/05";"11:30 07/05";"26"
"11:30 07/05";"12:30 07/05";"23"
"12:30 07/05";"13:30 07/05";"11"
"13:30 07/05";"14:30 07/05";"6"
"14:30 07/05";"15:30 07/05";"6"
"15:30 07/05";"16:30 07/05";"5"
"16:30 07/05";"17:30 07/05";"5"
"17:30 07/05";"18:30 07/05";"7"
"18:30 07/05";"19:30 07/05";"5"
"19:30 07/05";"20:30 07/05";"3"
"20:30 07/05";"21:30 07/05";"3"
