From;To;ID 6437 - PM2.5
"04:30 01/01";"05:30 01/01";"89"
"05:30 01/01";"06:30 01/01";"75"
"06:30 01/01";"07:30 01/01";"51"
"07:30 01/01";"08:30 01/01";"34"
"08:30 01/01";"09:30 01/01";"33"
"09:30 01/01";"10:30 01/01";"33"
"10:30 01/01";"11:30 01/01";"32"
"11:30 01/01";"12:30 01/01";"31"
"12:30 01/01";"13:30 01/01";"32"
"13:30 01/01";"14:30 01/01";"33"
"14:30 01/01";"15:30 01/01";"35"
"15:30 01/01";"16:30 01/01";"35"
"16:30 01/01";"17:30 01/01";"36"
"17:30 01/01";"18:30 01/01";"33"
"18:30 01/01";"19:30 01/01";"25"
"19:30 01/01";"20:30 01/01";"25"
"20:30 01/01";"21:30 01/01";"27"
"21:30 01/01";"22:30 01/01";"26"
"22:30 01/01";"23:30 01/01";"26"
"23:30 01/01";"00:30 02/01";"28"
"00:30 02/01";"01:30 02/01";"30"
"01:30 02/01";"02:30 02/01";"31"
"02:30 02/01";"03:30 02/01";"30"
"03:30 02/01";"04:30 02/01";"31"
"04:30 02/01";"05:30 02/01";"31"
"05:30 02/01";"06:30 02/01";"33"
"06:30 02/01";"07:30 02/01";"33"
"07:30 02/01";"08:30 02/01";"34"
"08:30 02/01";"09:30 02/01";"34"
"09:30 02/01";"10:30 02/01";"35"
"10:30 02/01";"11:30 02/01";"36"
"11:30 02/01";"12:30 02/01";"35"
"12:30 02/01";"13:30 02/01";"35"
"13:30 02/01";"14:30 02/01";"36"
"14:30 02/01";"15:30 02/01";"35"
"15:30 02/01";"16:30 02/01";"36"
"16:30 02/01";"17:30 02/01";"37"
"17:30 02/01";"18:30 02/01";"37"
"18:30 02/01";"19:30 02/01";"39"
"19:30 02/01";"20:30 02/01";"46"
"20:30 02/01";"21:30 02/01";"52"
"21:30 02/01";"22:30 02/01";"63"
"22:30 02/01";"23:30 02/01";"67"
"23:30 02/01";"00:30 03/01";"70"
"00:30 03/01";"01:30 03/01";"72"
"01:30 03/01";"02:30 03/01";"67"
"02:30 03/01";"03:30 03/01";"67"
"03:30 03/01";"04:30 03/01";"57"
"04:30 03/01";"05:30 03/01";"56"
