From;To;ID 6437 - PM2.5
"03:30 01/08";"04:30 01/08";"14"
"04:30 01/08";"05:30 01/08";"13"
"05:30 01/08";"06:30 01/08";"14"
"06:30 01/08";"07:30 01/08";"13"
"07:30 01/08";"08:30 01/08";"13"
"08:30 01/08";"09:30 01/08";"17"
"09:30 01/08";"10:30 01/08";"14"
"10:30 01/08";"11:30 01/08";"9"
"11:30 01/08";"12:30 01/08";"6"
"12:30 01/08";"13:30 01/08";"4"
"13:30 01/08";"14:30 01/08";"3"
"14:30 01/08";"15:30 01/08";"3"
"15:30 01/08";"16:30 01/08";"4"
"16:30 01/08";"17:30 01/08";"4"
"17:30 01/08";"18:30 01/08";"5"
"18:30 01/08";"19:30 01/08";"6"
"19:30 01/08";"20:30 01/08";"4"
"20:30 01/08";"21:30 01/08";"4"
"21:30 01/08";"22:30 01/08";"4"
"22:30 01/08";"23:30 01/08";"4"
"23:30 01/08";"00:30 02/08";"5"
"00:30 02/08";"01:30 02/08";"5"
"01:30 02/08";"02:30 02/08";"6"
"02:30 02/08";"03:30 02/08";"7"
"03:30 02/08";"04:30 02/08";"8"
"04:30 02/08";"05:30 02/08";"9"
"05:30 02/08";"06:30 02/08";"7"
"06:30 02/08";"07:30 02/08";"8"
"07:30 02/08";"08:30 02/08";"7"
"08:30 02/08";"09:30 02/08";"5"
"09:30 02/08";"10:30 02/08";"6"
"10:30 02/08";"11:30 02/08";"14"
"11:30 02/08";"12:30 02/08";"21"
"12:30 02/08";"13:30 02/08";"20"
"13:30 02/08";"14:30 02/08";"16"
"14:30 02/08";"15:30 02/08";"13"
"15:30 02/08";"16:30 02/08";"10"
"16:30 02/08";"17:30 02/08";"7"
"17:30 02/08";"18:30 02/08";"5"
"18:30 02/08";"19:30 02/08";"4"
"19:30 02/08";"20:30 02/08";"4"
"20:30 02/08";"21:30 02/08";"4"
"21:30 02/08";"22:30 02/08";"4"
"22:30 02/08";"23:30 02/08";"4"
"23:30 02/08";"00:30 03/08";"4"
"00:30 03/08";"01:30 03/08";"5"
"01:30 03/08";"02:30 03/08";"6"
"02:30 03/08";"03:30 03/08";"7"
"03:30 03/08";"04:30 03/08";"7"
"04:30 03/08";"05:30 03/08";"7"
"05:30 03/08";"06:30 03/08";"7"
"06:30 03/08";"07:30 03/08";"8"
"07:30 03/08";"08:30 03/08";"8"
"08:30 03/08";"09:30 03/08";"7"
"09:30 03/08";"10:30 03/08";"7"
"10:30 03/08";"11:30 03/08";"5"
"11:30 03/08";"12:30 03/08";"5"
"12:30 03/08";"13:30 03/08";"3"
"13:30 03/08";"14:30 03/08";"2"
"14:30 03/08";"15:30 03/08";"2"
"15:30 03/08";"16:30 03/08";"2"
"16:30 03/08";"17:30 03/08";"2"
"17:30 03/08";"18:30 03/08";"2"
"18:30 03/08";"19:30 03/08";"3"
"19:30 03/08";"20:30 03/08";"3"
"20:30 03/08";"21:30 03/08";"3"
"21:30 03/08";"22:30 03/08";"4"
"22:30 03/08";"23:30 03/08";"4"
"23:30 03/08";"00:30 04/08";"7"
"00:30 04/08";"01:30 04/08";"8"
"01:30 04/08";"02:30 04/08";"9"
"02:30 04/08";"03:30 04/08";"11"
"03:30 04/08";"04:30 04/08";"12"
"04:30 04/08";"05:30 04/08";"13"
"05:30 04/08";"06:30 04/08";"13"
"06:30 04/08";"07:30 04/08";"14"
"07:30 04/08";"08:30 04/08";"14"
"08:30 04/08";"09:30 04/08";"18"
