From;To;ID 31103 - PM2.5
"04:30 01/03";"05:30 01/03";"23"
"05:30 01/03";"06:30 01/03";"23"
"06:30 01/03";"07:30 01/03";"23"
"07:30 01/03";"08:30 01/03";"20"
"08:30 01/03";"09:30 01/03";"18"
"09:30 01/03";"10:30 01/03";"21"
"10:30 01/03";"11:30 01/03";"21"
"11:30 01/03";"12:30 01/03";"24"
"12:30 01/03";"13:30 01/03";"23"
"13:30 01/03";"14:30 01/03";"24"
"14:30 01/03";"15:30 01/03";"24"
"15:30 01/03";"16:30 01/03";"24"
"16:30 01/03";"17:30 01/03";"25"
"17:30 01/03";"18:30 01/03";"27"
"18:30 01/03";"19:30 01/03";"24"
"19:30 01/03";"20:30 01/03";"24"
"20:30 01/03";"21:30 01/03";"28"
"21:30 01/03";"22:30 01/03";"29"
"22:30 01/03";"23:30 01/03";"32"
"23:30 01/03";"00:30 02/03";"32"
"00:30 02/03";"01:30 02/03";"31"
"01:30 02/03";"02:30 02/03";"32"
"02:30 02/03";"03:30 02/03";"33"
"03:30 02/03";"04:30 02/03";"33"
"04:30 02/03";"05:30 02/03";"32"
"05:30 02/03";"06:30 02/03";"32"
"06:30 02/03";"07:30 02/03";"33"
"07:30 02/03";"08:30 02/03";"32"
"08:30 02/03";"09:30 02/03";"31"
"09:30 02/03";"10:30 02/03";"33"
"10:30 02/03";"11:30 02/03";"33"
"11:30 02/03";"12:30 02/03";"32"
"12:30 02/03";"13:30 02/03";"31"
"13:30 02/03";"14:30 02/03";"31"
"14:30 02/03";"15:30 02/03";"31"
"15:30 02/03";"16:30 02/03";"30"
"16:30 02/03";"17:30 02/03";"29"
"17:30 02/03";"18:30 02/03";"28"
"18:30 02/03";"19:30 02/03";"30"
"19:30 02/03";"20:30 02/03";"31"
"20:30 02/03";"21:30 02/03";"36"
"21:30 02/03";"22:30 02/03";"38"
"22:30 02/03";"23:30 02/03";"48"
"23:30 02/03";"00:30 03/03";"96"
"00:30 03/03";"01:30 03/03";"137"
"01:30 03/03";"02:30 03/03";"166"
"02:30 03/03";"03:30 03/03";"167"
"03:30 03/03";"04:30 03/03";"94"
"04:30 03/03";"05:30 03/03";"43"
"05:30 03/03";"06:30 03/03";"32"
"06:30 03/03";"07:30 03/03";"31"
"07:30 03/03";"08:30 03/03";"30"
"08:30 03/03";"09:30 03/03";"28"
"09:30 03/03";"10:30 03/03";"27"
"10:30 03/03";"11:30 03/03";"29"
"11:30 03/03";"12:30 03/03";"33"
"12:30 03/03";"13:30 03/03";"39"
"13:30 03/03";"14:30 03/03";"34"
"14:30 03/03";"15:30 03/03";"33"
"15:30 03/03";"16:30 03/03";"43"
"16:30 03/03";"17:30 03/03";"33"
"17:30 03/03";"18:30 03/03";"34"
"18:30 03/03";"19:30 03/03";"36"
"19:30 03/03";"20:30 03/03";"38"
"20:30 03/03";"21:30 03/03";"42"
"21:30 03/03";"22:30 03/03";"53"
"22:30 03/03";"23:30 03/03";"58"
"23:30 03/03";"00:30 04/03";"61"
"00:30 04/03";"01:30 04/03";"70"
"01:30 04/03";"02:30 04/03";"82"
"02:30 04/03";"03:30 04/03";"118"
"03:30 04/03";"04:30 04/03";"175"
"04:30 04/03";"05:30 04/03";"192"
"05:30 04/03";"06:30 04/03";"90"
"06:30 04/03";"07:30 04/03";"68"
"07:30 04/03";"08:30 04/03";"58"
"08:30 04/03";"09:30 04/03";"52"
"09:30 04/03";"10:30 04/03";"47"
"10:30 04/03";"11:30 04/03";"50"
"11:30 04/03";"12:30 04/03";"43"
"12:30 04/03";"13:30 04/03";"37"
"13:30 04/03";"14:30 04/03";"38"
"14:30 04/03";"15:30 04/03";"34"
"15:30 04/03";"16:30 04/03";"30"
"16:30 04/03";"17:30 04/03";"31"
"17:30 04/03";"18:30 04/03";"27"
"18:30 04/03";"19:30 04/03";"26"
"19:30 04/03";"20:30 04/03";"30"
"20:30 04/03";"21:30 04/03";"25"
"21:30 04/03";"22:30 04/03";"30"
"22:30 04/03";"23:30 04/03";"42"
"23:30 04/03";"00:30 05/03";"41"
"00:30 05/03";"01:30 05/03";"37"
"01:30 05/03";"02:30 05/03";"33"
"02:30 05/03";"03:30 05/03";"20"
"03:30 05/03";"04:30 05/03";"16"
"04:30 05/03";"05:30 05/03";"10"
"05:30 05/03";"06:30 05/03";"10"
"06:30 05/03";"07:30 05/03";"7"
"07:30 05/03";"08:30 05/03";"5"
"08:30 05/03";"09:30 05/03";"7"
"09:30 05/03";"10:30 05/03";"11"
"10:30 05/03";"11:30 05/03";"13"
"11:30 05/03";"12:30 05/03";"11"
"12:30 05/03";"13:30 05/03";"10"
"13:30 05/03";"14:30 05/03";"8"
"14:30 05/03";"15:30 05/03";"5"
"15:30 05/03";"16:30 05/03";"3"
"16:30 05/03";"17:30 05/03";"3"
"17:30 05/03";"18:30 05/03";"4"
"18:30 05/03";"19:30 05/03";"9"
"19:30 05/03";"20:30 05/03";"11"
"20:30 05/03";"21:30 05/03";"26"
"21:30 05/03";"22:30 05/03";"61"
"22:30 05/03";"23:30 05/03";"69"
"23:30 05/03";"00:30 06/03";"111"
"00:30 06/03";"01:30 06/03";"99"
"01:30 06/03";"02:30 06/03";"73"
"02:30 06/03";"03:30 06/03";"33"
"03:30 06/03";"04:30 06/03";"30"
"04:30 06/03";"05:30 06/03";"29"
"05:30 06/03";"06:30 06/03";"25"
"06:30 06/03";"07:30 06/03";"29"
"07:30 06/03";"08:30 06/03";"25"
"08:30 06/03";"09:30 06/03";"23"
"09:30 06/03";"10:30 06/03";"30"
"10:30 06/03";"11:30 06/03";"27"
"11:30 06/03";"12:30 06/03";"24"
"12:30 06/03";"13:30 06/03";"19"
"13:30 06/03";"14:30 06/03";"15"
"14:30 06/03";"15:30 06/03";"18"
"15:30 06/03";"16:30 06/03";"10"
"16:30 06/03";"17:30 06/03";"8"
"17:30 06/03";"18:30 06/03";"10"
"18:30 06/03";"19:30 06/03";"11"
"19:30 06/03";"20:30 06/03";"14"
"20:30 06/03";"21:30 06/03";"17"
"21:30 06/03";"22:30 06/03";"20"
"22:30 06/03";"23:30 06/03";"28"
"23:30 06/03";"00:30 07/03";"29"
"00:30 07/03";"01:30 07/03";"33"
