From;To;ID 2873 - PM2.5
"04:30 01/03";"05:30 01/03";"35"
"05:30 01/03";"06:30 01/03";"35"
"06:30 01/03";"07:30 01/03";"36"
"07:30 01/03";"08:30 01/03";"36"
"08:30 01/03";"09:30 01/03";"36"
"09:30 01/03";"10:30 01/03";"35"
"10:30 01/03";"11:30 01/03";"35"
"11:30 01/03";"12:30 01/03";"37"
"12:30 01/03";"13:30 01/03";"35"
"13:30 01/03";"14:30 01/03";"31"
"14:30 01/03";"15:30 01/03";"26"
"15:30 01/03";"16:30 01/03";"22"
"16:30 01/03";"17:30 01/03";"20"
"17:30 01/03";"18:30 01/03";"21"
"18:30 01/03";"19:30 01/03";"18"
"19:30 01/03";"20:30 01/03";"5"
"20:30 01/03";"21:30 01/03";"6"
"21:30 01/03";"22:30 01/03";"9"
"22:30 01/03";"23:30 01/03";"10"
"23:30 01/03";"00:30 02/03";"8"
"00:30 02/03";"01:30 02/03";"5"
"01:30 02/03";"02:30 02/03";"6"
"02:30 02/03";"03:30 02/03";"6"
"03:30 02/03";"04:30 02/03";"8"
"04:30 02/03";"05:30 02/03";"11"
"05:30 02/03";"06:30 02/03";"13"
"06:30 02/03";"07:30 02/03";"11"
"07:30 02/03";"08:30 02/03";"9"
"08:30 02/03";"09:30 02/03";"9"
"09:30 02/03";"10:30 02/03";"10"
"10:30 02/03";"11:30 02/03";"7"
"11:30 02/03";"12:30 02/03";"7"
"12:30 02/03";"13:30 02/03";"7"
"13:30 02/03";"14:30 02/03";"6"
"14:30 02/03";"15:30 02/03";"5"
"15:30 02/03";"16:30 02/03";"7"
"16:30 02/03";"17:30 02/03";"7"
"17:30 02/03";"18:30 02/03";"8"
"18:30 02/03";"19:30 02/03";"10"
"19:30 02/03";"20:30 02/03";"12"
"20:30 02/03";"21:30 02/03";"16"
"21:30 02/03";"22:30 02/03";"23"
"22:30 02/03";"23:30 02/03";"87"
"23:30 02/03";"00:30 03/03";"76"
"00:30 03/03";"01:30 03/03";"77"
"01:30 03/03";"02:30 03/03";"69"
"02:30 03/03";"03:30 03/03";"72"
"03:30 03/03";"04:30 03/03";"62"
"04:30 03/03";"05:30 03/03";"54"
"05:30 03/03";"06:30 03/03";"47"
"06:30 03/03";"07:30 03/03";"48"
"07:30 03/03";"08:30 03/03";"47"
"08:30 03/03";"09:30 03/03";"49"
"09:30 03/03";"10:30 03/03";"48"
"10:30 03/03";"11:30 03/03";"45"
"11:30 03/03";"12:30 03/03";"49"
"12:30 03/03";"13:30 03/03";"50"
"13:30 03/03";"14:30 03/03";"43"
"14:30 03/03";"15:30 03/03";"38"
"15:30 03/03";"16:30 03/03";"34"
"16:30 03/03";"17:30 03/03";"34"
"17:30 03/03";"18:30 03/03";"34"
"18:30 03/03";"19:30 03/03";"34"
"19:30 03/03";"20:30 03/03";"34"
"20:30 03/03";"21:30 03/03";"33"
"21:30 03/03";"22:30 03/03";"29"
"22:30 03/03";"23:30 03/03";"25"
"23:30 03/03";"00:30 04/03";"24"
"00:30 04/03";"01:30 04/03";"25"
"01:30 04/03";"02:30 04/03";"25"
"02:30 04/03";"03:30 04/03";"25"
"03:30 04/03";"04:30 04/03";"24"
"04:30 04/03";"05:30 04/03";"24"
"05:30 04/03";"06:30 04/03";"25"
"06:30 04/03";"07:30 04/03";"24"
"07:30 04/03";"08:30 04/03";"23"
"08:30 04/03";"09:30 04/03";"18"
"09:30 04/03";"10:30 04/03";"15"
"10:30 04/03";"11:30 04/03";"13"
"11:30 04/03";"12:30 04/03";"14"
"12:30 04/03";"13:30 04/03";"15"
