From;To;ID 2873 - PM2.5
"03:30 01/08";"04:30 01/08";"5"
"04:30 01/08";"05:30 01/08";"5"
"05:30 01/08";"06:30 01/08";"6"
"06:30 01/08";"07:30 01/08";"7"
"07:30 01/08";"08:30 01/08";"7"
"08:30 01/08";"09:30 01/08";"9"
"09:30 01/08";"10:30 01/08";"8"
"10:30 01/08";"11:30 01/08";"7"
"11:30 01/08";"12:30 01/08";"6"
"12:30 01/08";"13:30 01/08";"7"
"13:30 01/08";"14:30 01/08";"6"
"14:30 01/08";"15:30 01/08";"5"
"15:30 01/08";"16:30 01/08";"4"
"16:30 01/08";"17:30 01/08";"4"
"17:30 01/08";"18:30 01/08";"5"
"18:30 01/08";"19:30 01/08";"4"
"19:30 01/08";"20:30 01/08";"4"
"20:30 01/08";"21:30 01/08";"5"
"21:30 01/08";"22:30 01/08";"5"
"22:30 01/08";"23:30 01/08";"5"
"23:30 01/08";"00:30 02/08";"6"
"00:30 02/08";"01:30 02/08";"11"
"01:30 02/08";"02:30 02/08";"11"
"02:30 02/08";"03:30 02/08";"10"
"03:30 02/08";"04:30 02/08";"11"
"04:30 02/08";"05:30 02/08";"12"
"05:30 02/08";"06:30 02/08";"13"
"06:30 02/08";"07:30 02/08";"14"
"07:30 02/08";"08:30 02/08";"15"
"08:30 02/08";"09:30 02/08";"15"
"09:30 02/08";"10:30 02/08";"10"
"10:30 02/08";"11:30 02/08";"7"
"11:30 02/08";"12:30 02/08";"5"
"12:30 02/08";"13:30 02/08";"4"
"13:30 02/08";"14:30 02/08";"3"
"14:30 02/08";"15:30 02/08";"4"
"15:30 02/08";"16:30 02/08";"4"
"16:30 02/08";"17:30 02/08";"4"
"17:30 02/08";"18:30 02/08";"4"
"18:30 02/08";"19:30 02/08";"3"
"19:30 02/08";"20:30 02/08";"5"
"20:30 02/08";"21:30 02/08";"6"
"21:30 02/08";"22:30 02/08";"6"
"22:30 02/08";"23:30 02/08";"7"
"23:30 02/08";"00:30 03/08";"9"
"00:30 03/08";"01:30 03/08";"12"
"01:30 03/08";"02:30 03/08";"13"
"02:30 03/08";"03:30 03/08";"14"
"03:30 03/08";"04:30 03/08";"14"
"04:30 03/08";"05:30 03/08";"15"
"05:30 03/08";"06:30 03/08";"17"
"06:30 03/08";"07:30 03/08";"20"
"07:30 03/08";"08:30 03/08";"20"
"08:30 03/08";"09:30 03/08";"20"
"09:30 03/08";"10:30 03/08";"22"
"10:30 03/08";"11:30 03/08";"19"
"11:30 03/08";"12:30 03/08";"9"
"12:30 03/08";"13:30 03/08";"6"
"13:30 03/08";"14:30 03/08";"5"
"14:30 03/08";"15:30 03/08";"5"
"15:30 03/08";"16:30 03/08";"4"
"16:30 03/08";"17:30 03/08";"5"
"17:30 03/08";"18:30 03/08";"7"
"18:30 03/08";"19:30 03/08";"5"
"19:30 03/08";"20:30 03/08";"4"
"20:30 03/08";"21:30 03/08";"4"
"21:30 03/08";"22:30 03/08";"5"
"22:30 03/08";"23:30 03/08";"4"
"23:30 03/08";"00:30 04/08";"6"
"00:30 04/08";"01:30 04/08";"7"
"01:30 04/08";"02:30 04/08";"8"
"02:30 04/08";"03:30 04/08";"11"
"03:30 04/08";"04:30 04/08";"13"
"04:30 04/08";"05:30 04/08";"13"
"05:30 04/08";"06:30 04/08";"12"
"06:30 04/08";"07:30 04/08";"12"
"07:30 04/08";"08:30 04/08";"13"
"08:30 04/08";"09:30 04/08";"11"
"09:30 04/08";"10:30 04/08";"9"
"10:30 04/08";"11:30 04/08";"7"
"11:30 04/08";"12:30 04/08";"6"
"12:30 04/08";"13:30 04/08";"5"
"13:30 04/08";"14:30 04/08";"4"
"14:30 04/08";"15:30 04/08";"5"
"15:30 04/08";"16:30 04/08";"5"
"16:30 04/08";"17:30 04/08";"4"
"17:30 04/08";"18:30 04/08";"3"
"18:30 04/08";"19:30 04/08";"2"
"19:30 04/08";"20:30 04/08";"2"
"20:30 04/08";"21:30 04/08";"3"
"21:30 04/08";"22:30 04/08";"3"
"22:30 04/08";"23:30 04/08";"4"
"23:30 04/08";"00:30 05/08";"5"
"00:30 05/08";"01:30 05/08";"6"
"01:30 05/08";"02:30 05/08";"6"
"02:30 05/08";"03:30 05/08";"7"
"03:30 05/08";"04:30 05/08";"6"
"04:30 05/08";"05:30 05/08";"6"
"05:30 05/08";"06:30 05/08";"6"
"06:30 05/08";"07:30 05/08";"6"
"07:30 05/08";"08:30 05/08";"7"
"08:30 05/08";"09:30 05/08";"8"
"09:30 05/08";"10:30 05/08";"9"
"10:30 05/08";"11:30 05/08";"5"
"11:30 05/08";"12:30 05/08";"4"
"12:30 05/08";"13:30 05/08";"4"
"13:30 05/08";"14:30 05/08";"4"
"14:30 05/08";"15:30 05/08";"5"
"15:30 05/08";"16:30 05/08";"4"
"16:30 05/08";"17:30 05/08";"4"
"17:30 05/08";"18:30 05/08";"4"
"18:30 05/08";"19:30 05/08";"5"
"19:30 05/08";"20:30 05/08";"6"
"20:30 05/08";"21:30 05/08";"7"
"21:30 05/08";"22:30 05/08";"8"
"22:30 05/08";"23:30 05/08";"8"
"23:30 05/08";"00:30 06/08";"13"
"00:30 06/08";"01:30 06/08";"16"
"01:30 06/08";"02:30 06/08";"19"
"02:30 06/08";"03:30 06/08";"17"
"03:30 06/08";"04:30 06/08";"16"
"04:30 06/08";"05:30 06/08";"18"
"05:30 06/08";"06:30 06/08";"19"
"06:30 06/08";"07:30 06/08";"19"
"07:30 06/08";"08:30 06/08";"20"
"08:30 06/08";"09:30 06/08";"20"
"09:30 06/08";"10:30 06/08";"19"
"10:30 06/08";"11:30 06/08";"18"
"11:30 06/08";"12:30 06/08";"17"
"12:30 06/08";"13:30 06/08";"10"
"13:30 06/08";"14:30 06/08";"9"
"14:30 06/08";"15:30 06/08";"9"
"15:30 06/08";"16:30 06/08";"9"
"16:30 06/08";"17:30 06/08";"8"
"17:30 06/08";"18:30 06/08";"7"
"18:30 06/08";"19:30 06/08";"6"
"19:30 06/08";"20:30 06/08";"5"
"20:30 06/08";"21:30 06/08";"6"
"21:30 06/08";"22:30 06/08";"7"
"22:30 06/08";"23:30 06/08";"8"
"23:30 06/08";"00:30 07/08";"10"
"00:30 07/08";"01:30 07/08";"10"
"01:30 07/08";"02:30 07/08";"8"
"02:30 07/08";"03:30 07/08";"9"
"03:30 07/08";"04:30 07/08";"12"
"04:30 07/08";"05:30 07/08";"12"
