From;To;ID 2873 - PM2.5
"03:30 01/04";"04:30 01/04";"23"
"04:30 01/04";"05:30 01/04";"20"
"05:30 01/04";"06:30 01/04";"17"
"06:30 01/04";"07:30 01/04";"12"
"07:30 01/04";"08:30 01/04";"12"
"08:30 01/04";"09:30 01/04";"16"
"09:30 01/04";"10:30 01/04";"17"
"10:30 01/04";"11:30 01/04";"17"
"11:30 01/04";"12:30 01/04";"8"
"12:30 01/04";"13:30 01/04";"3"
"13:30 01/04";"14:30 01/04";"2"
"14:30 01/04";"15:30 01/04";"2"
"15:30 01/04";"16:30 01/04";"1"
"16:30 01/04";"17:30 01/04";"0"
"17:30 01/04";"18:30 01/04";"1"
"18:30 01/04";"19:30 01/04";"1"
"19:30 01/04";"20:30 01/04";"1"
"20:30 01/04";"21:30 01/04";"1"
"21:30 01/04";"22:30 01/04";"3"
"22:30 01/04";"23:30 01/04";"18"
"23:30 01/04";"00:30 02/04";"37"
"00:30 02/04";"01:30 02/04";"39"
"01:30 02/04";"02:30 02/04";"45"
"02:30 02/04";"03:30 02/04";"45"
"03:30 02/04";"04:30 02/04";"42"
"04:30 02/04";"05:30 02/04";"43"
"05:30 02/04";"06:30 02/04";"39"
"06:30 02/04";"07:30 02/04";"34"
"07:30 02/04";"08:30 02/04";"29"
"08:30 02/04";"09:30 02/04";"22"
"09:30 02/04";"10:30 02/04";"17"
"10:30 02/04";"11:30 02/04";"13"
"11:30 02/04";"12:30 02/04";"10"
"12:30 02/04";"13:30 02/04";"4"
"13:30 02/04";"14:30 02/04";"3"
"14:30 02/04";"15:30 02/04";"3"
"15:30 02/04";"16:30 02/04";"3"
"16:30 02/04";"17:30 02/04";"3"
"17:30 02/04";"18:30 02/04";"3"
"18:30 02/04";"19:30 02/04";"3"
"19:30 02/04";"20:30 02/04";"4"
"20:30 02/04";"21:30 02/04";"4"
"21:30 02/04";"22:30 02/04";"5"
"22:30 02/04";"23:30 02/04";"8"
"23:30 02/04";"00:30 03/04";"12"
"00:30 03/04";"01:30 03/04";"14"
"01:30 03/04";"02:30 03/04";"14"
"02:30 03/04";"03:30 03/04";"17"
"03:30 03/04";"04:30 03/04";"17"
"04:30 03/04";"05:30 03/04";"17"
"05:30 03/04";"06:30 03/04";"17"
"06:30 03/04";"07:30 03/04";"19"
"07:30 03/04";"08:30 03/04";"19"
"08:30 03/04";"09:30 03/04";"20"
"09:30 03/04";"10:30 03/04";"18"
"10:30 03/04";"11:30 03/04";"19"
"11:30 03/04";"12:30 03/04";"21"
"12:30 03/04";"13:30 03/04";"21"
"13:30 03/04";"14:30 03/04";"21"
"14:30 03/04";"15:30 03/04";"19"
"15:30 03/04";"16:30 03/04";"16"
"16:30 03/04";"17:30 03/04";"15"
"17:30 03/04";"18:30 03/04";"15"
"18:30 03/04";"19:30 03/04";"15"
"19:30 03/04";"20:30 03/04";"16"
"20:30 03/04";"21:30 03/04";"16"
"21:30 03/04";"22:30 03/04";"17"
"22:30 03/04";"23:30 03/04";"19"
"23:30 03/04";"00:30 04/04";"20"
"00:30 04/04";"01:30 04/04";"23"
"01:30 04/04";"02:30 04/04";"25"
"02:30 04/04";"03:30 04/04";"25"
"03:30 04/04";"04:30 04/04";"26"
"04:30 04/04";"05:30 04/04";"27"
"05:30 04/04";"06:30 04/04";"28"
"06:30 04/04";"07:30 04/04";"28"
"07:30 04/04";"08:30 04/04";"28"
"08:30 04/04";"09:30 04/04";"28"
"09:30 04/04";"10:30 04/04";"29"
"10:30 04/04";"11:30 04/04";"28"
"11:30 04/04";"12:30 04/04";"26"
"12:30 04/04";"13:30 04/04";"27"
"13:30 04/04";"14:30 04/04";"28"
"14:30 04/04";"15:30 04/04";"28"
"15:30 04/04";"16:30 04/04";"27"
"16:30 04/04";"17:30 04/04";"27"
"17:30 04/04";"18:30 04/04";"26"
"18:30 04/04";"19:30 04/04";"26"
"19:30 04/04";"20:30 04/04";"27"
"20:30 04/04";"21:30 04/04";"28"
"21:30 04/04";"22:30 04/04";"27"
"22:30 04/04";"23:30 04/04";"28"
"23:30 04/04";"00:30 05/04";"28"
"00:30 05/04";"01:30 05/04";"26"
"01:30 05/04";"02:30 05/04";"27"
"02:30 05/04";"03:30 05/04";"26"
"03:30 05/04";"04:30 05/04";"26"
"04:30 05/04";"05:30 05/04";"26"
"05:30 05/04";"06:30 05/04";"26"
"06:30 05/04";"07:30 05/04";"26"
"07:30 05/04";"08:30 05/04";"27"
"08:30 05/04";"09:30 05/04";"28"
"09:30 05/04";"10:30 05/04";"32"
"10:30 05/04";"11:30 05/04";"31"
"11:30 05/04";"12:30 05/04";"27"
"12:30 05/04";"13:30 05/04";"27"
"13:30 05/04";"14:30 05/04";"29"
"14:30 05/04";"15:30 05/04";"28"
"15:30 05/04";"16:30 05/04";"28"
"16:30 05/04";"17:30 05/04";"26"
"17:30 05/04";"18:30 05/04";"25"
"18:30 05/04";"19:30 05/04";"24"
"19:30 05/04";"20:30 05/04";"24"
"20:30 05/04";"21:30 05/04";"25"
"21:30 05/04";"22:30 05/04";"26"
"22:30 05/04";"23:30 05/04";"28"
"23:30 05/04";"00:30 06/04";"31"
"00:30 06/04";"01:30 06/04";"33"
"01:30 06/04";"02:30 06/04";"31"
"02:30 06/04";"03:30 06/04";"29"
"03:30 06/04";"04:30 06/04";"28"
"04:30 06/04";"05:30 06/04";"28"
"05:30 06/04";"06:30 06/04";"28"
"06:30 06/04";"07:30 06/04";"30"
"07:30 06/04";"08:30 06/04";"31"
"08:30 06/04";"09:30 06/04";"31"
"09:30 06/04";"10:30 06/04";"33"
"10:30 06/04";"11:30 06/04";"34"
"11:30 06/04";"12:30 06/04";"32"
"12:30 06/04";"13:30 06/04";"29"
"13:30 06/04";"14:30 06/04";"24"
"14:30 06/04";"15:30 06/04";"21"
"15:30 06/04";"16:30 06/04";"18"
"16:30 06/04";"17:30 06/04";"18"
"17:30 06/04";"18:30 06/04";"18"
"18:30 06/04";"19:30 06/04";"17"
"19:30 06/04";"20:30 06/04";"17"
"20:30 06/04";"21:30 06/04";"20"
"21:30 06/04";"22:30 06/04";"22"
"22:30 06/04";"23:30 06/04";"22"
"23:30 06/04";"00:30 07/04";"31"
"00:30 07/04";"01:30 07/04";"39"
"01:30 07/04";"02:30 07/04";"38"
"02:30 07/04";"03:30 07/04";"38"
"03:30 07/04";"04:30 07/04";"37"
"04:30 07/04";"05:30 07/04";"37"
"05:30 07/04";"06:30 07/04";"37"
"06:30 07/04";"07:30 07/04";"35"
"07:30 07/04";"08:30 07/04";"36"
"08:30 07/04";"09:30 07/04";"37"
"09:30 07/04";"10:30 07/04";"37"
"10:30 07/04";"11:30 07/04";"37"
"11:30 07/04";"12:30 07/04";"37"
"12:30 07/04";"13:30 07/04";"33"
"13:30 07/04";"14:30 07/04";"30"
"14:30 07/04";"15:30 07/04";"25"
"15:30 07/04";"16:30 07/04";"22"
"16:30 07/04";"17:30 07/04";"23"
"17:30 07/04";"18:30 07/04";"23"
"18:30 07/04";"19:30 07/04";"23"
"19:30 07/04";"20:30 07/04";"23"
"20:30 07/04";"21:30 07/04";"24"
"21:30 07/04";"22:30 07/04";"25"
"22:30 07/04";"23:30 07/04";"30"
"23:30 07/04";"00:30 08/04";"37"
"00:30 08/04";"01:30 08/04";"69"
"01:30 08/04";"02:30 08/04";"88"
"02:30 08/04";"03:30 08/04";"95"
"03:30 08/04";"04:30 08/04";"85"
"04:30 08/04";"05:30 08/04";"88"
"05:30 08/04";"06:30 08/04";"145"
"06:30 08/04";"07:30 08/04";"109"
"07:30 08/04";"08:30 08/04";"96"
"08:30 08/04";"09:30 08/04";"99"
"09:30 08/04";"10:30 08/04";"113"
"10:30 08/04";"11:30 08/04";"104"
"11:30 08/04";"12:30 08/04";"83"
"12:30 08/04";"13:30 08/04";"53"
"13:30 08/04";"14:30 08/04";"31"
"14:30 08/04";"15:30 08/04";"25"
"15:30 08/04";"16:30 08/04";"25"
"16:30 08/04";"17:30 08/04";"25"
"17:30 08/04";"18:30 08/04";"26"
"18:30 08/04";"19:30 08/04";"27"
"19:30 08/04";"20:30 08/04";"27"
"20:30 08/04";"21:30 08/04";"27"
"21:30 08/04";"22:30 08/04";"30"
"22:30 08/04";"23:30 08/04";"34"
"23:30 08/04";"00:30 09/04";"46"
"00:30 09/04";"01:30 09/04";"31"
"01:30 09/04";"02:30 09/04";"28"
"02:30 09/04";"03:30 09/04";"28"
"03:30 09/04";"04:30 09/04";"28"
"04:30 09/04";"05:30 09/04";"28"
"05:30 09/04";"06:30 09/04";"23"
"06:30 09/04";"07:30 09/04";"19"
"07:30 09/04";"08:30 09/04";"16"
"08:30 09/04";"09:30 09/04";"15"
"09:30 09/04";"10:30 09/04";"16"
"10:30 09/04";"11:30 09/04";"14"
"11:30 09/04";"12:30 09/04";"14"
"12:30 09/04";"13:30 09/04";"16"
"13:30 09/04";"14:30 09/04";"20"
"14:30 09/04";"15:30 09/04";"23"
"15:30 09/04";"16:30 09/04";"22"
"16:30 09/04";"17:30 09/04";"21"
"17:30 09/04";"18:30 09/04";"19"
"18:30 09/04";"19:30 09/04";"17"
"19:30 09/04";"20:30 09/04";"15"
"20:30 09/04";"21:30 09/04";"15"
"21:30 09/04";"22:30 09/04";"17"
"22:30 09/04";"23:30 09/04";"19"
"23:30 09/04";"00:30 10/04";"21"
"00:30 10/04";"01:30 10/04";"21"
"01:30 10/04";"02:30 10/04";"18"
"02:30 10/04";"03:30 10/04";"18"
"03:30 10/04";"04:30 10/04";"14"
"04:30 10/04";"05:30 10/04";"20"
"05:30 10/04";"06:30 10/04";"19"
"06:30 10/04";"07:30 10/04";"17"
"07:30 10/04";"08:30 10/04";"16"
"08:30 10/04";"09:30 10/04";"15"
"09:30 10/04";"10:30 10/04";"19"
"10:30 10/04";"11:30 10/04";"16"
"11:30 10/04";"12:30 10/04";"11"
"12:30 10/04";"13:30 10/04";"11"
"13:30 10/04";"14:30 10/04";"12"
"14:30 10/04";"15:30 10/04";"11"
"15:30 10/04";"16:30 10/04";"10"
"16:30 10/04";"17:30 10/04";"10"
"17:30 10/04";"18:30 10/04";"10"
"18:30 10/04";"19:30 10/04";"10"
"19:30 10/04";"20:30 10/04";"13"
"20:30 10/04";"21:30 10/04";"19"
"21:30 10/04";"22:30 10/04";"16"
"22:30 10/04";"23:30 10/04";"20"
"23:30 10/04";"00:30 11/04";"24"
"00:30 11/04";"01:30 11/04";"22"
"01:30 11/04";"02:30 11/04";"27"
"02:30 11/04";"03:30 11/04";"32"
"03:30 11/04";"04:30 11/04";"30"
"04:30 11/04";"05:30 11/04";"28"
"05:30 11/04";"06:30 11/04";"24"
"06:30 11/04";"07:30 11/04";"25"
"07:30 11/04";"08:30 11/04";"27"
"08:30 11/04";"09:30 11/04";"25"
"09:30 11/04";"10:30 11/04";"25"
"10:30 11/04";"11:30 11/04";"21"
"11:30 11/04";"12:30 11/04";"19"
"12:30 11/04";"13:30 11/04";"17"
"13:30 11/04";"14:30 11/04";"13"
"14:30 11/04";"15:30 11/04";"11"
"15:30 11/04";"16:30 11/04";"11"
"16:30 11/04";"17:30 11/04";"11"
"17:30 11/04";"18:30 11/04";"11"
"18:30 11/04";"19:30 11/04";"12"
"19:30 11/04";"20:30 11/04";"13"
