From;To;ID 2873 - PM2.5
"03:30 01/10";"04:30 01/10";"5"
"04:30 01/10";"05:30 01/10";"3"
"05:30 01/10";"06:30 01/10";"2"
"06:30 01/10";"07:30 01/10";"2"
"07:30 01/10";"08:30 01/10";"3"
"08:30 01/10";"09:30 01/10";"3"
"09:30 01/10";"10:30 01/10";"4"
"10:30 01/10";"11:30 01/10";"4"
"11:30 01/10";"12:30 01/10";"3"
"12:30 01/10";"13:30 01/10";"4"
"13:30 01/10";"14:30 01/10";"6"
"14:30 01/10";"15:30 01/10";"5"
"15:30 01/10";"16:30 01/10";"4"
"16:30 01/10";"17:30 01/10";"4"
"17:30 01/10";"18:30 01/10";"6"
"18:30 01/10";"19:30 01/10";"6"
"19:30 01/10";"20:30 01/10";"6"
"20:30 01/10";"21:30 01/10";"6"
"21:30 01/10";"22:30 01/10";"6"
"22:30 01/10";"23:30 01/10";"7"
"23:30 01/10";"00:30 02/10";"5"
"00:30 02/10";"01:30 02/10";"4"
"01:30 02/10";"02:30 02/10";"4"
"02:30 02/10";"03:30 02/10";"5"
"03:30 02/10";"04:30 02/10";"5"
"04:30 02/10";"05:30 02/10";"5"
"05:30 02/10";"06:30 02/10";"5"
"06:30 02/10";"07:30 02/10";"5"
"07:30 02/10";"08:30 02/10";"6"
"08:30 02/10";"09:30 02/10";"6"
"09:30 02/10";"10:30 02/10";"7"
"10:30 02/10";"11:30 02/10";"8"
"11:30 02/10";"12:30 02/10";"10"
"12:30 02/10";"13:30 02/10";"10"
"13:30 02/10";"14:30 02/10";"11"
"14:30 02/10";"15:30 02/10";"12"
"15:30 02/10";"16:30 02/10";"14"
"16:30 02/10";"17:30 02/10";"15"
"17:30 02/10";"18:30 02/10";"13"
"18:30 02/10";"19:30 02/10";"11"
"19:30 02/10";"20:30 02/10";"9"
"20:30 02/10";"21:30 02/10";"5"
"21:30 02/10";"22:30 02/10";"11"
"22:30 02/10";"23:30 02/10";"14"
"23:30 02/10";"00:30 03/10";"11"
"00:30 03/10";"01:30 03/10";"7"
"01:30 03/10";"02:30 03/10";"7"
"02:30 03/10";"03:30 03/10";"9"
"03:30 03/10";"04:30 03/10";"10"
"04:30 03/10";"05:30 03/10";"8"
"05:30 03/10";"06:30 03/10";"10"
"06:30 03/10";"07:30 03/10";"10"
"07:30 03/10";"08:30 03/10";"9"
"08:30 03/10";"09:30 03/10";"8"
"09:30 03/10";"10:30 03/10";"9"
"10:30 03/10";"11:30 03/10";"12"
"11:30 03/10";"12:30 03/10";"16"
"12:30 03/10";"13:30 03/10";"17"
"13:30 03/10";"14:30 03/10";"16"
"14:30 03/10";"15:30 03/10";"12"
"15:30 03/10";"16:30 03/10";"10"
"16:30 03/10";"17:30 03/10";"7"
"17:30 03/10";"18:30 03/10";"6"
"18:30 03/10";"19:30 03/10";"7"
"19:30 03/10";"20:30 03/10";"8"
"20:30 03/10";"21:30 03/10";"12"
"21:30 03/10";"22:30 03/10";"20"
"22:30 03/10";"23:30 03/10";"16"
"23:30 03/10";"00:30 04/10";"15"
"00:30 04/10";"01:30 04/10";"18"
"01:30 04/10";"02:30 04/10";"20"
"02:30 04/10";"03:30 04/10";"20"
"03:30 04/10";"04:30 04/10";"21"
"04:30 04/10";"05:30 04/10";"22"
"05:30 04/10";"06:30 04/10";"22"
"06:30 04/10";"07:30 04/10";"24"
"07:30 04/10";"08:30 04/10";"24"
"08:30 04/10";"09:30 04/10";"24"
"09:30 04/10";"10:30 04/10";"27"
"10:30 04/10";"11:30 04/10";"24"
"11:30 04/10";"12:30 04/10";"23"
"12:30 04/10";"13:30 04/10";"20"
"13:30 04/10";"14:30 04/10";"16"
"14:30 04/10";"15:30 04/10";"11"
"15:30 04/10";"16:30 04/10";"6"
"16:30 04/10";"17:30 04/10";"4"
"17:30 04/10";"18:30 04/10";"3"
