From;To;ID 6437 - PM2.5
"04:30 01/01";"05:30 01/01";"51"
"05:30 01/01";"06:30 01/01";"32"
"06:30 01/01";"07:30 01/01";"32"
"07:30 01/01";"08:30 01/01";"32"
"08:30 01/01";"09:30 01/01";"28"
"09:30 01/01";"10:30 01/01";"27"
"10:30 01/01";"11:30 01/01";"25"
"11:30 01/01";"12:30 01/01";"24"
"12:30 01/01";"13:30 01/01";"24"
"13:30 01/01";"14:30 01/01";"23"
"14:30 01/01";"15:30 01/01";"22"
"15:30 01/01";"16:30 01/01";"18"
"16:30 01/01";"17:30 01/01";"11"
"17:30 01/01";"18:30 01/01";"9"
"18:30 01/01";"19:30 01/01";"9"
"19:30 01/01";"20:30 01/01";"10"
"20:30 01/01";"21:30 01/01";"9"
"21:30 01/01";"22:30 01/01";"12"
"22:30 01/01";"23:30 01/01";"9"
"23:30 01/01";"00:30 02/01";"6"
"00:30 02/01";"01:30 02/01";"8"
"01:30 02/01";"02:30 02/01";"6"
"02:30 02/01";"03:30 02/01";"7"
"03:30 02/01";"04:30 02/01";"6"
"04:30 02/01";"05:30 02/01";"7"
"05:30 02/01";"06:30 02/01";"7"
"06:30 02/01";"07:30 02/01";"5"
"07:30 02/01";"08:30 02/01";"6"
"08:30 02/01";"09:30 02/01";"5"
"09:30 02/01";"10:30 02/01";"4"
"10:30 02/01";"11:30 02/01";"4"
"11:30 02/01";"12:30 02/01";"4"
"12:30 02/01";"13:30 02/01";"2"
"13:30 02/01";"14:30 02/01";"3"
"14:30 02/01";"15:30 02/01";"3"
"15:30 02/01";"16:30 02/01";"4"
"16:30 02/01";"17:30 02/01";"5"
"17:30 02/01";"18:30 02/01";"3"
"18:30 02/01";"19:30 02/01";"3"
"19:30 02/01";"20:30 02/01";"4"
"20:30 02/01";"21:30 02/01";"6"
"21:30 02/01";"22:30 02/01";"8"
"22:30 02/01";"23:30 02/01";"11"
"23:30 02/01";"00:30 03/01";"11"
"00:30 03/01";"01:30 03/01";"12"
"01:30 03/01";"02:30 03/01";"8"
"02:30 03/01";"03:30 03/01";"4"
"03:30 03/01";"04:30 03/01";"3"
"04:30 03/01";"05:30 03/01";"2"
"05:30 03/01";"06:30 03/01";"3"
"06:30 03/01";"07:30 03/01";"1"
"07:30 03/01";"08:30 03/01";"1"
"08:30 03/01";"09:30 03/01";"2"
"09:30 03/01";"10:30 03/01";"3"
"10:30 03/01";"11:30 03/01";"3"
"11:30 03/01";"12:30 03/01";"3"
"12:30 03/01";"13:30 03/01";"4"
"13:30 03/01";"14:30 03/01";"4"
"14:30 03/01";"15:30 03/01";"4"
"15:30 03/01";"16:30 03/01";"2"
"16:30 03/01";"17:30 03/01";"2"
"17:30 03/01";"18:30 03/01";"2"
"18:30 03/01";"19:30 03/01";"3"
"19:30 03/01";"20:30 03/01";"3"
"20:30 03/01";"21:30 03/01";"4"
"21:30 03/01";"22:30 03/01";"7"
"22:30 03/01";"23:30 03/01";"9"
"23:30 03/01";"00:30 04/01";"10"
"00:30 04/01";"01:30 04/01";"12"
"01:30 04/01";"02:30 04/01";"12"
"02:30 04/01";"03:30 04/01";"10"
"03:30 04/01";"04:30 04/01";"8"
"04:30 04/01";"05:30 04/01";"9"
"05:30 04/01";"06:30 04/01";"6"
"06:30 04/01";"07:30 04/01";"7"
"07:30 04/01";"08:30 04/01";"7"
"08:30 04/01";"09:30 04/01";"5"
"09:30 04/01";"10:30 04/01";"10"
"10:30 04/01";"11:30 04/01";"21"
"11:30 04/01";"12:30 04/01";"31"
"12:30 04/01";"13:30 04/01";"32"
"13:30 04/01";"14:30 04/01";"29"
"14:30 04/01";"15:30 04/01";"27"
"15:30 04/01";"16:30 04/01";"25"
"16:30 04/01";"17:30 04/01";"24"
"17:30 04/01";"18:30 04/01";"25"
"18:30 04/01";"19:30 04/01";"25"
"19:30 04/01";"20:30 04/01";"27"
"20:30 04/01";"21:30 04/01";"30"
"21:30 04/01";"22:30 04/01";"34"
"22:30 04/01";"23:30 04/01";"36"
"23:30 04/01";"00:30 05/01";"37"
"00:30 05/01";"01:30 05/01";"37"
"01:30 05/01";"02:30 05/01";"37"
"02:30 05/01";"03:30 05/01";"38"
"03:30 05/01";"04:30 05/01";"37"
"04:30 05/01";"05:30 05/01";"30"
"05:30 05/01";"06:30 05/01";"23"
"06:30 05/01";"07:30 05/01";"19"
"07:30 05/01";"08:30 05/01";"15"
"08:30 05/01";"09:30 05/01";"16"
"09:30 05/01";"10:30 05/01";"12"
"10:30 05/01";"11:30 05/01";"11"
"11:30 05/01";"12:30 05/01";"11"
"12:30 05/01";"13:30 05/01";"20"
"13:30 05/01";"14:30 05/01";"15"
"14:30 05/01";"15:30 05/01";"12"
"15:30 05/01";"16:30 05/01";"6"
"16:30 05/01";"17:30 05/01";"8"
"17:30 05/01";"18:30 05/01";"6"
"18:30 05/01";"19:30 05/01";"6"
"19:30 05/01";"20:30 05/01";"6"
"20:30 05/01";"21:30 05/01";"6"
"21:30 05/01";"22:30 05/01";"5"
"22:30 05/01";"23:30 05/01";"7"
"23:30 05/01";"00:30 06/01";"9"
"00:30 06/01";"01:30 06/01";"8"
"01:30 06/01";"02:30 06/01";"9"
"02:30 06/01";"03:30 06/01";"8"
"03:30 06/01";"04:30 06/01";"8"
"04:30 06/01";"05:30 06/01";"7"
"05:30 06/01";"06:30 06/01";"7"
"06:30 06/01";"07:30 06/01";"7"
"07:30 06/01";"08:30 06/01";"9"
"08:30 06/01";"09:30 06/01";"6"
"09:30 06/01";"10:30 06/01";"6"
"10:30 06/01";"11:30 06/01";"6"
"11:30 06/01";"12:30 06/01";"4"
"12:30 06/01";"13:30 06/01";"6"
"13:30 06/01";"14:30 06/01";"7"
"14:30 06/01";"15:30 06/01";"9"
"15:30 06/01";"16:30 06/01";"9"
"16:30 06/01";"17:30 06/01";"9"
"17:30 06/01";"18:30 06/01";"11"
"18:30 06/01";"19:30 06/01";"15"
"19:30 06/01";"20:30 06/01";"18"
"20:30 06/01";"21:30 06/01";"32"
"21:30 06/01";"22:30 06/01";"48"
"22:30 06/01";"23:30 06/01";"58"
"23:30 06/01";"00:30 07/01";"144"
"00:30 07/01";"01:30 07/01";"133"
"01:30 07/01";"02:30 07/01";"93"
"02:30 07/01";"03:30 07/01";"84"
"03:30 07/01";"04:30 07/01";"111"
"04:30 07/01";"05:30 07/01";"178"
"05:30 07/01";"06:30 07/01";"159"
"06:30 07/01";"07:30 07/01";"139"
"07:30 07/01";"08:30 07/01";"122"
"08:30 07/01";"09:30 07/01";"129"
"09:30 07/01";"10:30 07/01";"146"
"10:30 07/01";"11:30 07/01";"143"
"11:30 07/01";"12:30 07/01";"132"
"12:30 07/01";"13:30 07/01";"86"
"13:30 07/01";"14:30 07/01";"102"
"14:30 07/01";"15:30 07/01";"110"
"15:30 07/01";"16:30 07/01";"59"
"16:30 07/01";"17:30 07/01";"45"
"17:30 07/01";"18:30 07/01";"43"
