From;To;ID 6437 - PM2.5
"04:30 01/02";"05:30 01/02";"38"
"05:30 01/02";"06:30 01/02";"38"
"06:30 01/02";"07:30 01/02";"38"
"07:30 01/02";"08:30 01/02";"38"
"08:30 01/02";"09:30 01/02";"38"
"09:30 01/02";"10:30 01/02";"41"
"10:30 01/02";"11:30 01/02";"41"
"11:30 01/02";"12:30 01/02";"40"
"12:30 01/02";"13:30 01/02";"39"
"13:30 01/02";"14:30 01/02";"38"
"14:30 01/02";"15:30 01/02";"44"
"15:30 01/02";"16:30 01/02";"50"
"16:30 01/02";"17:30 01/02";"52"
"17:30 01/02";"18:30 01/02";"48"
"18:30 01/02";"19:30 01/02";"48"
"19:30 01/02";"20:30 01/02";"53"
"20:30 01/02";"21:30 01/02";"78"
"21:30 01/02";"22:30 01/02";"67"
"22:30 01/02";"23:30 01/02";"58"
"23:30 01/02";"00:30 02/02";"58"
"00:30 02/02";"01:30 02/02";"52"
"01:30 02/02";"02:30 02/02";"46"
"02:30 02/02";"03:30 02/02";"41"
"03:30 02/02";"04:30 02/02";"40"
"04:30 02/02";"05:30 02/02";"41"
"05:30 02/02";"06:30 02/02";"37"
"06:30 02/02";"07:30 02/02";"35"
"07:30 02/02";"08:30 02/02";"31"
"08:30 02/02";"09:30 02/02";"27"
"09:30 02/02";"10:30 02/02";"26"
"10:30 02/02";"11:30 02/02";"24"
"11:30 02/02";"12:30 02/02";"23"
"12:30 02/02";"13:30 02/02";"23"
"13:30 02/02";"14:30 02/02";"22"
"14:30 02/02";"15:30 02/02";"21"
"15:30 02/02";"16:30 02/02";"22"
"16:30 02/02";"17:30 02/02";"21"
"17:30 02/02";"18:30 02/02";"20"
"18:30 02/02";"19:30 02/02";"21"
"19:30 02/02";"20:30 02/02";"22"
"20:30 02/02";"21:30 02/02";"22"
"21:30 02/02";"22:30 02/02";"22"
"22:30 02/02";"23:30 02/02";"24"
"23:30 02/02";"00:30 03/02";"27"
"00:30 03/02";"01:30 03/02";"27"
"01:30 03/02";"02:30 03/02";"27"
"02:30 03/02";"03:30 03/02";"28"
"03:30 03/02";"04:30 03/02";"32"
"04:30 03/02";"05:30 03/02";"31"
"05:30 03/02";"06:30 03/02";"34"
"06:30 03/02";"07:30 03/02";"38"
"07:30 03/02";"08:30 03/02";"40"
