From;To;ID 2851 - PM2.5
"01/2019";"02/2019";"45"
"02/2019";"03/2019";"37"
"03/2019";"04/2019";"27"
"04/2019";"05/2019";"27"
"05/2019";"06/2019";"16"
"06/2019";"07/2019";"13"
"07/2019";"08/2019";"9"
"08/2019";"09/2019";"12"
"09/2019";"10/2019";"16"
"10/2019";"11/2019";"31"
"11/2019";"12/2019";"34"
"12/2019";"01/2020";"34"
