From;To;ID 86548 - PM2.5
"03:30 01/10";"04:30 01/10";"39"
"04:30 01/10";"05:30 01/10";"34"
"05:30 01/10";"06:30 01/10";"32"
"06:30 01/10";"07:30 01/10";"33"
"07:30 01/10";"08:30 01/10";"33"
"08:30 01/10";"09:30 01/10";"33"
"09:30 01/10";"10:30 01/10";"35"
"10:30 01/10";"11:30 01/10";"37"
"11:30 01/10";"12:30 01/10";"34"
"12:30 01/10";"13:30 01/10";"31"
"13:30 01/10";"14:30 01/10";"28"
"14:30 01/10";"15:30 01/10";"30"
"15:30 01/10";"16:30 01/10";"27"
"16:30 01/10";"17:30 01/10";"20"
"17:30 01/10";"18:30 01/10";"14"
"18:30 01/10";"19:30 01/10";"13"
"19:30 01/10";"20:30 01/10";"10"
"20:30 01/10";"21:30 01/10";"13"
"21:30 01/10";"22:30 01/10";"20"
"22:30 01/10";"23:30 01/10";"29"
"23:30 01/10";"00:30 02/10";"32"
"00:30 02/10";"01:30 02/10";"28"
"01:30 02/10";"02:30 02/10";"27"
"02:30 02/10";"03:30 02/10";"32"
"03:30 02/10";"04:30 02/10";"34"
"04:30 02/10";"05:30 02/10";"33"
"05:30 02/10";"06:30 02/10";"32"
"06:30 02/10";"07:30 02/10";"30"
"07:30 02/10";"08:30 02/10";"29"
"08:30 02/10";"09:30 02/10";"29"
"09:30 02/10";"10:30 02/10";"29"
"10:30 02/10";"11:30 02/10";"26"
"11:30 02/10";"12:30 02/10";"26"
"12:30 02/10";"13:30 02/10";"26"
"13:30 02/10";"14:30 02/10";"26"
"14:30 02/10";"15:30 02/10";"24"
"15:30 02/10";"16:30 02/10";"20"
"16:30 02/10";"17:30 02/10";"19"
"17:30 02/10";"18:30 02/10";"19"
"18:30 02/10";"19:30 02/10";"20"
"19:30 02/10";"20:30 02/10";"18"
"20:30 02/10";"21:30 02/10";"20"
"21:30 02/10";"22:30 02/10";"25"
"22:30 02/10";"23:30 02/10";"26"
"23:30 02/10";"00:30 03/10";"28"
"00:30 03/10";"01:30 03/10";"28"
"01:30 03/10";"02:30 03/10";"27"
"02:30 03/10";"03:30 03/10";"27"
"03:30 03/10";"04:30 03/10";"28"
"04:30 03/10";"05:30 03/10";"29"
"05:30 03/10";"06:30 03/10";"29"
"06:30 03/10";"07:30 03/10";"29"
"07:30 03/10";"08:30 03/10";"28"
"08:30 03/10";"09:30 03/10";"27"
"09:30 03/10";"10:30 03/10";"27"
"10:30 03/10";"11:30 03/10";"27"
"11:30 03/10";"12:30 03/10";"26"
"12:30 03/10";"13:30 03/10";"25"
"13:30 03/10";"14:30 03/10";"23"
"14:30 03/10";"15:30 03/10";"21"
"15:30 03/10";"16:30 03/10";"21"
"16:30 03/10";"17:30 03/10";"19"
"17:30 03/10";"18:30 03/10";"19"
"18:30 03/10";"19:30 03/10";"18"
"19:30 03/10";"20:30 03/10";"18"
"20:30 03/10";"21:30 03/10";"17"
"21:30 03/10";"22:30 03/10";"20"
"22:30 03/10";"23:30 03/10";"23"
"23:30 03/10";"00:30 04/10";"22"
"00:30 04/10";"01:30 04/10";"22"
"01:30 04/10";"02:30 04/10";"21"
"02:30 04/10";"03:30 04/10";"21"
"03:30 04/10";"04:30 04/10";"21"
"04:30 04/10";"05:30 04/10";"21"
"05:30 04/10";"06:30 04/10";"21"
"06:30 04/10";"07:30 04/10";"20"
"07:30 04/10";"08:30 04/10";"20"
"08:30 04/10";"09:30 04/10";"20"
"09:30 04/10";"10:30 04/10";"20"
"10:30 04/10";"11:30 04/10";"20"
"11:30 04/10";"12:30 04/10";"20"
"12:30 04/10";"13:30 04/10";"19"
"13:30 04/10";"14:30 04/10";"17"
"14:30 04/10";"15:30 04/10";"16"
"15:30 04/10";"16:30 04/10";"15"
"16:30 04/10";"17:30 04/10";"14"
"17:30 04/10";"18:30 04/10";"14"
"18:30 04/10";"19:30 04/10";"16"
"19:30 04/10";"20:30 04/10";"16"
"20:30 04/10";"21:30 04/10";"17"
"21:30 04/10";"22:30 04/10";"19"
"22:30 04/10";"23:30 04/10";"22"
"23:30 04/10";"00:30 05/10";"25"
"00:30 05/10";"01:30 05/10";"26"
"01:30 05/10";"02:30 05/10";"26"
"02:30 05/10";"03:30 05/10";"25"
"03:30 05/10";"04:30 05/10";"24"
"04:30 05/10";"05:30 05/10";"24"
"05:30 05/10";"06:30 05/10";"25"
"06:30 05/10";"07:30 05/10";"25"
"07:30 05/10";"08:30 05/10";"25"
"08:30 05/10";"09:30 05/10";"25"
"09:30 05/10";"10:30 05/10";"25"
"10:30 05/10";"11:30 05/10";"23"
"11:30 05/10";"12:30 05/10";"21"
"12:30 05/10";"13:30 05/10";"20"
"13:30 05/10";"14:30 05/10";"19"
"14:30 05/10";"15:30 05/10";"18"
"15:30 05/10";"16:30 05/10";"18"
"16:30 05/10";"17:30 05/10";"17"
"17:30 05/10";"18:30 05/10";"17"
"18:30 05/10";"19:30 05/10";"18"
"19:30 05/10";"20:30 05/10";"17"
"20:30 05/10";"21:30 05/10";"15"
"21:30 05/10";"22:30 05/10";"14"
"22:30 05/10";"23:30 05/10";"14"
"23:30 05/10";"00:30 06/10";"15"
"00:30 06/10";"01:30 06/10";"15"
"01:30 06/10";"02:30 06/10";"16"
"02:30 06/10";"03:30 06/10";"16"
"03:30 06/10";"04:30 06/10";"17"
"04:30 06/10";"05:30 06/10";"17"
"05:30 06/10";"06:30 06/10";"18"
"06:30 06/10";"07:30 06/10";"18"
"07:30 06/10";"08:30 06/10";"18"
"08:30 06/10";"09:30 06/10";"18"
"09:30 06/10";"10:30 06/10";"17"
"10:30 06/10";"11:30 06/10";"18"
"11:30 06/10";"12:30 06/10";"20"
"12:30 06/10";"13:30 06/10";"19"
"13:30 06/10";"14:30 06/10";"18"
"14:30 06/10";"15:30 06/10";"17"
"15:30 06/10";"16:30 06/10";"17"
"16:30 06/10";"17:30 06/10";"16"
"17:30 06/10";"18:30 06/10";"16"
"18:30 06/10";"19:30 06/10";"14"
"19:30 06/10";"20:30 06/10";"14"
"20:30 06/10";"21:30 06/10";"13"
"21:30 06/10";"22:30 06/10";"14"
"22:30 06/10";"23:30 06/10";"14"
"23:30 06/10";"00:30 07/10";"15"
"00:30 07/10";"01:30 07/10";"16"
"01:30 07/10";"02:30 07/10";"17"
"02:30 07/10";"03:30 07/10";"18"
"03:30 07/10";"04:30 07/10";"19"
"04:30 07/10";"05:30 07/10";"18"
"05:30 07/10";"06:30 07/10";"16"
"06:30 07/10";"07:30 07/10";"15"
"07:30 07/10";"08:30 07/10";"16"
"08:30 07/10";"09:30 07/10";"17"
"09:30 07/10";"10:30 07/10";"17"
"10:30 07/10";"11:30 07/10";"17"
"11:30 07/10";"12:30 07/10";"17"
"12:30 07/10";"13:30 07/10";"15"
"13:30 07/10";"14:30 07/10";"15"
"14:30 07/10";"15:30 07/10";"14"
"15:30 07/10";"16:30 07/10";"11"
"16:30 07/10";"17:30 07/10";"10"
"17:30 07/10";"18:30 07/10";"10"
"18:30 07/10";"19:30 07/10";"9"
"19:30 07/10";"20:30 07/10";"9"
"20:30 07/10";"21:30 07/10";"14"
"21:30 07/10";"22:30 07/10";"19"
"22:30 07/10";"23:30 07/10";"27"
"23:30 07/10";"00:30 08/10";"30"
"00:30 08/10";"01:30 08/10";"29"
"01:30 08/10";"02:30 08/10";"27"
"02:30 08/10";"03:30 08/10";"27"
"03:30 08/10";"04:30 08/10";"26"
"04:30 08/10";"05:30 08/10";"25"
"05:30 08/10";"06:30 08/10";"25"
"06:30 08/10";"07:30 08/10";"25"
"07:30 08/10";"08:30 08/10";"23"
"08:30 08/10";"09:30 08/10";"23"
"09:30 08/10";"10:30 08/10";"22"
"10:30 08/10";"11:30 08/10";"23"
"11:30 08/10";"12:30 08/10";"21"
"12:30 08/10";"13:30 08/10";"20"
"13:30 08/10";"14:30 08/10";"19"
"14:30 08/10";"15:30 08/10";"20"
"15:30 08/10";"16:30 08/10";"19"
"16:30 08/10";"17:30 08/10";"17"
"17:30 08/10";"18:30 08/10";"16"
"18:30 08/10";"19:30 08/10";"10"
"19:30 08/10";"20:30 08/10";"7"
"20:30 08/10";"21:30 08/10";"10"
"21:30 08/10";"22:30 08/10";"18"
"22:30 08/10";"23:30 08/10";"25"
"23:30 08/10";"00:30 09/10";"32"
"00:30 09/10";"01:30 09/10";"36"
"01:30 09/10";"02:30 09/10";"36"
"02:30 09/10";"03:30 09/10";"34"
"03:30 09/10";"04:30 09/10";"32"
"04:30 09/10";"05:30 09/10";"31"
"05:30 09/10";"06:30 09/10";"27"
"06:30 09/10";"07:30 09/10";"26"
"07:30 09/10";"08:30 09/10";"25"
"08:30 09/10";"09:30 09/10";"26"
"09:30 09/10";"10:30 09/10";"26"
"10:30 09/10";"11:30 09/10";"27"
"11:30 09/10";"12:30 09/10";"26"
"12:30 09/10";"13:30 09/10";"24"
"13:30 09/10";"14:30 09/10";"20"
"14:30 09/10";"15:30 09/10";"16"
"15:30 09/10";"16:30 09/10";"15"
"16:30 09/10";"17:30 09/10";"13"
"17:30 09/10";"18:30 09/10";"14"
"18:30 09/10";"19:30 09/10";"14"
"19:30 09/10";"20:30 09/10";"17"
"20:30 09/10";"21:30 09/10";"21"
"21:30 09/10";"22:30 09/10";"30"
"22:30 09/10";"23:30 09/10";"38"
"23:30 09/10";"00:30 10/10";"49"
"00:30 10/10";"01:30 10/10";"53"
"01:30 10/10";"02:30 10/10";"56"
"02:30 10/10";"03:30 10/10";"91"
"03:30 10/10";"04:30 10/10";"80"
"04:30 10/10";"05:30 10/10";"74"
"05:30 10/10";"06:30 10/10";"61"
"06:30 10/10";"07:30 10/10";"49"
"07:30 10/10";"08:30 10/10";"45"
"08:30 10/10";"09:30 10/10";"43"
"09:30 10/10";"10:30 10/10";"43"
"10:30 10/10";"11:30 10/10";"47"
"11:30 10/10";"12:30 10/10";"41"
"12:30 10/10";"13:30 10/10";"37"
"13:30 10/10";"14:30 10/10";"32"
"14:30 10/10";"15:30 10/10";"23"
"15:30 10/10";"16:30 10/10";"10"
"16:30 10/10";"17:30 10/10";"7"
"17:30 10/10";"18:30 10/10";"7"
"18:30 10/10";"19:30 10/10";"7"
"19:30 10/10";"20:30 10/10";"7"
"20:30 10/10";"21:30 10/10";"9"
"21:30 10/10";"22:30 10/10";"16"
"22:30 10/10";"23:30 10/10";"34"
"23:30 10/10";"00:30 11/10";"34"
"00:30 11/10";"01:30 11/10";"35"
"01:30 11/10";"02:30 11/10";"38"
"02:30 11/10";"03:30 11/10";"44"
"03:30 11/10";"04:30 11/10";"60"
"04:30 11/10";"05:30 11/10";"52"
"05:30 11/10";"06:30 11/10";"49"
"06:30 11/10";"07:30 11/10";"45"
"07:30 11/10";"08:30 11/10";"45"
"08:30 11/10";"09:30 11/10";"46"
"09:30 11/10";"10:30 11/10";"47"
"10:30 11/10";"11:30 11/10";"47"
"11:30 11/10";"12:30 11/10";"39"
"12:30 11/10";"13:30 11/10";"38"
"13:30 11/10";"14:30 11/10";"36"
