From;To;ID 2873 - PM2.5
"04:30 01/03";"05:30 01/03";"20"
"05:30 01/03";"06:30 01/03";"20"
"06:30 01/03";"07:30 01/03";"21"
"07:30 01/03";"08:30 01/03";"20"
"08:30 01/03";"09:30 01/03";"14"
"09:30 01/03";"10:30 01/03";"18"
"10:30 01/03";"11:30 01/03";"16"
"11:30 01/03";"12:30 01/03";"13"
"12:30 01/03";"13:30 01/03";"16"
"13:30 01/03";"14:30 01/03";"18"
"14:30 01/03";"15:30 01/03";"19"
"15:30 01/03";"16:30 01/03";"20"
"16:30 01/03";"17:30 01/03";"22"
"17:30 01/03";"18:30 01/03";"23"
"18:30 01/03";"19:30 01/03";"18"
"19:30 01/03";"20:30 01/03";"20"
"20:30 01/03";"21:30 01/03";"23"
"21:30 01/03";"22:30 01/03";"25"
"22:30 01/03";"23:30 01/03";"27"
"23:30 01/03";"00:30 02/03";"27"
"00:30 02/03";"01:30 02/03";"28"
"01:30 02/03";"02:30 02/03";"30"
"02:30 02/03";"03:30 02/03";"30"
"03:30 02/03";"04:30 02/03";"30"
"04:30 02/03";"05:30 02/03";"29"
"05:30 02/03";"06:30 02/03";"29"
"06:30 02/03";"07:30 02/03";"29"
"07:30 02/03";"08:30 02/03";"30"
"08:30 02/03";"09:30 02/03";"30"
"09:30 02/03";"10:30 02/03";"32"
"10:30 02/03";"11:30 02/03";"32"
"11:30 02/03";"12:30 02/03";"31"
"12:30 02/03";"13:30 02/03";"29"
"13:30 02/03";"14:30 02/03";"29"
"14:30 02/03";"15:30 02/03";"29"
"15:30 02/03";"16:30 02/03";"28"
"16:30 02/03";"17:30 02/03";"26"
"17:30 02/03";"18:30 02/03";"26"
"18:30 02/03";"19:30 02/03";"28"
"19:30 02/03";"20:30 02/03";"30"
"20:30 02/03";"21:30 02/03";"32"
"21:30 02/03";"22:30 02/03";"34"
"22:30 02/03";"23:30 02/03";"39"
"23:30 02/03";"00:30 03/03";"56"
"00:30 03/03";"01:30 03/03";"60"
"01:30 03/03";"02:30 03/03";"53"
"02:30 03/03";"03:30 03/03";"52"
"03:30 03/03";"04:30 03/03";"62"
"04:30 03/03";"05:30 03/03";"36"
"05:30 03/03";"06:30 03/03";"31"
"06:30 03/03";"07:30 03/03";"30"
"07:30 03/03";"08:30 03/03";"30"
"08:30 03/03";"09:30 03/03";"26"
"09:30 03/03";"10:30 03/03";"26"
"10:30 03/03";"11:30 03/03";"29"
"11:30 03/03";"12:30 03/03";"34"
"12:30 03/03";"13:30 03/03";"35"
"13:30 03/03";"14:30 03/03";"32"
"14:30 03/03";"15:30 03/03";"32"
"15:30 03/03";"16:30 03/03";"32"
"16:30 03/03";"17:30 03/03";"33"
"17:30 03/03";"18:30 03/03";"33"
"18:30 03/03";"19:30 03/03";"34"
"19:30 03/03";"20:30 03/03";"35"
"20:30 03/03";"21:30 03/03";"37"
"21:30 03/03";"22:30 03/03";"49"
"22:30 03/03";"23:30 03/03";"68"
"23:30 03/03";"00:30 04/03";"56"
"00:30 04/03";"01:30 04/03";"57"
"01:30 04/03";"02:30 04/03";"68"
"02:30 04/03";"03:30 04/03";"90"
"03:30 04/03";"04:30 04/03";"79"
"04:30 04/03";"05:30 04/03";"78"
"05:30 04/03";"06:30 04/03";"68"
"06:30 04/03";"07:30 04/03";"58"
"07:30 04/03";"08:30 04/03";"50"
"08:30 04/03";"09:30 04/03";"45"
"09:30 04/03";"10:30 04/03";"40"
"10:30 04/03";"11:30 04/03";"37"
"11:30 04/03";"12:30 04/03";"34"
"12:30 04/03";"13:30 04/03";"33"
"13:30 04/03";"14:30 04/03";"35"
"14:30 04/03";"15:30 04/03";"33"
"15:30 04/03";"16:30 04/03";"30"
"16:30 04/03";"17:30 04/03";"29"
"17:30 04/03";"18:30 04/03";"22"
"18:30 04/03";"19:30 04/03";"22"
"19:30 04/03";"20:30 04/03";"20"
"20:30 04/03";"21:30 04/03";"17"
"21:30 04/03";"22:30 04/03";"18"
"22:30 04/03";"23:30 04/03";"21"
"23:30 04/03";"00:30 05/03";"26"
"00:30 05/03";"01:30 05/03";"27"
"01:30 05/03";"02:30 05/03";"28"
"02:30 05/03";"03:30 05/03";"14"
"03:30 05/03";"04:30 05/03";"13"
"04:30 05/03";"05:30 05/03";"6"
"05:30 05/03";"06:30 05/03";"5"
"06:30 05/03";"07:30 05/03";"4"
"07:30 05/03";"08:30 05/03";"3"
"08:30 05/03";"09:30 05/03";"5"
"09:30 05/03";"10:30 05/03";"6"
"10:30 05/03";"11:30 05/03";"6"
"11:30 05/03";"12:30 05/03";"9"
"12:30 05/03";"13:30 05/03";"7"
"13:30 05/03";"14:30 05/03";"6"
"14:30 05/03";"15:30 05/03";"4"
"15:30 05/03";"16:30 05/03";"1"
"16:30 05/03";"17:30 05/03";"1"
"17:30 05/03";"18:30 05/03";"1"
"18:30 05/03";"19:30 05/03";"3"
"19:30 05/03";"20:30 05/03";"5"
"20:30 05/03";"21:30 05/03";"6"
"21:30 05/03";"22:30 05/03";"22"
"22:30 05/03";"23:30 05/03";"27"
"23:30 05/03";"00:30 06/03";"20"
"00:30 06/03";"01:30 06/03";"28"
"01:30 06/03";"02:30 06/03";"27"
"02:30 06/03";"03:30 06/03";"20"
"03:30 06/03";"04:30 06/03";"14"
"04:30 06/03";"05:30 06/03";"12"
"05:30 06/03";"06:30 06/03";"12"
"06:30 06/03";"07:30 06/03";"15"
"07:30 06/03";"08:30 06/03";"14"
"08:30 06/03";"09:30 06/03";"14"
"09:30 06/03";"10:30 06/03";"13"
"10:30 06/03";"11:30 06/03";"18"
"11:30 06/03";"12:30 06/03";"17"
"12:30 06/03";"13:30 06/03";"11"
"13:30 06/03";"14:30 06/03";"14"
"14:30 06/03";"15:30 06/03";"6"
"15:30 06/03";"16:30 06/03";"6"
"16:30 06/03";"17:30 06/03";"4"
"17:30 06/03";"18:30 06/03";"7"
"18:30 06/03";"19:30 06/03";"7"
"19:30 06/03";"20:30 06/03";"7"
"20:30 06/03";"21:30 06/03";"8"
"21:30 06/03";"22:30 06/03";"10"
"22:30 06/03";"23:30 06/03";"24"
"23:30 06/03";"00:30 07/03";"24"
"00:30 07/03";"01:30 07/03";"26"
"01:30 07/03";"02:30 07/03";"25"
"02:30 07/03";"03:30 07/03";"21"
"03:30 07/03";"04:30 07/03";"17"
"04:30 07/03";"05:30 07/03";"13"
"05:30 07/03";"06:30 07/03";"12"
"06:30 07/03";"07:30 07/03";"11"
"07:30 07/03";"08:30 07/03";"12"
"08:30 07/03";"09:30 07/03";"13"
"09:30 07/03";"10:30 07/03";"12"
"10:30 07/03";"11:30 07/03";"11"
"11:30 07/03";"12:30 07/03";"9"
"12:30 07/03";"13:30 07/03";"9"
"13:30 07/03";"14:30 07/03";"9"
"14:30 07/03";"15:30 07/03";"8"
"15:30 07/03";"16:30 07/03";"8"
"16:30 07/03";"17:30 07/03";"8"
"17:30 07/03";"18:30 07/03";"9"
"18:30 07/03";"19:30 07/03";"9"
"19:30 07/03";"20:30 07/03";"10"
"20:30 07/03";"21:30 07/03";"10"
"21:30 07/03";"22:30 07/03";"12"
"22:30 07/03";"23:30 07/03";"14"
"23:30 07/03";"00:30 08/03";"15"
"00:30 08/03";"01:30 08/03";"15"
"01:30 08/03";"02:30 08/03";"15"
"02:30 08/03";"03:30 08/03";"5"
"03:30 08/03";"04:30 08/03";"8"
"04:30 08/03";"05:30 08/03";"8"
"05:30 08/03";"06:30 08/03";"7"
"06:30 08/03";"07:30 08/03";"10"
"07:30 08/03";"08:30 08/03";"11"
"08:30 08/03";"09:30 08/03";"12"
"09:30 08/03";"10:30 08/03";"10"
"10:30 08/03";"11:30 08/03";"9"
"11:30 08/03";"12:30 08/03";"10"
"12:30 08/03";"13:30 08/03";"7"
"13:30 08/03";"14:30 08/03";"4"
"14:30 08/03";"15:30 08/03";"5"
"15:30 08/03";"16:30 08/03";"3"
"16:30 08/03";"17:30 08/03";"3"
"17:30 08/03";"18:30 08/03";"4"
"18:30 08/03";"19:30 08/03";"4"
"19:30 08/03";"20:30 08/03";"5"
"20:30 08/03";"21:30 08/03";"7"
"21:30 08/03";"22:30 08/03";"12"
"22:30 08/03";"23:30 08/03";"24"
"23:30 08/03";"00:30 09/03";"28"
"00:30 09/03";"01:30 09/03";"22"
"01:30 09/03";"02:30 09/03";"20"
"02:30 09/03";"03:30 09/03";"22"
"03:30 09/03";"04:30 09/03";"24"
"04:30 09/03";"05:30 09/03";"15"
"05:30 09/03";"06:30 09/03";"20"
"06:30 09/03";"07:30 09/03";"19"
"07:30 09/03";"08:30 09/03";"20"
"08:30 09/03";"09:30 09/03";"22"
"09:30 09/03";"10:30 09/03";"18"
"10:30 09/03";"11:30 09/03";"28"
"11:30 09/03";"12:30 09/03";"29"
"12:30 09/03";"13:30 09/03";"17"
"13:30 09/03";"14:30 09/03";"6"
"14:30 09/03";"15:30 09/03";"4"
"15:30 09/03";"16:30 09/03";"2"
"16:30 09/03";"17:30 09/03";"3"
"17:30 09/03";"18:30 09/03";"3"
"18:30 09/03";"19:30 09/03";"4"
"19:30 09/03";"20:30 09/03";"5"
"20:30 09/03";"21:30 09/03";"6"
"21:30 09/03";"22:30 09/03";"12"
"22:30 09/03";"23:30 09/03";"34"
"23:30 09/03";"00:30 10/03";"38"
"00:30 10/03";"01:30 10/03";"40"
"01:30 10/03";"02:30 10/03";"41"
"02:30 10/03";"03:30 10/03";"48"
"03:30 10/03";"04:30 10/03";"67"
"04:30 10/03";"05:30 10/03";"65"
"05:30 10/03";"06:30 10/03";"63"
"06:30 10/03";"07:30 10/03";"60"
"07:30 10/03";"08:30 10/03";"53"
"08:30 10/03";"09:30 10/03";"57"
"09:30 10/03";"10:30 10/03";"53"
"10:30 10/03";"11:30 10/03";"50"
"11:30 10/03";"12:30 10/03";"49"
"12:30 10/03";"13:30 10/03";"47"
"13:30 10/03";"14:30 10/03";"33"
"14:30 10/03";"15:30 10/03";"21"
"15:30 10/03";"16:30 10/03";"19"
"16:30 10/03";"17:30 10/03";"18"
"17:30 10/03";"18:30 10/03";"18"
"18:30 10/03";"19:30 10/03";"19"
"19:30 10/03";"20:30 10/03";"21"
"20:30 10/03";"21:30 10/03";"24"
"21:30 10/03";"22:30 10/03";"29"
"22:30 10/03";"23:30 10/03";"32"
"23:30 10/03";"00:30 11/03";"38"
"00:30 11/03";"01:30 11/03";"44"
"01:30 11/03";"02:30 11/03";"38"
"02:30 11/03";"03:30 11/03";"38"
"03:30 11/03";"04:30 11/03";"37"
"04:30 11/03";"05:30 11/03";"37"
"05:30 11/03";"06:30 11/03";"36"
"06:30 11/03";"07:30 11/03";"36"
"07:30 11/03";"08:30 11/03";"39"
"08:30 11/03";"09:30 11/03";"40"
"09:30 11/03";"10:30 11/03";"41"
"10:30 11/03";"11:30 11/03";"41"
"11:30 11/03";"12:30 11/03";"40"
"12:30 11/03";"13:30 11/03";"38"
"13:30 11/03";"14:30 11/03";"35"
"14:30 11/03";"15:30 11/03";"27"
"15:30 11/03";"16:30 11/03";"27"
"16:30 11/03";"17:30 11/03";"27"
"17:30 11/03";"18:30 11/03";"26"
"18:30 11/03";"19:30 11/03";"29"
"19:30 11/03";"20:30 11/03";"28"
"20:30 11/03";"21:30 11/03";"30"
"21:30 11/03";"22:30 11/03";"33"
"22:30 11/03";"23:30 11/03";"36"
"23:30 11/03";"00:30 12/03";"33"
"00:30 12/03";"01:30 12/03";"32"
"01:30 12/03";"02:30 12/03";"33"
"02:30 12/03";"03:30 12/03";"34"
"03:30 12/03";"04:30 12/03";"35"
"04:30 12/03";"05:30 12/03";"34"
"05:30 12/03";"06:30 12/03";"35"
"06:30 12/03";"07:30 12/03";"34"
"07:30 12/03";"08:30 12/03";"31"
"08:30 12/03";"09:30 12/03";"29"
"09:30 12/03";"10:30 12/03";"28"
"10:30 12/03";"11:30 12/03";"28"
"11:30 12/03";"12:30 12/03";"25"
"12:30 12/03";"13:30 12/03";"20"
"13:30 12/03";"14:30 12/03";"15"
"14:30 12/03";"15:30 12/03";"10"
"15:30 12/03";"16:30 12/03";"7"
"16:30 12/03";"17:30 12/03";"7"
"17:30 12/03";"18:30 12/03";"7"
"18:30 12/03";"19:30 12/03";"5"
"19:30 12/03";"20:30 12/03";"5"
"20:30 12/03";"21:30 12/03";"6"
"21:30 12/03";"22:30 12/03";"7"
"22:30 12/03";"23:30 12/03";"12"
"23:30 12/03";"00:30 13/03";"11"
"00:30 13/03";"01:30 13/03";"14"
"01:30 13/03";"02:30 13/03";"25"
"02:30 13/03";"03:30 13/03";"28"
"03:30 13/03";"04:30 13/03";"25"
"04:30 13/03";"05:30 13/03";"23"
"05:30 13/03";"06:30 13/03";"23"
"06:30 13/03";"07:30 13/03";"23"
"07:30 13/03";"08:30 13/03";"19"
"08:30 13/03";"09:30 13/03";"18"
"09:30 13/03";"10:30 13/03";"18"
"10:30 13/03";"11:30 13/03";"20"
"11:30 13/03";"12:30 13/03";"20"
"12:30 13/03";"13:30 13/03";"17"
"13:30 13/03";"14:30 13/03";"17"
"14:30 13/03";"15:30 13/03";"14"
"15:30 13/03";"16:30 13/03";"13"
"16:30 13/03";"17:30 13/03";"9"
"17:30 13/03";"18:30 13/03";"8"
"18:30 13/03";"19:30 13/03";"6"
"19:30 13/03";"20:30 13/03";"6"
"20:30 13/03";"21:30 13/03";"7"
"21:30 13/03";"22:30 13/03";"7"
"22:30 13/03";"23:30 13/03";"9"
"23:30 13/03";"00:30 14/03";"9"
"00:30 14/03";"01:30 14/03";"7"
"01:30 14/03";"02:30 14/03";"9"
"02:30 14/03";"03:30 14/03";"7"
"03:30 14/03";"04:30 14/03";"3"
"04:30 14/03";"05:30 14/03";"2"
"05:30 14/03";"06:30 14/03";"5"
"06:30 14/03";"07:30 14/03";"3"
"07:30 14/03";"08:30 14/03";"3"
"08:30 14/03";"09:30 14/03";"4"
"09:30 14/03";"10:30 14/03";"3"
"10:30 14/03";"11:30 14/03";"4"
"11:30 14/03";"12:30 14/03";"4"
