From;To;ID 2873 - PM2.5
"03:30 01/06";"04:30 01/06";"19"
"04:30 01/06";"05:30 01/06";"16"
"05:30 01/06";"06:30 01/06";"19"
"06:30 01/06";"07:30 01/06";"20"
"07:30 01/06";"08:30 01/06";"17"
"08:30 01/06";"09:30 01/06";"18"
"09:30 01/06";"10:30 01/06";"20"
"10:30 01/06";"11:30 01/06";"20"
"11:30 01/06";"12:30 01/06";"17"
"12:30 01/06";"13:30 01/06";"13"
"13:30 01/06";"14:30 01/06";"10"
"14:30 01/06";"15:30 01/06";"5"
"15:30 01/06";"16:30 01/06";"5"
"16:30 01/06";"17:30 01/06";"4"
"17:30 01/06";"18:30 01/06";"5"
"18:30 01/06";"19:30 01/06";"6"
"19:30 01/06";"20:30 01/06";"5"
"20:30 01/06";"21:30 01/06";"6"
"21:30 01/06";"22:30 01/06";"5"
"22:30 01/06";"23:30 01/06";"6"
"23:30 01/06";"00:30 02/06";"7"
"00:30 02/06";"01:30 02/06";"9"
"01:30 02/06";"02:30 02/06";"12"
"02:30 02/06";"03:30 02/06";"16"
"03:30 02/06";"04:30 02/06";"17"
"04:30 02/06";"05:30 02/06";"16"
"05:30 02/06";"06:30 02/06";"17"
"06:30 02/06";"07:30 02/06";"18"
"07:30 02/06";"08:30 02/06";"19"
"08:30 02/06";"09:30 02/06";"17"
"09:30 02/06";"10:30 02/06";"13"
"10:30 02/06";"11:30 02/06";"10"
"11:30 02/06";"12:30 02/06";"8"
"12:30 02/06";"13:30 02/06";""
"13:30 02/06";"14:30 02/06";""
"14:30 02/06";"15:30 02/06";""
"15:30 02/06";"16:30 02/06";""
"16:30 02/06";"17:30 02/06";""
"17:30 02/06";"18:30 02/06";""
"18:30 02/06";"19:30 02/06";""
"19:30 02/06";"20:30 02/06";""
"20:30 02/06";"21:30 02/06";""
"21:30 02/06";"22:30 02/06";""
"22:30 02/06";"23:30 02/06";""
"23:30 02/06";"00:30 03/06";""
"00:30 03/06";"01:30 03/06";""
"01:30 03/06";"02:30 03/06";""
"02:30 03/06";"03:30 03/06";""
"03:30 03/06";"04:30 03/06";""
"04:30 03/06";"05:30 03/06";""
"05:30 03/06";"06:30 03/06";""
"06:30 03/06";"07:30 03/06";""
"07:30 03/06";"08:30 03/06";""
"08:30 03/06";"09:30 03/06";""
"09:30 03/06";"10:30 03/06";""
"10:30 03/06";"11:30 03/06";""
"11:30 03/06";"12:30 03/06";""
"12:30 03/06";"13:30 03/06";""
"13:30 03/06";"14:30 03/06";""
"14:30 03/06";"15:30 03/06";""
"15:30 03/06";"16:30 03/06";""
