From;To;ID 2873 - PM2.5
"04:30 01/01";"05:30 01/01";"98"
"05:30 01/01";"06:30 01/01";"74"
"06:30 01/01";"07:30 01/01";"44"
"07:30 01/01";"08:30 01/01";"34"
"08:30 01/01";"09:30 01/01";"34"
"09:30 01/01";"10:30 01/01";"33"
"10:30 01/01";"11:30 01/01";"33"
"11:30 01/01";"12:30 01/01";"33"
"12:30 01/01";"13:30 01/01";"34"
"13:30 01/01";"14:30 01/01";"35"
"14:30 01/01";"15:30 01/01";"36"
"15:30 01/01";"16:30 01/01";"36"
"16:30 01/01";"17:30 01/01";"37"
"17:30 01/01";"18:30 01/01";"31"
"18:30 01/01";"19:30 01/01";"26"
"19:30 01/01";"20:30 01/01";"27"
"20:30 01/01";"21:30 01/01";"27"
"21:30 01/01";"22:30 01/01";"25"
"22:30 01/01";"23:30 01/01";"27"
"23:30 01/01";"00:30 02/01";"30"
"00:30 02/01";"01:30 02/01";"32"
"01:30 02/01";"02:30 02/01";"33"
"02:30 02/01";"03:30 02/01";"31"
"03:30 02/01";"04:30 02/01";"31"
"04:30 02/01";"05:30 02/01";"32"
"05:30 02/01";"06:30 02/01";"33"
"06:30 02/01";"07:30 02/01";"35"
"07:30 02/01";"08:30 02/01";"36"
"08:30 02/01";"09:30 02/01";"36"
"09:30 02/01";"10:30 02/01";"37"
"10:30 02/01";"11:30 02/01";"37"
"11:30 02/01";"12:30 02/01";"37"
"12:30 02/01";"13:30 02/01";"37"
"13:30 02/01";"14:30 02/01";"37"
"14:30 02/01";"15:30 02/01";"36"
"15:30 02/01";"16:30 02/01";"38"
"16:30 02/01";"17:30 02/01";"38"
"17:30 02/01";"18:30 02/01";"38"
"18:30 02/01";"19:30 02/01";"40"
"19:30 02/01";"20:30 02/01";"42"
"20:30 02/01";"21:30 02/01";"44"
"21:30 02/01";"22:30 02/01";"50"
"22:30 02/01";"23:30 02/01";"60"
"23:30 02/01";"00:30 03/01";"66"
"00:30 03/01";"01:30 03/01";"71"
"01:30 03/01";"02:30 03/01";"67"
"02:30 03/01";"03:30 03/01";"65"
"03:30 03/01";"04:30 03/01";"60"
"04:30 03/01";"05:30 03/01";"56"
"05:30 03/01";"06:30 03/01";"57"
"06:30 03/01";"07:30 03/01";"52"
"07:30 03/01";"08:30 03/01";"46"
"08:30 03/01";"09:30 03/01";"44"
"09:30 03/01";"10:30 03/01";"42"
"10:30 03/01";"11:30 03/01";"41"
"11:30 03/01";"12:30 03/01";"39"
"12:30 03/01";"13:30 03/01";"37"
"13:30 03/01";"14:30 03/01";"36"
"14:30 03/01";"15:30 03/01";"36"
"15:30 03/01";"16:30 03/01";"35"
"16:30 03/01";"17:30 03/01";"35"
"17:30 03/01";"18:30 03/01";"36"
"18:30 03/01";"19:30 03/01";"39"
"19:30 03/01";"20:30 03/01";"39"
"20:30 03/01";"21:30 03/01";"40"
"21:30 03/01";"22:30 03/01";"40"
"22:30 03/01";"23:30 03/01";"40"
"23:30 03/01";"00:30 04/01";"38"
"00:30 04/01";"01:30 04/01";"34"
"01:30 04/01";"02:30 04/01";"30"
"02:30 04/01";"03:30 04/01";"29"
"03:30 04/01";"04:30 04/01";"29"
