From;To;ID 6436 - PM2.5
"04:30 07/11";"05:30 07/11";"14"
"05:30 07/11";"06:30 07/11";"15"
"06:30 07/11";"07:30 07/11";"17"
"07:30 07/11";"08:30 07/11";"18"
"08:30 07/11";"09:30 07/11";"17"
"09:30 07/11";"10:30 07/11";"18"
"10:30 07/11";"11:30 07/11";"20"
"11:30 07/11";"12:30 07/11";"22"
"12:30 07/11";"13:30 07/11";"21"
"13:30 07/11";"14:30 07/11";"17"
"14:30 07/11";"15:30 07/11";"16"
"15:30 07/11";"16:30 07/11";"12"
"16:30 07/11";"17:30 07/11";"12"
"17:30 07/11";"18:30 07/11";"13"
"18:30 07/11";"19:30 07/11";"11"
"19:30 07/11";"20:30 07/11";"12"
"20:30 07/11";"21:30 07/11";"12"
"21:30 07/11";"22:30 07/11";"14"
"22:30 07/11";"23:30 07/11";"15"
"23:30 07/11";"00:30 08/11";"15"
"00:30 08/11";"01:30 08/11";"15"
"01:30 08/11";"02:30 08/11";"15"
"02:30 08/11";"03:30 08/11";"14"
"03:30 08/11";"04:30 08/11";"11"
"04:30 08/11";"05:30 08/11";"8"
"05:30 08/11";"06:30 08/11";"8"
"06:30 08/11";"07:30 08/11";"9"
"07:30 08/11";"08:30 08/11";"11"
"08:30 08/11";"09:30 08/11";"11"
"09:30 08/11";"10:30 08/11";"10"
"10:30 08/11";"11:30 08/11";"11"
"11:30 08/11";"12:30 08/11";"12"
"12:30 08/11";"13:30 08/11";"11"
"13:30 08/11";"14:30 08/11";"11"
"14:30 08/11";"15:30 08/11";"8"
"15:30 08/11";"16:30 08/11";"9"
"16:30 08/11";"17:30 08/11";"10"
"17:30 08/11";"18:30 08/11";"9"
"18:30 08/11";"19:30 08/11";"10"
"19:30 08/11";"20:30 08/11";"13"
"20:30 08/11";"21:30 08/11";"12"
"21:30 08/11";"22:30 08/11";"15"
"22:30 08/11";"23:30 08/11";"11"
"23:30 08/11";"00:30 09/11";"7"
"00:30 09/11";"01:30 09/11";"16"
"01:30 09/11";"02:30 09/11";"12"
"02:30 09/11";"03:30 09/11";"13"
"03:30 09/11";"04:30 09/11";"11"
"04:30 09/11";"05:30 09/11";"8"
"05:30 09/11";"06:30 09/11";"9"
"06:30 09/11";"07:30 09/11";"10"
"07:30 09/11";"08:30 09/11";"7"
"08:30 09/11";"09:30 09/11";"7"
"09:30 09/11";"10:30 09/11";"10"
"10:30 09/11";"11:30 09/11";"11"
"11:30 09/11";"12:30 09/11";"15"
"12:30 09/11";"13:30 09/11";"13"
"13:30 09/11";"14:30 09/11";"12"
"14:30 09/11";"15:30 09/11";"16"
"15:30 09/11";"16:30 09/11";"18"
"16:30 09/11";"17:30 09/11";"19"
"17:30 09/11";"18:30 09/11";"26"
"18:30 09/11";"19:30 09/11";"28"
"19:30 09/11";"20:30 09/11";"28"
"20:30 09/11";"21:30 09/11";"24"
"21:30 09/11";"22:30 09/11";"31"
"22:30 09/11";"23:30 09/11";"30"
"23:30 09/11";"00:30 10/11";"30"
"00:30 10/11";"01:30 10/11";"29"
"01:30 10/11";"02:30 10/11";"33"
"02:30 10/11";"03:30 10/11";"32"
"03:30 10/11";"04:30 10/11";"30"
"04:30 10/11";"05:30 10/11";"31"
"05:30 10/11";"06:30 10/11";"33"
"06:30 10/11";"07:30 10/11";"35"
"07:30 10/11";"08:30 10/11";"36"
"08:30 10/11";"09:30 10/11";"37"
"09:30 10/11";"10:30 10/11";"38"
"10:30 10/11";"11:30 10/11";"37"
"11:30 10/11";"12:30 10/11";"38"
"12:30 10/11";"13:30 10/11";"35"
"13:30 10/11";"14:30 10/11";"34"
"14:30 10/11";"15:30 10/11";"30"
"15:30 10/11";"16:30 10/11";"26"
"16:30 10/11";"17:30 10/11";"22"
"17:30 10/11";"18:30 10/11";"22"
"18:30 10/11";"19:30 10/11";"21"
"19:30 10/11";"20:30 10/11";"27"
"20:30 10/11";"21:30 10/11";"30"
"21:30 10/11";"22:30 10/11";"32"
"22:30 10/11";"23:30 10/11";"45"
"23:30 10/11";"00:30 11/11";"60"
"00:30 11/11";"01:30 11/11";"55"
"01:30 11/11";"02:30 11/11";"52"
"02:30 11/11";"03:30 11/11";"59"
"03:30 11/11";"04:30 11/11";"52"
"04:30 11/11";"05:30 11/11";"39"
"05:30 11/11";"06:30 11/11";"37"
"06:30 11/11";"07:30 11/11";"36"
"07:30 11/11";"08:30 11/11";"34"
"08:30 11/11";"09:30 11/11";"34"
"09:30 11/11";"10:30 11/11";"35"
"10:30 11/11";"11:30 11/11";"34"
"11:30 11/11";"12:30 11/11";"36"
"12:30 11/11";"13:30 11/11";"36"
"13:30 11/11";"14:30 11/11";"32"
"14:30 11/11";"15:30 11/11";"30"
"15:30 11/11";"16:30 11/11";"30"
"16:30 11/11";"17:30 11/11";"29"
"17:30 11/11";"18:30 11/11";"29"
"18:30 11/11";"19:30 11/11";"30"
"19:30 11/11";"20:30 11/11";"32"
"20:30 11/11";"21:30 11/11";"40"
"21:30 11/11";"22:30 11/11";"49"
"22:30 11/11";"23:30 11/11";"44"
"23:30 11/11";"00:30 12/11";"44"
"00:30 12/11";"01:30 12/11";"43"
"01:30 12/11";"02:30 12/11";"44"
"02:30 12/11";"03:30 12/11";"45"
"03:30 12/11";"04:30 12/11";"42"
"04:30 12/11";"05:30 12/11";"40"
"05:30 12/11";"06:30 12/11";"39"
"06:30 12/11";"07:30 12/11";"37"
"07:30 12/11";"08:30 12/11";"36"
"08:30 12/11";"09:30 12/11";"35"
"09:30 12/11";"10:30 12/11";"36"
"10:30 12/11";"11:30 12/11";"36"
"11:30 12/11";"12:30 12/11";"35"
"12:30 12/11";"13:30 12/11";"35"
"13:30 12/11";"14:30 12/11";"34"
"14:30 12/11";"15:30 12/11";"32"
"15:30 12/11";"16:30 12/11";"30"
"16:30 12/11";"17:30 12/11";"28"
"17:30 12/11";"18:30 12/11";"28"
"18:30 12/11";"19:30 12/11";"30"
"19:30 12/11";"20:30 12/11";"31"
"20:30 12/11";"21:30 12/11";"36"
"21:30 12/11";"22:30 12/11";"51"
"22:30 12/11";"23:30 12/11";"50"
"23:30 12/11";"00:30 13/11";"54"
"00:30 13/11";"01:30 13/11";"42"
"01:30 13/11";"02:30 13/11";"38"
"02:30 13/11";"03:30 13/11";"37"
"03:30 13/11";"04:30 13/11";"32"
"04:30 13/11";"05:30 13/11";"28"
"05:30 13/11";"06:30 13/11";"25"
"06:30 13/11";"07:30 13/11";"22"
"07:30 13/11";"08:30 13/11";"22"
"08:30 13/11";"09:30 13/11";"24"
"09:30 13/11";"10:30 13/11";"26"
"10:30 13/11";"11:30 13/11";"27"
"11:30 13/11";"12:30 13/11";"28"
"12:30 13/11";"13:30 13/11";"28"
"13:30 13/11";"14:30 13/11";"28"
"14:30 13/11";"15:30 13/11";"30"
