From;To;ID 6436 - PM2.5
"03:30 01/04";"04:30 01/04";"58"
"04:30 01/04";"05:30 01/04";"63"
"05:30 01/04";"06:30 01/04";"60"
"06:30 01/04";"07:30 01/04";"54"
"07:30 01/04";"08:30 01/04";"57"
"08:30 01/04";"09:30 01/04";"62"
"09:30 01/04";"10:30 01/04";"64"
"10:30 01/04";"11:30 01/04";"68"
"11:30 01/04";"12:30 01/04";"62"
"12:30 01/04";"13:30 01/04";"49"
"13:30 01/04";"14:30 01/04";"33"
"14:30 01/04";"15:30 01/04";"25"
"15:30 01/04";"16:30 01/04";"21"
"16:30 01/04";"17:30 01/04";"15"
"17:30 01/04";"18:30 01/04";"19"
"18:30 01/04";"19:30 01/04";"23"
"19:30 01/04";"20:30 01/04";"28"
"20:30 01/04";"21:30 01/04";"28"
"21:30 01/04";"22:30 01/04";"11"
"22:30 01/04";"23:30 01/04";"21"
"23:30 01/04";"00:30 02/04";"26"
"00:30 02/04";"01:30 02/04";"22"
"01:30 02/04";"02:30 02/04";"7"
"02:30 02/04";"03:30 02/04";"3"
"03:30 02/04";"04:30 02/04";"3"
"04:30 02/04";"05:30 02/04";"3"
"05:30 02/04";"06:30 02/04";"2"
"06:30 02/04";"07:30 02/04";"2"
"07:30 02/04";"08:30 02/04";"5"
"08:30 02/04";"09:30 02/04";"8"
"09:30 02/04";"10:30 02/04";"25"
"10:30 02/04";"11:30 02/04";"14"
"11:30 02/04";"12:30 02/04";"12"
"12:30 02/04";"13:30 02/04";"10"
"13:30 02/04";"14:30 02/04";"8"
"14:30 02/04";"15:30 02/04";"6"
"15:30 02/04";"16:30 02/04";"4"
"16:30 02/04";"17:30 02/04";"5"
"17:30 02/04";"18:30 02/04";"6"
"18:30 02/04";"19:30 02/04";"6"
"19:30 02/04";"20:30 02/04";"5"
"20:30 02/04";"21:30 02/04";"5"
"21:30 02/04";"22:30 02/04";"5"
"22:30 02/04";"23:30 02/04";"14"
"23:30 02/04";"00:30 03/04";"23"
"00:30 03/04";"01:30 03/04";"34"
"01:30 03/04";"02:30 03/04";"34"
"02:30 03/04";"03:30 03/04";"28"
"03:30 03/04";"04:30 03/04";"16"
"04:30 03/04";"05:30 03/04";"9"
"05:30 03/04";"06:30 03/04";"10"
"06:30 03/04";"07:30 03/04";"14"
"07:30 03/04";"08:30 03/04";"7"
"08:30 03/04";"09:30 03/04";"4"
"09:30 03/04";"10:30 03/04";"5"
"10:30 03/04";"11:30 03/04";"7"
"11:30 03/04";"12:30 03/04";"10"
"12:30 03/04";"13:30 03/04";"9"
"13:30 03/04";"14:30 03/04";"7"
"14:30 03/04";"15:30 03/04";"5"
"15:30 03/04";"16:30 03/04";"2"
"16:30 03/04";"17:30 03/04";"2"
"17:30 03/04";"18:30 03/04";"1"
"18:30 03/04";"19:30 03/04";"1"
"19:30 03/04";"20:30 03/04";"1"
"20:30 03/04";"21:30 03/04";"1"
"21:30 03/04";"22:30 03/04";"3"
"22:30 03/04";"23:30 03/04";"3"
"23:30 03/04";"00:30 04/04";"10"
"00:30 04/04";"01:30 04/04";"12"
"01:30 04/04";"02:30 04/04";"8"
"02:30 04/04";"03:30 04/04";"9"
"03:30 04/04";"04:30 04/04";"8"
"04:30 04/04";"05:30 04/04";"7"
"05:30 04/04";"06:30 04/04";"6"
"06:30 04/04";"07:30 04/04";"8"
"07:30 04/04";"08:30 04/04";"5"
"08:30 04/04";"09:30 04/04";"6"
"09:30 04/04";"10:30 04/04";"7"
"10:30 04/04";"11:30 04/04";"9"
"11:30 04/04";"12:30 04/04";"10"
"12:30 04/04";"13:30 04/04";"10"
"13:30 04/04";"14:30 04/04";"7"
"14:30 04/04";"15:30 04/04";"3"
"15:30 04/04";"16:30 04/04";"2"
"16:30 04/04";"17:30 04/04";"3"
"17:30 04/04";"18:30 04/04";"2"
"18:30 04/04";"19:30 04/04";"2"
"19:30 04/04";"20:30 04/04";"8"
"20:30 04/04";"21:30 04/04";"7"
"21:30 04/04";"22:30 04/04";"8"
"22:30 04/04";"23:30 04/04";"15"
"23:30 04/04";"00:30 05/04";"16"
"00:30 05/04";"01:30 05/04";"22"
"01:30 05/04";"02:30 05/04";"24"
"02:30 05/04";"03:30 05/04";"23"
"03:30 05/04";"04:30 05/04";"19"
"04:30 05/04";"05:30 05/04";"20"
"05:30 05/04";"06:30 05/04";"18"
"06:30 05/04";"07:30 05/04";"18"
"07:30 05/04";"08:30 05/04";"19"
"08:30 05/04";"09:30 05/04";"21"
"09:30 05/04";"10:30 05/04";"24"
"10:30 05/04";"11:30 05/04";"25"
"11:30 05/04";"12:30 05/04";"24"
"12:30 05/04";"13:30 05/04";"22"
"13:30 05/04";"14:30 05/04";"19"
"14:30 05/04";"15:30 05/04";"16"
"15:30 05/04";"16:30 05/04";"14"
"16:30 05/04";"17:30 05/04";"14"
"17:30 05/04";"18:30 05/04";"13"
"18:30 05/04";"19:30 05/04";"11"
"19:30 05/04";"20:30 05/04";"12"
"20:30 05/04";"21:30 05/04";"15"
"21:30 05/04";"22:30 05/04";"16"
"22:30 05/04";"23:30 05/04";"5"
"23:30 05/04";"00:30 06/04";"2"
"00:30 06/04";"01:30 06/04";"16"
"01:30 06/04";"02:30 06/04";"15"
"02:30 06/04";"03:30 06/04";"9"
"03:30 06/04";"04:30 06/04";"7"
"04:30 06/04";"05:30 06/04";"7"
"05:30 06/04";"06:30 06/04";"8"
"06:30 06/04";"07:30 06/04";"7"
"07:30 06/04";"08:30 06/04";"5"
"08:30 06/04";"09:30 06/04";"5"
"09:30 06/04";"10:30 06/04";"5"
"10:30 06/04";"11:30 06/04";"6"
"11:30 06/04";"12:30 06/04";"8"
"12:30 06/04";"13:30 06/04";"10"
"13:30 06/04";"14:30 06/04";"9"
"14:30 06/04";"15:30 06/04";"8"
"15:30 06/04";"16:30 06/04";"10"
"16:30 06/04";"17:30 06/04";"10"
"17:30 06/04";"18:30 06/04";"9"
"18:30 06/04";"19:30 06/04";"9"
"19:30 06/04";"20:30 06/04";"12"
"20:30 06/04";"21:30 06/04";"13"
"21:30 06/04";"22:30 06/04";"15"
"22:30 06/04";"23:30 06/04";"28"
"23:30 06/04";"00:30 07/04";"38"
"00:30 07/04";"01:30 07/04";"48"
"01:30 07/04";"02:30 07/04";"36"
"02:30 07/04";"03:30 07/04";"32"
"03:30 07/04";"04:30 07/04";"32"
"04:30 07/04";"05:30 07/04";"29"
"05:30 07/04";"06:30 07/04";"27"
"06:30 07/04";"07:30 07/04";"28"
"07:30 07/04";"08:30 07/04";"27"
"08:30 07/04";"09:30 07/04";"27"
"09:30 07/04";"10:30 07/04";"27"
"10:30 07/04";"11:30 07/04";"26"
"11:30 07/04";"12:30 07/04";"25"
"12:30 07/04";"13:30 07/04";"23"
"13:30 07/04";"14:30 07/04";"18"
"14:30 07/04";"15:30 07/04";"18"
"15:30 07/04";"16:30 07/04";"14"
"16:30 07/04";"17:30 07/04";"12"
"17:30 07/04";"18:30 07/04";"16"
"18:30 07/04";"19:30 07/04";"12"
"19:30 07/04";"20:30 07/04";"12"
"20:30 07/04";"21:30 07/04";"14"
"21:30 07/04";"22:30 07/04";"14"
"22:30 07/04";"23:30 07/04";"21"
"23:30 07/04";"00:30 08/04";"27"
"00:30 08/04";"01:30 08/04";"27"
"01:30 08/04";"02:30 08/04";"17"
"02:30 08/04";"03:30 08/04";"16"
"03:30 08/04";"04:30 08/04";"15"
"04:30 08/04";"05:30 08/04";"18"
"05:30 08/04";"06:30 08/04";"19"
"06:30 08/04";"07:30 08/04";"17"
"07:30 08/04";"08:30 08/04";"16"
"08:30 08/04";"09:30 08/04";"17"
"09:30 08/04";"10:30 08/04";"21"
"10:30 08/04";"11:30 08/04";"22"
"11:30 08/04";"12:30 08/04";"26"
"12:30 08/04";"13:30 08/04";"26"
"13:30 08/04";"14:30 08/04";"20"
"14:30 08/04";"15:30 08/04";"13"
"15:30 08/04";"16:30 08/04";"8"
"16:30 08/04";"17:30 08/04";"10"
"17:30 08/04";"18:30 08/04";"8"
"18:30 08/04";"19:30 08/04";"6"
"19:30 08/04";"20:30 08/04";"8"
"20:30 08/04";"21:30 08/04";"14"
"21:30 08/04";"22:30 08/04";"14"
"22:30 08/04";"23:30 08/04";"24"
"23:30 08/04";"00:30 09/04";"18"
"00:30 09/04";"01:30 09/04";"23"
"01:30 09/04";"02:30 09/04";"23"
"02:30 09/04";"03:30 09/04";"22"
"03:30 09/04";"04:30 09/04";"14"
"04:30 09/04";"05:30 09/04";"16"
"05:30 09/04";"06:30 09/04";"15"
"06:30 09/04";"07:30 09/04";"20"
"07:30 09/04";"08:30 09/04";"23"
"08:30 09/04";"09:30 09/04";"24"
"09:30 09/04";"10:30 09/04";"25"
"10:30 09/04";"11:30 09/04";"22"
"11:30 09/04";"12:30 09/04";"17"
