From;To;ID 6436 - PM2.5
"03:30 01/10";"04:30 01/10";"54"
"04:30 01/10";"05:30 01/10";"40"
"05:30 01/10";"06:30 01/10";"37"
"06:30 01/10";"07:30 01/10";"44"
"07:30 01/10";"08:30 01/10";"38"
"08:30 01/10";"09:30 01/10";"35"
"09:30 01/10";"10:30 01/10";"33"
"10:30 01/10";"11:30 01/10";"40"
"11:30 01/10";"12:30 01/10";"32"
"12:30 01/10";"13:30 01/10";"28"
"13:30 01/10";"14:30 01/10";"26"
"14:30 01/10";"15:30 01/10";"25"
"15:30 01/10";"16:30 01/10";"23"
"16:30 01/10";"17:30 01/10";"20"
"17:30 01/10";"18:30 01/10";"12"
"18:30 01/10";"19:30 01/10";"10"
"19:30 01/10";"20:30 01/10";"9"
"20:30 01/10";"21:30 01/10";"14"
"21:30 01/10";"22:30 01/10";"22"
"22:30 01/10";"23:30 01/10";"30"
"23:30 01/10";"00:30 02/10";"31"
"00:30 02/10";"01:30 02/10";"33"
"01:30 02/10";"02:30 02/10";"31"
"02:30 02/10";"03:30 02/10";"33"
"03:30 02/10";"04:30 02/10";"30"
"04:30 02/10";"05:30 02/10";"30"
"05:30 02/10";"06:30 02/10";"30"
"06:30 02/10";"07:30 02/10";"25"
"07:30 02/10";"08:30 02/10";"23"
"08:30 02/10";"09:30 02/10";"24"
"09:30 02/10";"10:30 02/10";"25"
"10:30 02/10";"11:30 02/10";"22"
"11:30 02/10";"12:30 02/10";"24"
"12:30 02/10";"13:30 02/10";"22"
"13:30 02/10";"14:30 02/10";"22"
"14:30 02/10";"15:30 02/10";"21"
"15:30 02/10";"16:30 02/10";"17"
"16:30 02/10";"17:30 02/10";"17"
"17:30 02/10";"18:30 02/10";"16"
"18:30 02/10";"19:30 02/10";"16"
"19:30 02/10";"20:30 02/10";"14"
"20:30 02/10";"21:30 02/10";"17"
"21:30 02/10";"22:30 02/10";"22"
"22:30 02/10";"23:30 02/10";"24"
"23:30 02/10";"00:30 03/10";"30"
"00:30 03/10";"01:30 03/10";"28"
"01:30 03/10";"02:30 03/10";"27"
"02:30 03/10";"03:30 03/10";"24"
"03:30 03/10";"04:30 03/10";"27"
"04:30 03/10";"05:30 03/10";"25"
"05:30 03/10";"06:30 03/10";"25"
"06:30 03/10";"07:30 03/10";"25"
"07:30 03/10";"08:30 03/10";"24"
"08:30 03/10";"09:30 03/10";"24"
"09:30 03/10";"10:30 03/10";"23"
"10:30 03/10";"11:30 03/10";"23"
"11:30 03/10";"12:30 03/10";"22"
"12:30 03/10";"13:30 03/10";"21"
"13:30 03/10";"14:30 03/10";"19"
"14:30 03/10";"15:30 03/10";"18"
"15:30 03/10";"16:30 03/10";"17"
"16:30 03/10";"17:30 03/10";"17"
"17:30 03/10";"18:30 03/10";"16"
"18:30 03/10";"19:30 03/10";"15"
"19:30 03/10";"20:30 03/10";"16"
"20:30 03/10";"21:30 03/10";"16"
"21:30 03/10";"22:30 03/10";"18"
"22:30 03/10";"23:30 03/10";"21"
"23:30 03/10";"00:30 04/10";"20"
"00:30 04/10";"01:30 04/10";"19"
"01:30 04/10";"02:30 04/10";"18"
"02:30 04/10";"03:30 04/10";"19"
"03:30 04/10";"04:30 04/10";"18"
"04:30 04/10";"05:30 04/10";"18"
"05:30 04/10";"06:30 04/10";"18"
"06:30 04/10";"07:30 04/10";"18"
"07:30 04/10";"08:30 04/10";"17"
"08:30 04/10";"09:30 04/10";"17"
"09:30 04/10";"10:30 04/10";"17"
"10:30 04/10";"11:30 04/10";"18"
"11:30 04/10";"12:30 04/10";"17"
"12:30 04/10";"13:30 04/10";"15"
"13:30 04/10";"14:30 04/10";"14"
"14:30 04/10";"15:30 04/10";"13"
"15:30 04/10";"16:30 04/10";"13"
"16:30 04/10";"17:30 04/10";"13"
"17:30 04/10";"18:30 04/10";"13"
"18:30 04/10";"19:30 04/10";"14"
"19:30 04/10";"20:30 04/10";"15"
"20:30 04/10";"21:30 04/10";"15"
"21:30 04/10";"22:30 04/10";"17"
"22:30 04/10";"23:30 04/10";"21"
"23:30 04/10";"00:30 05/10";"25"
"00:30 05/10";"01:30 05/10";"28"
"01:30 05/10";"02:30 05/10";"27"
"02:30 05/10";"03:30 05/10";"26"
"03:30 05/10";"04:30 05/10";"23"
"04:30 05/10";"05:30 05/10";"22"
"05:30 05/10";"06:30 05/10";"22"
"06:30 05/10";"07:30 05/10";"22"
"07:30 05/10";"08:30 05/10";"21"
"08:30 05/10";"09:30 05/10";"21"
"09:30 05/10";"10:30 05/10";"21"
"10:30 05/10";"11:30 05/10";"20"
"11:30 05/10";"12:30 05/10";"19"
"12:30 05/10";"13:30 05/10";"18"
"13:30 05/10";"14:30 05/10";"17"
"14:30 05/10";"15:30 05/10";"16"
"15:30 05/10";"16:30 05/10";"15"
"16:30 05/10";"17:30 05/10";"15"
"17:30 05/10";"18:30 05/10";"15"
"18:30 05/10";"19:30 05/10";"16"
"19:30 05/10";"20:30 05/10";"15"
"20:30 05/10";"21:30 05/10";"13"
"21:30 05/10";"22:30 05/10";"13"
"22:30 05/10";"23:30 05/10";"12"
"23:30 05/10";"00:30 06/10";"13"
"00:30 06/10";"01:30 06/10";"13"
"01:30 06/10";"02:30 06/10";"13"
"02:30 06/10";"03:30 06/10";"13"
"03:30 06/10";"04:30 06/10";"14"
"04:30 06/10";"05:30 06/10";"14"
"05:30 06/10";"06:30 06/10";"14"
"06:30 06/10";"07:30 06/10";"14"
"07:30 06/10";"08:30 06/10";"15"
"08:30 06/10";"09:30 06/10";"15"
"09:30 06/10";"10:30 06/10";"15"
"10:30 06/10";"11:30 06/10";"15"
"11:30 06/10";"12:30 06/10";"18"
"12:30 06/10";"13:30 06/10";"17"
"13:30 06/10";"14:30 06/10";"14"
"14:30 06/10";"15:30 06/10";"14"
"15:30 06/10";"16:30 06/10";"13"
"16:30 06/10";"17:30 06/10";"14"
"17:30 06/10";"18:30 06/10";"14"
"18:30 06/10";"19:30 06/10";"13"
"19:30 06/10";"20:30 06/10";"13"
"20:30 06/10";"21:30 06/10";"15"
"21:30 06/10";"22:30 06/10";"15"
"22:30 06/10";"23:30 06/10";"15"
"23:30 06/10";"00:30 07/10";"17"
"00:30 07/10";"01:30 07/10";"15"
"01:30 07/10";"02:30 07/10";"15"
"02:30 07/10";"03:30 07/10";"15"
"03:30 07/10";"04:30 07/10";"15"
"04:30 07/10";"05:30 07/10";"14"
"05:30 07/10";"06:30 07/10";"12"
"06:30 07/10";"07:30 07/10";"12"
"07:30 07/10";"08:30 07/10";"13"
"08:30 07/10";"09:30 07/10";"13"
"09:30 07/10";"10:30 07/10";"14"
"10:30 07/10";"11:30 07/10";"15"
"11:30 07/10";"12:30 07/10";"14"
"12:30 07/10";"13:30 07/10";"14"
"13:30 07/10";"14:30 07/10";"13"
"14:30 07/10";"15:30 07/10";"12"
"15:30 07/10";"16:30 07/10";"10"
"16:30 07/10";"17:30 07/10";"9"
"17:30 07/10";"18:30 07/10";"9"
"18:30 07/10";"19:30 07/10";"8"
"19:30 07/10";"20:30 07/10";"8"
"20:30 07/10";"21:30 07/10";"10"
"21:30 07/10";"22:30 07/10";"15"
"22:30 07/10";"23:30 07/10";"22"
"23:30 07/10";"00:30 08/10";"26"
"00:30 08/10";"01:30 08/10";"21"
"01:30 08/10";"02:30 08/10";"22"
"02:30 08/10";"03:30 08/10";"22"
"03:30 08/10";"04:30 08/10";"22"
"04:30 08/10";"05:30 08/10";"20"
"05:30 08/10";"06:30 08/10";"19"
"06:30 08/10";"07:30 08/10";"18"
"07:30 08/10";"08:30 08/10";"17"
"08:30 08/10";"09:30 08/10";"17"
"09:30 08/10";"10:30 08/10";"19"
"10:30 08/10";"11:30 08/10";"22"
"11:30 08/10";"12:30 08/10";"15"
"12:30 08/10";"13:30 08/10";"16"
"13:30 08/10";"14:30 08/10";"14"
"14:30 08/10";"15:30 08/10";"16"
"15:30 08/10";"16:30 08/10";"17"
"16:30 08/10";"17:30 08/10";"14"
"17:30 08/10";"18:30 08/10";"14"
"18:30 08/10";"19:30 08/10";"9"
"19:30 08/10";"20:30 08/10";"7"
"20:30 08/10";"21:30 08/10";"7"
"21:30 08/10";"22:30 08/10";"17"
"22:30 08/10";"23:30 08/10";"25"
"23:30 08/10";"00:30 09/10";"27"
"00:30 09/10";"01:30 09/10";"28"
"01:30 09/10";"02:30 09/10";"28"
"02:30 09/10";"03:30 09/10";"27"
"03:30 09/10";"04:30 09/10";"25"
"04:30 09/10";"05:30 09/10";"25"
"05:30 09/10";"06:30 09/10";"31"
"06:30 09/10";"07:30 09/10";"30"
"07:30 09/10";"08:30 09/10";"33"
"08:30 09/10";"09:30 09/10";"24"
"09:30 09/10";"10:30 09/10";"24"
"10:30 09/10";"11:30 09/10";"23"
"11:30 09/10";"12:30 09/10";"22"
"12:30 09/10";"13:30 09/10";"20"
"13:30 09/10";"14:30 09/10";"18"
"14:30 09/10";"15:30 09/10";"14"
"15:30 09/10";"16:30 09/10";"12"
"16:30 09/10";"17:30 09/10";"13"
"17:30 09/10";"18:30 09/10";"12"
"18:30 09/10";"19:30 09/10";"11"
"19:30 09/10";"20:30 09/10";"14"
"20:30 09/10";"21:30 09/10";"19"
"21:30 09/10";"22:30 09/10";"27"
"22:30 09/10";"23:30 09/10";"36"
"23:30 09/10";"00:30 10/10";"35"
"00:30 10/10";"01:30 10/10";"44"
"01:30 10/10";"02:30 10/10";"53"
"02:30 10/10";"03:30 10/10";"51"
"03:30 10/10";"04:30 10/10";"46"
