From;To;ID 6436 - PM2.5
"04:30 01/01";"05:30 01/01";"74"
"05:30 01/01";"06:30 01/01";"42"
"06:30 01/01";"07:30 01/01";"42"
"07:30 01/01";"08:30 01/01";"33"
"08:30 01/01";"09:30 01/01";"34"
"09:30 01/01";"10:30 01/01";"33"
"10:30 01/01";"11:30 01/01";"32"
"11:30 01/01";"12:30 01/01";"32"
"12:30 01/01";"13:30 01/01";"32"
"13:30 01/01";"14:30 01/01";"32"
"14:30 01/01";"15:30 01/01";"38"
"15:30 01/01";"16:30 01/01";"37"
"16:30 01/01";"17:30 01/01";"37"
"17:30 01/01";"18:30 01/01";"36"
"18:30 01/01";"19:30 01/01";"30"
"19:30 01/01";"20:30 01/01";"28"
"20:30 01/01";"21:30 01/01";"30"
"21:30 01/01";"22:30 01/01";"31"
"22:30 01/01";"23:30 01/01";"32"
"23:30 01/01";"00:30 02/01";"35"
"00:30 02/01";"01:30 02/01";"36"
"01:30 02/01";"02:30 02/01";"34"
"02:30 02/01";"03:30 02/01";"33"
"03:30 02/01";"04:30 02/01";"33"
"04:30 02/01";"05:30 02/01";"33"
"05:30 02/01";"06:30 02/01";"34"
"06:30 02/01";"07:30 02/01";"36"
"07:30 02/01";"08:30 02/01";"36"
"08:30 02/01";"09:30 02/01";"36"
"09:30 02/01";"10:30 02/01";"37"
"10:30 02/01";"11:30 02/01";"38"
"11:30 02/01";"12:30 02/01";"38"
"12:30 02/01";"13:30 02/01";"37"
"13:30 02/01";"14:30 02/01";"39"
"14:30 02/01";"15:30 02/01";"38"
"15:30 02/01";"16:30 02/01";"38"
"16:30 02/01";"17:30 02/01";"38"
"17:30 02/01";"18:30 02/01";"39"
"18:30 02/01";"19:30 02/01";"41"
"19:30 02/01";"20:30 02/01";"43"
"20:30 02/01";"21:30 02/01";"45"
"21:30 02/01";"22:30 02/01";"54"
"22:30 02/01";"23:30 02/01";"58"
"23:30 02/01";"00:30 03/01";"67"
"00:30 03/01";"01:30 03/01";"68"
"01:30 03/01";"02:30 03/01";"61"
"02:30 03/01";"03:30 03/01";"60"
"03:30 03/01";"04:30 03/01";"56"
"04:30 03/01";"05:30 03/01";"59"
"05:30 03/01";"06:30 03/01";"52"
"06:30 03/01";"07:30 03/01";"48"
"07:30 03/01";"08:30 03/01";"44"
"08:30 03/01";"09:30 03/01";"42"
"09:30 03/01";"10:30 03/01";"41"
"10:30 03/01";"11:30 03/01";"40"
"11:30 03/01";"12:30 03/01";"38"
"12:30 03/01";"13:30 03/01";"37"
"13:30 03/01";"14:30 03/01";"36"
"14:30 03/01";"15:30 03/01";"37"
"15:30 03/01";"16:30 03/01";"37"
"16:30 03/01";"17:30 03/01";"37"
"17:30 03/01";"18:30 03/01";"38"
"18:30 03/01";"19:30 03/01";"38"
"19:30 03/01";"20:30 03/01";"39"
"20:30 03/01";"21:30 03/01";"39"
"21:30 03/01";"22:30 03/01";"39"
"22:30 03/01";"23:30 03/01";"38"
"23:30 03/01";"00:30 04/01";"36"
"00:30 04/01";"01:30 04/01";"34"
"01:30 04/01";"02:30 04/01";"31"
"02:30 04/01";"03:30 04/01";"28"
"03:30 04/01";"04:30 04/01";"26"
"04:30 04/01";"05:30 04/01";"26"
"05:30 04/01";"06:30 04/01";"26"
"06:30 04/01";"07:30 04/01";"23"
"07:30 04/01";"08:30 04/01";"22"
"08:30 04/01";"09:30 04/01";"24"
"09:30 04/01";"10:30 04/01";"24"
"10:30 04/01";"11:30 04/01";"22"
"11:30 04/01";"12:30 04/01";"22"
"12:30 04/01";"13:30 04/01";"24"
"13:30 04/01";"14:30 04/01";"25"
"14:30 04/01";"15:30 04/01";"27"
"15:30 04/01";"16:30 04/01";"27"
"16:30 04/01";"17:30 04/01";"30"
"17:30 04/01";"18:30 04/01";"30"
"18:30 04/01";"19:30 04/01";"33"
"19:30 04/01";"20:30 04/01";"35"
"20:30 04/01";"21:30 04/01";"34"
