From;To;ID 6437 - PM2.5
"04:30 01/11";"05:30 01/11";"48"
"05:30 01/11";"06:30 01/11";"38"
"06:30 01/11";"07:30 01/11";"38"
"07:30 01/11";"08:30 01/11";"37"
"08:30 01/11";"09:30 01/11";"36"
"09:30 01/11";"10:30 01/11";"35"
"10:30 01/11";"11:30 01/11";"32"
"11:30 01/11";"12:30 01/11";"32"
"12:30 01/11";"13:30 01/11";"31"
"13:30 01/11";"14:30 01/11";"30"
"14:30 01/11";"15:30 01/11";"30"
"15:30 01/11";"16:30 01/11";"27"
"16:30 01/11";"17:30 01/11";"26"
"17:30 01/11";"18:30 01/11";"25"
"18:30 01/11";"19:30 01/11";"25"
"19:30 01/11";"20:30 01/11";"29"
"20:30 01/11";"21:30 01/11";"33"
"21:30 01/11";"22:30 01/11";"34"
"22:30 01/11";"23:30 01/11";"33"
"23:30 01/11";"00:30 02/11";"36"
"00:30 02/11";"01:30 02/11";"41"
"01:30 02/11";"02:30 02/11";"40"
"02:30 02/11";"03:30 02/11";"38"
"03:30 02/11";"04:30 02/11";"36"
"04:30 02/11";"05:30 02/11";"37"
"05:30 02/11";"06:30 02/11";"35"
"06:30 02/11";"07:30 02/11";"35"
"07:30 02/11";"08:30 02/11";"34"
"08:30 02/11";"09:30 02/11";"34"
"09:30 02/11";"10:30 02/11";"34"
"10:30 02/11";"11:30 02/11";"34"
"11:30 02/11";"12:30 02/11";"35"
"12:30 02/11";"13:30 02/11";"32"
"13:30 02/11";"14:30 02/11";"31"
"14:30 02/11";"15:30 02/11";"30"
"15:30 02/11";"16:30 02/11";"29"
"16:30 02/11";"17:30 02/11";"28"
"17:30 02/11";"18:30 02/11";"28"
"18:30 02/11";"19:30 02/11";"31"
"19:30 02/11";"20:30 02/11";"32"
"20:30 02/11";"21:30 02/11";"32"
"21:30 02/11";"22:30 02/11";"33"
"22:30 02/11";"23:30 02/11";"32"
"23:30 02/11";"00:30 03/11";"32"
"00:30 03/11";"01:30 03/11";"32"
"01:30 03/11";"02:30 03/11";"31"
"02:30 03/11";"03:30 03/11";"30"
"03:30 03/11";"04:30 03/11";"27"
"04:30 03/11";"05:30 03/11";"24"
"05:30 03/11";"06:30 03/11";"22"
"06:30 03/11";"07:30 03/11";"21"
"07:30 03/11";"08:30 03/11";"22"
"08:30 03/11";"09:30 03/11";"24"
"09:30 03/11";"10:30 03/11";"25"
"10:30 03/11";"11:30 03/11";"28"
"11:30 03/11";"12:30 03/11";"28"
"12:30 03/11";"13:30 03/11";"28"
"13:30 03/11";"14:30 03/11";"25"
"14:30 03/11";"15:30 03/11";"23"
"15:30 03/11";"16:30 03/11";"25"
"16:30 03/11";"17:30 03/11";"22"
"17:30 03/11";"18:30 03/11";"12"
"18:30 03/11";"19:30 03/11";"7"
"19:30 03/11";"20:30 03/11";"9"
"20:30 03/11";"21:30 03/11";"16"
"21:30 03/11";"22:30 03/11";"27"
"22:30 03/11";"23:30 03/11";"32"
"23:30 03/11";"00:30 04/11";"53"
"00:30 04/11";"01:30 04/11";"64"
"01:30 04/11";"02:30 04/11";"57"
"02:30 04/11";"03:30 04/11";"59"
"03:30 04/11";"04:30 04/11";"57"
"04:30 04/11";"05:30 04/11";"63"
"05:30 04/11";"06:30 04/11";"66"
"06:30 04/11";"07:30 04/11";"64"
"07:30 04/11";"08:30 04/11";"56"
"08:30 04/11";"09:30 04/11";"43"
"09:30 04/11";"10:30 04/11";"36"
"10:30 04/11";"11:30 04/11";"37"
"11:30 04/11";"12:30 04/11";"36"
"12:30 04/11";"13:30 04/11";"35"
"13:30 04/11";"14:30 04/11";"34"
"14:30 04/11";"15:30 04/11";"25"
"15:30 04/11";"16:30 04/11";"17"
"16:30 04/11";"17:30 04/11";"15"
"17:30 04/11";"18:30 04/11";"16"
"18:30 04/11";"19:30 04/11";"15"
"19:30 04/11";"20:30 04/11";"15"
"20:30 04/11";"21:30 04/11";"19"
"21:30 04/11";"22:30 04/11";"25"
"22:30 04/11";"23:30 04/11";"31"
"23:30 04/11";"00:30 05/11";"32"
"00:30 05/11";"01:30 05/11";"39"
"01:30 05/11";"02:30 05/11";"36"
"02:30 05/11";"03:30 05/11";"32"
"03:30 05/11";"04:30 05/11";"30"
"04:30 05/11";"05:30 05/11";"26"
"05:30 05/11";"06:30 05/11";"24"
"06:30 05/11";"07:30 05/11";"25"
"07:30 05/11";"08:30 05/11";"24"
"08:30 05/11";"09:30 05/11";"23"
"09:30 05/11";"10:30 05/11";"26"
"10:30 05/11";"11:30 05/11";"27"
"11:30 05/11";"12:30 05/11";"26"
"12:30 05/11";"13:30 05/11";"24"
"13:30 05/11";"14:30 05/11";"28"
"14:30 05/11";"15:30 05/11";"19"
"15:30 05/11";"16:30 05/11";"12"
"16:30 05/11";"17:30 05/11";"8"
"17:30 05/11";"18:30 05/11";"7"
"18:30 05/11";"19:30 05/11";"10"
"19:30 05/11";"20:30 05/11";"12"
"20:30 05/11";"21:30 05/11";"16"
"21:30 05/11";"22:30 05/11";"16"
"22:30 05/11";"23:30 05/11";"15"
"23:30 05/11";"00:30 06/11";"15"
"00:30 06/11";"01:30 06/11";"15"
"01:30 06/11";"02:30 06/11";"15"
"02:30 06/11";"03:30 06/11";"16"
"03:30 06/11";"04:30 06/11";"17"
"04:30 06/11";"05:30 06/11";"16"
"05:30 06/11";"06:30 06/11";"16"
"06:30 06/11";"07:30 06/11";"18"
"07:30 06/11";"08:30 06/11";"18"
"08:30 06/11";"09:30 06/11";"17"
"09:30 06/11";"10:30 06/11";"18"
"10:30 06/11";"11:30 06/11";"20"
"11:30 06/11";"12:30 06/11";"20"
"12:30 06/11";"13:30 06/11";"19"
"13:30 06/11";"14:30 06/11";"18"
"14:30 06/11";"15:30 06/11";"17"
"15:30 06/11";"16:30 06/11";"17"
"16:30 06/11";"17:30 06/11";"18"
"17:30 06/11";"18:30 06/11";"18"
"18:30 06/11";"19:30 06/11";"20"
"19:30 06/11";"20:30 06/11";"22"
"20:30 06/11";"21:30 06/11";"24"
"21:30 06/11";"22:30 06/11";"26"
"22:30 06/11";"23:30 06/11";"28"
"23:30 06/11";"00:30 07/11";"27"
"00:30 07/11";"01:30 07/11";"27"
"01:30 07/11";"02:30 07/11";"25"
"02:30 07/11";"03:30 07/11";"23"
"03:30 07/11";"04:30 07/11";"22"
"04:30 07/11";"05:30 07/11";"22"
"05:30 07/11";"06:30 07/11";"24"
"06:30 07/11";"07:30 07/11";"24"
"07:30 07/11";"08:30 07/11";"24"
"08:30 07/11";"09:30 07/11";"22"
"09:30 07/11";"10:30 07/11";"17"
"10:30 07/11";"11:30 07/11";"16"
"11:30 07/11";"12:30 07/11";"17"
"12:30 07/11";"13:30 07/11";"13"
"13:30 07/11";"14:30 07/11";"7"
"14:30 07/11";"15:30 07/11";"9"
"15:30 07/11";"16:30 07/11";"15"
"16:30 07/11";"17:30 07/11";"20"
"17:30 07/11";"18:30 07/11";"19"
"18:30 07/11";"19:30 07/11";"21"
"19:30 07/11";"20:30 07/11";"22"
"20:30 07/11";"21:30 07/11";"25"
"21:30 07/11";"22:30 07/11";"26"
"22:30 07/11";"23:30 07/11";"26"
"23:30 07/11";"00:30 08/11";"27"
"00:30 08/11";"01:30 08/11";"29"
"01:30 08/11";"02:30 08/11";"28"
"02:30 08/11";"03:30 08/11";"28"
"03:30 08/11";"04:30 08/11";"27"
"04:30 08/11";"05:30 08/11";"28"
"05:30 08/11";"06:30 08/11";"27"
"06:30 08/11";"07:30 08/11";"27"
"07:30 08/11";"08:30 08/11";"28"
"08:30 08/11";"09:30 08/11";"28"
"09:30 08/11";"10:30 08/11";"29"
"10:30 08/11";"11:30 08/11";"31"
"11:30 08/11";"12:30 08/11";"31"
"12:30 08/11";"13:30 08/11";"32"
"13:30 08/11";"14:30 08/11";"33"
"14:30 08/11";"15:30 08/11";"33"
"15:30 08/11";"16:30 08/11";"35"
"16:30 08/11";"17:30 08/11";"37"
"17:30 08/11";"18:30 08/11";"37"
"18:30 08/11";"19:30 08/11";"33"
"19:30 08/11";"20:30 08/11";"28"
"20:30 08/11";"21:30 08/11";"24"
"21:30 08/11";"22:30 08/11";"24"
"22:30 08/11";"23:30 08/11";"31"
"23:30 08/11";"00:30 09/11";"43"
"00:30 09/11";"01:30 09/11";"43"
"01:30 09/11";"02:30 09/11";"56"
"02:30 09/11";"03:30 09/11";"56"
"03:30 09/11";"04:30 09/11";"67"
"04:30 09/11";"05:30 09/11";"47"
"05:30 09/11";"06:30 09/11";"35"
"06:30 09/11";"07:30 09/11";"41"
"07:30 09/11";"08:30 09/11";"33"
"08:30 09/11";"09:30 09/11";"31"
"09:30 09/11";"10:30 09/11";"31"
"10:30 09/11";"11:30 09/11";"30"
"11:30 09/11";"12:30 09/11";"32"
"12:30 09/11";"13:30 09/11";"34"
"13:30 09/11";"14:30 09/11";"28"
"14:30 09/11";"15:30 09/11";"25"
"15:30 09/11";"16:30 09/11";"25"
"16:30 09/11";"17:30 09/11";"15"
"17:30 09/11";"18:30 09/11";"15"
"18:30 09/11";"19:30 09/11";"19"
"19:30 09/11";"20:30 09/11";"21"
"20:30 09/11";"21:30 09/11";"24"
"21:30 09/11";"22:30 09/11";"31"
"22:30 09/11";"23:30 09/11";"33"
"23:30 09/11";"00:30 10/11";"24"
"00:30 10/11";"01:30 10/11";"42"
"01:30 10/11";"02:30 10/11";"53"
"02:30 10/11";"03:30 10/11";"53"
"03:30 10/11";"04:30 10/11";"56"
"04:30 10/11";"05:30 10/11";"48"
"05:30 10/11";"06:30 10/11";"38"
"06:30 10/11";"07:30 10/11";"34"
"07:30 10/11";"08:30 10/11";"33"
