From;To;ID 6437 - PM2.5
"03:30 01/04";"04:30 01/04";"27"
"04:30 01/04";"05:30 01/04";"22"
"05:30 01/04";"06:30 01/04";"25"
"06:30 01/04";"07:30 01/04";"29"
"07:30 01/04";"08:30 01/04";"30"
"08:30 01/04";"09:30 01/04";"34"
"09:30 01/04";"10:30 01/04";"32"
"10:30 01/04";"11:30 01/04";"28"
"11:30 01/04";"12:30 01/04";"20"
"12:30 01/04";"13:30 01/04";"14"
"13:30 01/04";"14:30 01/04";"10"
"14:30 01/04";"15:30 01/04";"9"
"15:30 01/04";"16:30 01/04";"9"
"16:30 01/04";"17:30 01/04";"9"
"17:30 01/04";"18:30 01/04";"11"
"18:30 01/04";"19:30 01/04";"11"
"19:30 01/04";"20:30 01/04";"12"
"20:30 01/04";"21:30 01/04";"11"
"21:30 01/04";"22:30 01/04";"14"
"22:30 01/04";"23:30 01/04";"17"
"23:30 01/04";"00:30 02/04";"22"
"00:30 02/04";"01:30 02/04";"26"
"01:30 02/04";"02:30 02/04";"27"
"02:30 02/04";"03:30 02/04";"26"
"03:30 02/04";"04:30 02/04";"27"
"04:30 02/04";"05:30 02/04";"30"
"05:30 02/04";"06:30 02/04";"30"
"06:30 02/04";"07:30 02/04";"29"
"07:30 02/04";"08:30 02/04";"28"
"08:30 02/04";"09:30 02/04";"27"
"09:30 02/04";"10:30 02/04";"28"
"10:30 02/04";"11:30 02/04";"28"
"11:30 02/04";"12:30 02/04";"28"
"12:30 02/04";"13:30 02/04";"27"
"13:30 02/04";"14:30 02/04";"24"
"14:30 02/04";"15:30 02/04";"21"
"15:30 02/04";"16:30 02/04";"12"
"16:30 02/04";"17:30 02/04";"9"
"17:30 02/04";"18:30 02/04";"9"
"18:30 02/04";"19:30 02/04";"9"
"19:30 02/04";"20:30 02/04";"11"
"20:30 02/04";"21:30 02/04";"14"
"21:30 02/04";"22:30 02/04";"15"
"22:30 02/04";"23:30 02/04";"22"
"23:30 02/04";"00:30 03/04";"42"
"00:30 03/04";"01:30 03/04";"62"
"01:30 03/04";"02:30 03/04";"54"
"02:30 03/04";"03:30 03/04";"52"
"03:30 03/04";"04:30 03/04";"59"
"04:30 03/04";"05:30 03/04";"53"
"05:30 03/04";"06:30 03/04";"49"
"06:30 03/04";"07:30 03/04";"47"
"07:30 03/04";"08:30 03/04";"43"
"08:30 03/04";"09:30 03/04";"41"
"09:30 03/04";"10:30 03/04";"39"
"10:30 03/04";"11:30 03/04";"35"
"11:30 03/04";"12:30 03/04";"34"
"12:30 03/04";"13:30 03/04";"31"
"13:30 03/04";"14:30 03/04";"26"
"14:30 03/04";"15:30 03/04";"19"
"15:30 03/04";"16:30 03/04";"8"
"16:30 03/04";"17:30 03/04";"3"
"17:30 03/04";"18:30 03/04";"3"
"18:30 03/04";"19:30 03/04";"3"
"19:30 03/04";"20:30 03/04";"3"
"20:30 03/04";"21:30 03/04";"4"
"21:30 03/04";"22:30 03/04";"5"
"22:30 03/04";"23:30 03/04";"11"
"23:30 03/04";"00:30 04/04";"18"
"00:30 04/04";"01:30 04/04";"17"
"01:30 04/04";"02:30 04/04";"14"
"02:30 04/04";"03:30 04/04";"15"
"03:30 04/04";"04:30 04/04";"20"
"04:30 04/04";"05:30 04/04";"24"
"05:30 04/04";"06:30 04/04";"25"
"06:30 04/04";"07:30 04/04";"28"
"07:30 04/04";"08:30 04/04";"30"
"08:30 04/04";"09:30 04/04";"32"
"09:30 04/04";"10:30 04/04";"32"
"10:30 04/04";"11:30 04/04";"27"
"11:30 04/04";"12:30 04/04";"20"
"12:30 04/04";"13:30 04/04";"10"
"13:30 04/04";"14:30 04/04";"5"
"14:30 04/04";"15:30 04/04";"4"
"15:30 04/04";"16:30 04/04";"4"
"16:30 04/04";"17:30 04/04";"5"
"17:30 04/04";"18:30 04/04";"10"
"18:30 04/04";"19:30 04/04";"8"
"19:30 04/04";"20:30 04/04";"7"
"20:30 04/04";"21:30 04/04";"13"
"21:30 04/04";"22:30 04/04";"19"
"22:30 04/04";"23:30 04/04";"31"
"23:30 04/04";"00:30 05/04";"91"
"00:30 05/04";"01:30 05/04";"116"
"01:30 05/04";"02:30 05/04";"150"
"02:30 05/04";"03:30 05/04";"147"
"03:30 05/04";"04:30 05/04";"179"
"04:30 05/04";"05:30 05/04";"155"
"05:30 05/04";"06:30 05/04";"171"
"06:30 05/04";"07:30 05/04";"155"
"07:30 05/04";"08:30 05/04";"148"
"08:30 05/04";"09:30 05/04";"129"
"09:30 05/04";"10:30 05/04";"122"
"10:30 05/04";"11:30 05/04";"129"
"11:30 05/04";"12:30 05/04";"98"
"12:30 05/04";"13:30 05/04";"54"
"13:30 05/04";"14:30 05/04";"19"
"14:30 05/04";"15:30 05/04";"9"
"15:30 05/04";"16:30 05/04";"10"
"16:30 05/04";"17:30 05/04";"9"
"17:30 05/04";"18:30 05/04";"6"
"18:30 05/04";"19:30 05/04";"4"
"19:30 05/04";"20:30 05/04";"5"
"20:30 05/04";"21:30 05/04";"4"
"21:30 05/04";"22:30 05/04";"9"
"22:30 05/04";"23:30 05/04";"20"
"23:30 05/04";"00:30 06/04";"37"
"00:30 06/04";"01:30 06/04";"40"
"01:30 06/04";"02:30 06/04";"41"
"02:30 06/04";"03:30 06/04";"58"
"03:30 06/04";"04:30 06/04";"43"
"04:30 06/04";"05:30 06/04";"43"
"05:30 06/04";"06:30 06/04";"51"
"06:30 06/04";"07:30 06/04";"37"
"07:30 06/04";"08:30 06/04";"34"
"08:30 06/04";"09:30 06/04";"32"
"09:30 06/04";"10:30 06/04";"34"
"10:30 06/04";"11:30 06/04";"29"
"11:30 06/04";"12:30 06/04";"23"
"12:30 06/04";"13:30 06/04";"19"
"13:30 06/04";"14:30 06/04";"18"
"14:30 06/04";"15:30 06/04";"18"
"15:30 06/04";"16:30 06/04";"21"
"16:30 06/04";"17:30 06/04";"22"
"17:30 06/04";"18:30 06/04";"21"
"18:30 06/04";"19:30 06/04";"23"
"19:30 06/04";"20:30 06/04";"25"
"20:30 06/04";"21:30 06/04";"22"
"21:30 06/04";"22:30 06/04";"21"
"22:30 06/04";"23:30 06/04";"22"
"23:30 06/04";"00:30 07/04";"33"
"00:30 07/04";"01:30 07/04";"37"
"01:30 07/04";"02:30 07/04";"36"
"02:30 07/04";"03:30 07/04";"36"
"03:30 07/04";"04:30 07/04";"36"
"04:30 07/04";"05:30 07/04";"36"
"05:30 07/04";"06:30 07/04";"36"
"06:30 07/04";"07:30 07/04";"37"
"07:30 07/04";"08:30 07/04";"38"
"08:30 07/04";"09:30 07/04";"44"
"09:30 07/04";"10:30 07/04";"44"
"10:30 07/04";"11:30 07/04";"41"
"11:30 07/04";"12:30 07/04";"30"
"12:30 07/04";"13:30 07/04";"22"
"13:30 07/04";"14:30 07/04";"19"
"14:30 07/04";"15:30 07/04";"19"
"15:30 07/04";"16:30 07/04";"18"
"16:30 07/04";"17:30 07/04";"20"
"17:30 07/04";"18:30 07/04";"20"
"18:30 07/04";"19:30 07/04";"21"
"19:30 07/04";"20:30 07/04";"20"
"20:30 07/04";"21:30 07/04";"20"
"21:30 07/04";"22:30 07/04";"19"
"22:30 07/04";"23:30 07/04";"22"
"23:30 07/04";"00:30 08/04";"42"
"00:30 08/04";"01:30 08/04";"51"
"01:30 08/04";"02:30 08/04";"29"
"02:30 08/04";"03:30 08/04";"8"
"03:30 08/04";"04:30 08/04";"7"
"04:30 08/04";"05:30 08/04";"8"
"05:30 08/04";"06:30 08/04";"10"
"06:30 08/04";"07:30 08/04";"20"
"07:30 08/04";"08:30 08/04";"23"
"08:30 08/04";"09:30 08/04";"23"
"09:30 08/04";"10:30 08/04";"31"
"10:30 08/04";"11:30 08/04";"25"
"11:30 08/04";"12:30 08/04";"10"
"12:30 08/04";"13:30 08/04";"6"
"13:30 08/04";"14:30 08/04";"4"
"14:30 08/04";"15:30 08/04";"2"
"15:30 08/04";"16:30 08/04";"3"
"16:30 08/04";"17:30 08/04";"3"
