From;To;ID 2873 - PM2.5
"04:30 01/01";"05:30 01/01";"37"
"05:30 01/01";"06:30 01/01";"16"
"06:30 01/01";"07:30 01/01";"13"
"07:30 01/01";"08:30 01/01";"14"
"08:30 01/01";"09:30 01/01";"18"
"09:30 01/01";"10:30 01/01";"19"
"10:30 01/01";"11:30 01/01";"21"
"11:30 01/01";"12:30 01/01";"20"
"12:30 01/01";"13:30 01/01";"19"
"13:30 01/01";"14:30 01/01";"22"
"14:30 01/01";"15:30 01/01";"21"
"15:30 01/01";"16:30 01/01";"19"
"16:30 01/01";"17:30 01/01";"15"
"17:30 01/01";"18:30 01/01";"19"
"18:30 01/01";"19:30 01/01";"25"
"19:30 01/01";"20:30 01/01";"22"
"20:30 01/01";"21:30 01/01";"19"
"21:30 01/01";"22:30 01/01";"19"
"22:30 01/01";"23:30 01/01";"18"
"23:30 01/01";"00:30 02/01";"21"
"00:30 02/01";"01:30 02/01";"22"
"01:30 02/01";"02:30 02/01";"22"
"02:30 02/01";"03:30 02/01";"24"
"03:30 02/01";"04:30 02/01";"24"
"04:30 02/01";"05:30 02/01";"25"
"05:30 02/01";"06:30 02/01";"25"
"06:30 02/01";"07:30 02/01";"26"
"07:30 02/01";"08:30 02/01";"25"
"08:30 02/01";"09:30 02/01";"24"
"09:30 02/01";"10:30 02/01";"23"
"10:30 02/01";"11:30 02/01";"25"
"11:30 02/01";"12:30 02/01";"28"
"12:30 02/01";"13:30 02/01";"27"
"13:30 02/01";"14:30 02/01";"28"
"14:30 02/01";"15:30 02/01";"28"
"15:30 02/01";"16:30 02/01";"25"
"16:30 02/01";"17:30 02/01";"22"
"17:30 02/01";"18:30 02/01";"23"
"18:30 02/01";"19:30 02/01";"26"
"19:30 02/01";"20:30 02/01";"29"
"20:30 02/01";"21:30 02/01";"33"
"21:30 02/01";"22:30 02/01";"39"
"22:30 02/01";"23:30 02/01";"41"
"23:30 02/01";"00:30 03/01";"42"
"00:30 03/01";"01:30 03/01";"49"
"01:30 03/01";"02:30 03/01";"54"
"02:30 03/01";"03:30 03/01";"58"
"03:30 03/01";"04:30 03/01";"57"
"04:30 03/01";"05:30 03/01";"68"
"05:30 03/01";"06:30 03/01";"70"
"06:30 03/01";"07:30 03/01";"63"
"07:30 03/01";"08:30 03/01";"61"
"08:30 03/01";"09:30 03/01";"47"
"09:30 03/01";"10:30 03/01";"46"
"10:30 03/01";"11:30 03/01";"44"
"11:30 03/01";"12:30 03/01";"43"
"12:30 03/01";"13:30 03/01";"44"
"13:30 03/01";"14:30 03/01";"43"
"14:30 03/01";"15:30 03/01";"36"
"15:30 03/01";"16:30 03/01";"32"
"16:30 03/01";"17:30 03/01";"32"
"17:30 03/01";"18:30 03/01";"29"
"18:30 03/01";"19:30 03/01";"33"
"19:30 03/01";"20:30 03/01";"37"
"20:30 03/01";"21:30 03/01";"40"
"21:30 03/01";"22:30 03/01";"42"
"22:30 03/01";"23:30 03/01";"41"
"23:30 03/01";"00:30 04/01";"37"
"00:30 04/01";"01:30 04/01";"34"
"01:30 04/01";"02:30 04/01";"32"
"02:30 04/01";"03:30 04/01";"29"
"03:30 04/01";"04:30 04/01";""
"04:30 04/01";"05:30 04/01";"30"
"05:30 04/01";"06:30 04/01";"28"
"06:30 04/01";"07:30 04/01";"27"
"07:30 04/01";"08:30 04/01";"25"
"08:30 04/01";"09:30 04/01";"20"
"09:30 04/01";"10:30 04/01";"12"
"10:30 04/01";"11:30 04/01";"7"
"11:30 04/01";"12:30 04/01";"4"
"12:30 04/01";"13:30 04/01";"3"
"13:30 04/01";"14:30 04/01";"5"
"14:30 04/01";"15:30 04/01";"5"
