From;To;ID 2873 - PM2.5
"04:30 01/11";"05:30 01/11";"35"
"05:30 01/11";"06:30 01/11";"35"
"06:30 01/11";"07:30 01/11";"38"
"07:30 01/11";"08:30 01/11";"39"
"08:30 01/11";"09:30 01/11";"37"
"09:30 01/11";"10:30 01/11";"35"
"10:30 01/11";"11:30 01/11";"35"
"11:30 01/11";"12:30 01/11";"32"
"12:30 01/11";"13:30 01/11";"32"
"13:30 01/11";"14:30 01/11";"31"
"14:30 01/11";"15:30 01/11";"32"
"15:30 01/11";"16:30 01/11";"30"
"16:30 01/11";"17:30 01/11";"30"
"17:30 01/11";"18:30 01/11";"29"
"18:30 01/11";"19:30 01/11";"27"
"19:30 01/11";"20:30 01/11";"29"
"20:30 01/11";"21:30 01/11";"34"
"21:30 01/11";"22:30 01/11";"36"
"22:30 01/11";"23:30 01/11";"33"
"23:30 01/11";"00:30 02/11";"35"
"00:30 02/11";"01:30 02/11";"41"
"01:30 02/11";"02:30 02/11";"41"
"02:30 02/11";"03:30 02/11";"41"
"03:30 02/11";"04:30 02/11";"38"
"04:30 02/11";"05:30 02/11";"38"
"05:30 02/11";"06:30 02/11";"36"
"06:30 02/11";"07:30 02/11";"35"
"07:30 02/11";"08:30 02/11";"35"
"08:30 02/11";"09:30 02/11";"34"
"09:30 02/11";"10:30 02/11";"34"
"10:30 02/11";"11:30 02/11";"34"
"11:30 02/11";"12:30 02/11";"34"
"12:30 02/11";"13:30 02/11";"33"
"13:30 02/11";"14:30 02/11";"31"
"14:30 02/11";"15:30 02/11";"31"
"15:30 02/11";"16:30 02/11";"29"
"16:30 02/11";"17:30 02/11";"28"
"17:30 02/11";"18:30 02/11";"28"
"18:30 02/11";"19:30 02/11";"29"
"19:30 02/11";"20:30 02/11";"30"
"20:30 02/11";"21:30 02/11";"32"
"21:30 02/11";"22:30 02/11";"34"
"22:30 02/11";"23:30 02/11";"33"
"23:30 02/11";"00:30 03/11";"33"
"00:30 03/11";"01:30 03/11";"33"
"01:30 03/11";"02:30 03/11";"32"
"02:30 03/11";"03:30 03/11";"30"
"03:30 03/11";"04:30 03/11";"27"
"04:30 03/11";"05:30 03/11";"23"
"05:30 03/11";"06:30 03/11";"20"
"06:30 03/11";"07:30 03/11";"19"
"07:30 03/11";"08:30 03/11";"21"
"08:30 03/11";"09:30 03/11";"22"
"09:30 03/11";"10:30 03/11";"23"
"10:30 03/11";"11:30 03/11";"24"
"11:30 03/11";"12:30 03/11";"24"
"12:30 03/11";"13:30 03/11";"25"
"13:30 03/11";"14:30 03/11";"22"
"14:30 03/11";"15:30 03/11";"22"
"15:30 03/11";"16:30 03/11";"25"
"16:30 03/11";"17:30 03/11";"21"
"17:30 03/11";"18:30 03/11";"11"
"18:30 03/11";"19:30 03/11";"6"
"19:30 03/11";"20:30 03/11";"8"
"20:30 03/11";"21:30 03/11";"12"
"21:30 03/11";"22:30 03/11";"16"
"22:30 03/11";"23:30 03/11";"22"
"23:30 03/11";"00:30 04/11";"32"
"00:30 04/11";"01:30 04/11";"35"
"01:30 04/11";"02:30 04/11";"32"
"02:30 04/11";"03:30 04/11";"35"
"03:30 04/11";"04:30 04/11";"38"
"04:30 04/11";"05:30 04/11";"40"
"05:30 04/11";"06:30 04/11";"42"
"06:30 04/11";"07:30 04/11";"36"
"07:30 04/11";"08:30 04/11";"36"
"08:30 04/11";"09:30 04/11";"38"
"09:30 04/11";"10:30 04/11";"36"
"10:30 04/11";"11:30 04/11";"34"
"11:30 04/11";"12:30 04/11";"34"
"12:30 04/11";"13:30 04/11";"32"
"13:30 04/11";"14:30 04/11";"30"
"14:30 04/11";"15:30 04/11";"23"
"15:30 04/11";"16:30 04/11";"15"
"16:30 04/11";"17:30 04/11";"11"
"17:30 04/11";"18:30 04/11";"14"
"18:30 04/11";"19:30 04/11";"13"
"19:30 04/11";"20:30 04/11";"13"
"20:30 04/11";"21:30 04/11";"18"
"21:30 04/11";"22:30 04/11";"21"
"22:30 04/11";"23:30 04/11";"27"
"23:30 04/11";"00:30 05/11";"28"
"00:30 05/11";"01:30 05/11";"29"
"01:30 05/11";"02:30 05/11";"30"
"02:30 05/11";"03:30 05/11";"30"
"03:30 05/11";"04:30 05/11";"28"
"04:30 05/11";"05:30 05/11";"26"
"05:30 05/11";"06:30 05/11";"27"
"06:30 05/11";"07:30 05/11";"26"
"07:30 05/11";"08:30 05/11";"25"
"08:30 05/11";"09:30 05/11";"25"
"09:30 05/11";"10:30 05/11";"28"
"10:30 05/11";"11:30 05/11";"26"
"11:30 05/11";"12:30 05/11";"25"
"12:30 05/11";"13:30 05/11";"24"
"13:30 05/11";"14:30 05/11";"28"
"14:30 05/11";"15:30 05/11";"21"
"15:30 05/11";"16:30 05/11";"14"
"16:30 05/11";"17:30 05/11";"7"
"17:30 05/11";"18:30 05/11";"6"
"18:30 05/11";"19:30 05/11";"8"
"19:30 05/11";"20:30 05/11";"10"
"20:30 05/11";"21:30 05/11";"14"
"21:30 05/11";"22:30 05/11";"19"
"22:30 05/11";"23:30 05/11";"14"
"23:30 05/11";"00:30 06/11";"14"
"00:30 06/11";"01:30 06/11";"15"
"01:30 06/11";"02:30 06/11";"15"
"02:30 06/11";"03:30 06/11";"16"
"03:30 06/11";"04:30 06/11";"16"
"04:30 06/11";"05:30 06/11";"16"
"05:30 06/11";"06:30 06/11";"17"
"06:30 06/11";"07:30 06/11";"19"
"07:30 06/11";"08:30 06/11";"19"
"08:30 06/11";"09:30 06/11";"18"
"09:30 06/11";"10:30 06/11";"18"
"10:30 06/11";"11:30 06/11";"20"
"11:30 06/11";"12:30 06/11";"19"
"12:30 06/11";"13:30 06/11";"18"
"13:30 06/11";"14:30 06/11";"17"
"14:30 06/11";"15:30 06/11";"16"
"15:30 06/11";"16:30 06/11";"16"
"16:30 06/11";"17:30 06/11";"16"
"17:30 06/11";"18:30 06/11";"17"
"18:30 06/11";"19:30 06/11";"19"
"19:30 06/11";"20:30 06/11";"20"
"20:30 06/11";"21:30 06/11";"21"
"21:30 06/11";"22:30 06/11";"22"
"22:30 06/11";"23:30 06/11";"24"
"23:30 06/11";"00:30 07/11";"24"
"00:30 07/11";"01:30 07/11";"24"
"01:30 07/11";"02:30 07/11";"22"
"02:30 07/11";"03:30 07/11";"21"
"03:30 07/11";"04:30 07/11";"21"
"04:30 07/11";"05:30 07/11";"21"
"05:30 07/11";"06:30 07/11";"24"
"06:30 07/11";"07:30 07/11";"25"
"07:30 07/11";"08:30 07/11";"25"
"08:30 07/11";"09:30 07/11";"22"
"09:30 07/11";"10:30 07/11";"17"
"10:30 07/11";"11:30 07/11";"16"
"11:30 07/11";"12:30 07/11";"18"
"12:30 07/11";"13:30 07/11";"15"
"13:30 07/11";"14:30 07/11";"6"
"14:30 07/11";"15:30 07/11";"9"
