From;To;ID 2873 - PM2.5
"01:30 06/07";"02:30 06/07";"8"
"02:30 06/07";"03:30 06/07";"8"
"03:30 06/07";"04:30 06/07";"8"
"04:30 06/07";"05:30 06/07";"8"
"05:30 06/07";"06:30 06/07";"8"
"06:30 06/07";"07:30 06/07";"8"
"07:30 06/07";"08:30 06/07";"8"
"08:30 06/07";"09:30 06/07";"9"
"09:30 06/07";"10:30 06/07";"10"
"10:30 06/07";"11:30 06/07";"9"
"11:30 06/07";"12:30 06/07";"10"
"12:30 06/07";"13:30 06/07";"12"
"13:30 06/07";"14:30 06/07";"12"
"14:30 06/07";"15:30 06/07";"12"
"15:30 06/07";"16:30 06/07";"8"
"16:30 06/07";"17:30 06/07";"8"
"17:30 06/07";"18:30 06/07";"9"
"18:30 06/07";"19:30 06/07";"6"
"19:30 06/07";"20:30 06/07";"3"
"20:30 06/07";"21:30 06/07";"3"
"21:30 06/07";"22:30 06/07";"3"
"22:30 06/07";"23:30 06/07";"3"
"23:30 06/07";"00:30 07/07";"4"
"00:30 07/07";"01:30 07/07";"5"
"01:30 07/07";"02:30 07/07";"6"
"02:30 07/07";"03:30 07/07";"6"
"03:30 07/07";"04:30 07/07";"5"
"04:30 07/07";"05:30 07/07";"4"
"05:30 07/07";"06:30 07/07";"4"
"06:30 07/07";"07:30 07/07";"3"
"07:30 07/07";"08:30 07/07";"2"
"08:30 07/07";"09:30 07/07";"2"
"09:30 07/07";"10:30 07/07";"2"
"10:30 07/07";"11:30 07/07";"2"
"11:30 07/07";"12:30 07/07";"2"
"12:30 07/07";"13:30 07/07";"2"
"13:30 07/07";"14:30 07/07";"1"
"14:30 07/07";"15:30 07/07";"1"
"15:30 07/07";"16:30 07/07";"1"
"16:30 07/07";"17:30 07/07";"1"
"17:30 07/07";"18:30 07/07";"2"
"18:30 07/07";"19:30 07/07";"2"
"19:30 07/07";"20:30 07/07";"1"
"20:30 07/07";"21:30 07/07";"2"
"21:30 07/07";"22:30 07/07";"2"
"22:30 07/07";"23:30 07/07";"2"
"23:30 07/07";"00:30 08/07";"2"
"00:30 08/07";"01:30 08/07";"3"
"01:30 08/07";"02:30 08/07";"6"
"02:30 08/07";"03:30 08/07";"7"
"03:30 08/07";"04:30 08/07";"6"
"04:30 08/07";"05:30 08/07";"6"
"05:30 08/07";"06:30 08/07";"8"
"06:30 08/07";"07:30 08/07";"7"
"07:30 08/07";"08:30 08/07";"8"
"08:30 08/07";"09:30 08/07";"6"
"09:30 08/07";"10:30 08/07";"5"
"10:30 08/07";"11:30 08/07";"5"
"11:30 08/07";"12:30 08/07";"6"
"12:30 08/07";"13:30 08/07";"6"
"13:30 08/07";"14:30 08/07";"4"
"14:30 08/07";"15:30 08/07";"2"
"15:30 08/07";"16:30 08/07";"1"
"16:30 08/07";"17:30 08/07";"2"
"17:30 08/07";"18:30 08/07";"3"
"18:30 08/07";"19:30 08/07";"3"
"19:30 08/07";"20:30 08/07";"4"
"20:30 08/07";"21:30 08/07";"3"
"21:30 08/07";"22:30 08/07";"4"
"22:30 08/07";"23:30 08/07";"4"
"23:30 08/07";"00:30 09/07";"5"
