From;To;ID 2873 - PM2.5
"04:30 01/02";"05:30 01/02";"10"
"05:30 01/02";"06:30 01/02";"9"
"06:30 01/02";"07:30 01/02";"9"
"07:30 01/02";"08:30 01/02";"11"
"08:30 01/02";"09:30 01/02";"18"
"09:30 01/02";"10:30 01/02";"22"
"10:30 01/02";"11:30 01/02";"25"
"11:30 01/02";"12:30 01/02";"26"
"12:30 01/02";"13:30 01/02";"24"
"13:30 01/02";"14:30 01/02";"20"
"14:30 01/02";"15:30 01/02";"15"
"15:30 01/02";"16:30 01/02";"12"
"16:30 01/02";"17:30 01/02";"13"
"17:30 01/02";"18:30 01/02";"12"
"18:30 01/02";"19:30 01/02";"8"
"19:30 01/02";"20:30 01/02";"8"
"20:30 01/02";"21:30 01/02";"17"
"21:30 01/02";"22:30 01/02";"23"
"22:30 01/02";"23:30 01/02";"20"
"23:30 01/02";"00:30 02/02";"19"
"00:30 02/02";"01:30 02/02";"15"
"01:30 02/02";"02:30 02/02";"16"
"02:30 02/02";"03:30 02/02";"18"
"03:30 02/02";"04:30 02/02";"16"
"04:30 02/02";"05:30 02/02";"10"
"05:30 02/02";"06:30 02/02";"8"
"06:30 02/02";"07:30 02/02";"8"
"07:30 02/02";"08:30 02/02";"6"
"08:30 02/02";"09:30 02/02";"4"
"09:30 02/02";"10:30 02/02";"4"
"10:30 02/02";"11:30 02/02";"3"
"11:30 02/02";"12:30 02/02";"3"
"12:30 02/02";"13:30 02/02";"4"
"13:30 02/02";"14:30 02/02";"3"
"14:30 02/02";"15:30 02/02";"4"
"15:30 02/02";"16:30 02/02";"5"
"16:30 02/02";"17:30 02/02";"6"
"17:30 02/02";"18:30 02/02";"6"
"18:30 02/02";"19:30 02/02";"4"
"19:30 02/02";"20:30 02/02";"2"
"20:30 02/02";"21:30 02/02";"3"
"21:30 02/02";"22:30 02/02";"5"
"22:30 02/02";"23:30 02/02";"6"
"23:30 02/02";"00:30 03/02";"7"
"00:30 03/02";"01:30 03/02";"9"
"01:30 03/02";"02:30 03/02";"12"
"02:30 03/02";"03:30 03/02";"15"
"03:30 03/02";"04:30 03/02";"14"
"04:30 03/02";"05:30 03/02";"15"
"05:30 03/02";"06:30 03/02";"14"
"06:30 03/02";"07:30 03/02";"16"
"07:30 03/02";"08:30 03/02";"13"
"08:30 03/02";"09:30 03/02";"13"
"09:30 03/02";"10:30 03/02";"11"
"10:30 03/02";"11:30 03/02";"12"
"11:30 03/02";"12:30 03/02";"11"
"12:30 03/02";"13:30 03/02";"12"
"13:30 03/02";"14:30 03/02";"7"
"14:30 03/02";"15:30 03/02";"5"
"15:30 03/02";"16:30 03/02";"3"
"16:30 03/02";"17:30 03/02";"2"
"17:30 03/02";"18:30 03/02";"3"
"18:30 03/02";"19:30 03/02";"3"
"19:30 03/02";"20:30 03/02";"4"
"20:30 03/02";"21:30 03/02";"6"
"21:30 03/02";"22:30 03/02";"14"
"22:30 03/02";"23:30 03/02";"33"
"23:30 03/02";"00:30 04/02";"31"
"00:30 04/02";"01:30 04/02";"34"
"01:30 04/02";"02:30 04/02";"38"
"02:30 04/02";"03:30 04/02";"36"
"03:30 04/02";"04:30 04/02";"35"
"04:30 04/02";"05:30 04/02";"35"
"05:30 04/02";"06:30 04/02";"32"
"06:30 04/02";"07:30 04/02";"25"
"07:30 04/02";"08:30 04/02";"19"
"08:30 04/02";"09:30 04/02";"18"
"09:30 04/02";"10:30 04/02";"15"
